Date,F1_cont,Mom_pos,Carry_pos,Val_V1_pos,Port_V1_pos,Val_V2_pos,Port_V2_pos
2006-01-03,4584.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-04,4675.5,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-05,4638.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-06,4634.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-09,4693.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-10,4689.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-11,4681.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-12,4659.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-13,4747.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-16,4711.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-17,4663.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-18,4699.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-19,4690.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-20,4671.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-23,4738.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-24,4778.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-25,4907.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-26,4894.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-27,4964.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-30,4950.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-01-31,4947.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-01,4972.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-02,5100.5,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-03,5127.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-06,5164.5,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-07,5070.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-08,5076.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-09,5116.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-10,4929.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-13,4969.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-14,5019.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-15,4863.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-16,4876.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-17,4918.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-20,5020.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-21,5069.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-22,5089.5,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-23,5013.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-24,4976.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-27,4788.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-02-28,4935.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-03-01,4994.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-03-02,5110.0,0.0,1.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-03-03,5100.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-06,5007.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-07,4898.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-08,4854.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-09,4947.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-10,4959.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-13,5016.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-14,5018.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-15,5052.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-16,5027.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-17,5264.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-20,5239.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-21,5236.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-22,5238.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-23,5365.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-24,5379.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-27,5436.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-28,5441.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-29,5466.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-30,5541.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-03-31,5515.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-04-03,5737.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-04,5663.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-05,5818.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-06,5878.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-07,5826.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-10,6013.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-04-11,6085.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-12,6243.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-13,6334.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-18,6630.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-19,6554.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-20,6445.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-21,6932.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-24,6959.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-25,7402.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-26,7502.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-27,7257.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-04-28,7193.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-02,7344.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-03,7301.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-04,7851.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-05,7844.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-08,7823.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-09,8017.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-10,8312.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-11,8871.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-12,8709.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-15,8420.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-16,8520.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-17,8318.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-18,8290.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-19,7771.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-22,7798.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-23,8725.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-24,8080.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-25,8355.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-26,8474.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-30,8185.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-05-31,8126.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-01,7932.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-02,8092.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-05,7980.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-06,7728.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-07,8015.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-08,7532.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-09,7436.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-12,7262.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-13,6803.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-14,6891.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-15,7265.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-16,7234.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-19,7018.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-20,6938.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-21,6998.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-22,6916.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-23,7035.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-26,7260.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-27,7005.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-28,7160.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-29,7563.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-06-30,7575.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-03,7531.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-04,7668.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-05,7627.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-06,8104.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-07,7990.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-10,8001.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-11,8172.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-12,8309.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-13,8185.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-14,8346.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-17,7988.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-18,8030.0,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-19,8014.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-20,7578.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-21,7272.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-24,7393.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-25,7686.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-26,7707.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-27,7771.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-28,7913.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-07-31,8202.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-08-01,8019.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-08-02,8054.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-08-03,7720.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-04,8085.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-08-07,8136.5,1.0,-1.0,0.0,0.0,0.0,0.0
2006-08-08,8125.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-09,8272.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-10,8113.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-11,7788.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-14,7856.5,1.0,-1.0,0.0,0.0,0.0,0.0
2006-08-15,7839.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-16,7892.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-17,7484.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-18,7689.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-21,7858.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-22,7817.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-23,7797.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-08-24,7618.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-25,7747.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2006-08-29,7584.5,1.0,-1.0,0.0,0.0,0.0,0.0
2006-08-30,7637.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-08-31,7890.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-09-01,7778.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-04,7841.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-05,8118.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-06,8238.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-07,8209.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-08,8006.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-11,7647.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-12,7752.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-13,7651.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-09-14,7603.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-09-15,7444.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-09-18,7621.5,1.0,-1.0,0.0,0.0,0.0,0.0
2006-09-19,7668.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-09-20,7623.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-09-21,7740.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-09-22,7744.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-25,7706.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-26,7851.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-27,7808.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-28,7659.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-09-29,7730.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-02,7693.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-10-03,7516.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-04,7220.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-05,7494.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-06,7655.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-09,7651.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-10,7634.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-11,7731.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-12,7688.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-13,7667.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-16,7975.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-17,7834.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-18,7843.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-10-19,7854.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-10-20,7762.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-23,7743.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-10-24,7688.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2006-10-25,7653.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-26,7638.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-27,7661.5,-1.0,1.0,0.0,0.0,0.0,0.0
2006-10-30,7553.5,-1.0,0.0,0.0,-0.3333333333333333,0.0,-0.3333333333333333
2006-10-31,7560.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-01,7324.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-02,7420.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-03,7507.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-06,7532.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-07,7583.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-08,7278.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-09,7480.5,1.0,-1.0,0.0,0.0,0.0,0.0
2006-11-10,7073.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-13,6947.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-14,6865.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-15,6927.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-16,6826.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-17,6797.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-20,6842.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-21,6988.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-22,6902.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-23,6980.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-24,7152.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-27,7086.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-28,6966.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-29,6996.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-11-30,7071.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-01,6994.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-04,6991.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-05,7166.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-06,6975.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-07,6879.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-08,6874.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-11,6919.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-12,6844.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-13,6708.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-14,6771.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-15,6642.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-18,6660.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-19,6638.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-20,6522.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-21,6323.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-22,6313.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-27,6369.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-28,6369.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2006-12-29,6318.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-02,6089.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-03,5833.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-04,5704.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-05,5600.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-08,5598.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-09,5611.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-10,5868.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-11,5891.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-12,5740.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-15,5542.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-16,5629.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-17,5563.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-18,5452.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-19,5504.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-22,5513.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-23,5556.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-24,5614.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-25,5759.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-26,5707.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-29,5476.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-30,5531.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-01-31,5627.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-01,5491.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-02,5234.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-05,5230.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-06,5362.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-07,5318.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-08,5299.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-09,5464.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-12,5354.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-13,5637.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-14,5614.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-15,5743.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-16,5699.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-19,5708.5,-1.0,1.0,0.0,0.0,0.0,0.0
2007-02-20,5627.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-21,5696.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-22,6046.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-23,6213.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-26,6190.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-27,6130.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-02-28,5911.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-03-01,6019.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-03-02,5932.5,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-03-05,5800.0,-1.0,-1.0,0.0,-0.6666666666666666,0.0,-0.6666666666666666
2007-03-06,5891.5,1.0,-1.0,0.0,0.0,0.0,0.0
2007-03-07,6056.5,1.0,-1.0,0.0,0.0,0.0,0.0
2007-03-08,6196.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2007-03-09,6045.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333
2007-03-12,6195.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2007-03-13,6164.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2007-03-14,6198.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2007-03-15,6527.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2007-03-16,6590.5,1.0,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666
2007-03-19,6483.5,1.0,-1.0,0.0,0.0,0.0,0.0
