Date,Strategy,F1_raw,F1_continuous,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cumulative_PnL,Equity
2006-02-14,"MA_Crossover(34,47)",4988.0000,5019.0000,,0.0000,50.0000,0.0000,0.0000,0.0000,0.0000
2006-02-15,"MA_Crossover(34,47)",4834.0000,4863.0000,,0.0000,-156.0000,-0.0000,0.0000,0.0000,0.0000
2006-02-16,"MA_Crossover(34,47)",4848.0000,4876.0000,,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000
2006-02-17,"MA_Crossover(34,47)",4864.0000,4918.0000,,0.0000,42.0000,0.0000,0.0000,0.0000,0.0000
2006-02-20,"MA_Crossover(34,47)",4966.0000,5020.0000,,0.0000,102.0000,0.0000,0.0000,0.0000,0.0000
2006-02-21,"MA_Crossover(34,47)",5015.0000,5069.0000,,0.0000,49.0000,0.0000,0.0000,0.0000,0.0000
2006-02-22,"MA_Crossover(34,47)",5035.5000,5089.5000,,0.0000,20.5000,0.0000,0.0000,0.0000,0.0000
2006-02-23,"MA_Crossover(34,47)",4959.0000,5013.0000,,0.0000,-76.5000,-0.0000,0.0000,0.0000,0.0000
2006-02-24,"MA_Crossover(34,47)",4922.0000,4976.0000,,0.0000,-37.0000,-0.0000,0.0000,0.0000,0.0000
2006-02-27,"MA_Crossover(34,47)",4734.0000,4788.0000,,0.0000,-188.0000,-0.0000,0.0000,0.0000,0.0000
2006-02-28,"MA_Crossover(34,47)",4881.0000,4935.0000,,0.0000,147.0000,0.0000,0.0000,0.0000,0.0000
2006-03-01,"MA_Crossover(34,47)",4940.0000,4994.0000,,0.0000,59.0000,0.0000,0.0000,0.0000,0.0000
2006-03-02,"MA_Crossover(34,47)",5056.0000,5110.0000,,0.0000,116.0000,0.0000,0.0000,0.0000,0.0000
2006-03-03,"MA_Crossover(34,47)",5046.0000,5100.0000,,0.0000,-10.0000,-0.0000,0.0000,0.0000,0.0000
2006-03-06,"MA_Crossover(34,47)",4953.0000,5007.0000,,0.0000,-93.0000,-0.0000,0.0000,0.0000,0.0000
2006-03-07,"MA_Crossover(34,47)",4844.0000,4898.0000,,0.0000,-109.0000,-0.0000,0.0000,0.0000,0.0000
2006-03-08,"MA_Crossover(34,47)",4800.0000,4854.0000,1.0000,0.0000,-44.0000,-0.0000,0.0000,0.0000,0.0000
2006-03-09,"MA_Crossover(34,47)",4893.0000,4947.0000,1.0000,1.0000,93.0000,93.0000,4947.0000,93.0000,93.0000
2006-03-10,"MA_Crossover(34,47)",4905.0000,4959.0000,1.0000,1.0000,12.0000,12.0000,4959.0000,105.0000,105.0000
2006-03-13,"MA_Crossover(34,47)",4962.0000,5016.0000,1.0000,1.0000,57.0000,57.0000,5016.0000,162.0000,162.0000
2006-03-14,"MA_Crossover(34,47)",4974.5000,5018.5000,1.0000,1.0000,2.5000,2.5000,5018.5000,164.5000,164.5000
2006-03-15,"MA_Crossover(34,47)",5008.5000,5052.5000,1.0000,1.0000,34.0000,34.0000,5052.5000,198.5000,198.5000
2006-03-16,"MA_Crossover(34,47)",4981.0000,5027.5000,1.0000,1.0000,-25.0000,-25.0000,5027.5000,173.5000,173.5000
2006-03-17,"MA_Crossover(34,47)",5189.0000,5264.5000,1.0000,1.0000,237.0000,237.0000,5264.5000,410.5000,410.5000
2006-03-20,"MA_Crossover(34,47)",5164.0000,5239.5000,1.0000,1.0000,-25.0000,-25.0000,5239.5000,385.5000,385.5000
2006-03-21,"MA_Crossover(34,47)",5161.0000,5236.5000,1.0000,1.0000,-3.0000,-3.0000,5236.5000,382.5000,382.5000
2006-03-22,"MA_Crossover(34,47)",5163.0000,5238.5000,1.0000,1.0000,2.0000,2.0000,5238.5000,384.5000,384.5000
2006-03-23,"MA_Crossover(34,47)",5290.0000,5365.5000,1.0000,1.0000,127.0000,127.0000,5365.5000,511.5000,511.5000
2006-03-24,"MA_Crossover(34,47)",5304.0000,5379.5000,1.0000,1.0000,14.0000,14.0000,5379.5000,525.5000,525.5000
2006-03-27,"MA_Crossover(34,47)",5360.5000,5436.0000,1.0000,1.0000,56.5000,56.5000,5436.0000,582.0000,582.0000
2006-03-28,"MA_Crossover(34,47)",5365.5000,5441.0000,1.0000,1.0000,5.0000,5.0000,5441.0000,587.0000,587.0000
2006-03-29,"MA_Crossover(34,47)",5391.0000,5466.5000,1.0000,1.0000,25.5000,25.5000,5466.5000,612.5000,612.5000
2006-03-30,"MA_Crossover(34,47)",5466.0000,5541.5000,1.0000,1.0000,75.0000,75.0000,5541.5000,687.5000,687.5000
2006-03-31,"MA_Crossover(34,47)",5440.0000,5515.5000,1.0000,1.0000,-26.0000,-26.0000,5515.5000,661.5000,661.5000
2006-04-03,"MA_Crossover(34,47)",5661.5000,5737.0000,1.0000,1.0000,221.5000,221.5000,5737.0000,883.0000,883.0000
2006-04-04,"MA_Crossover(34,47)",5588.0000,5663.5000,1.0000,1.0000,-73.5000,-73.5000,5663.5000,809.5000,809.5000
2006-04-05,"MA_Crossover(34,47)",5742.5000,5818.0000,1.0000,1.0000,154.5000,154.5000,5818.0000,964.0000,964.0000
2006-04-06,"MA_Crossover(34,47)",5802.5000,5878.0000,1.0000,1.0000,60.0000,60.0000,5878.0000,1024.0000,1024.0000
2006-04-07,"MA_Crossover(34,47)",5751.0000,5826.5000,1.0000,1.0000,-51.5000,-51.5000,5826.5000,972.5000,972.5000
2006-04-10,"MA_Crossover(34,47)",5937.5000,6013.0000,1.0000,1.0000,186.5000,186.5000,6013.0000,1159.0000,1159.0000
2006-04-11,"MA_Crossover(34,47)",6010.0000,6085.5000,1.0000,1.0000,72.5000,72.5000,6085.5000,1231.5000,1231.5000
2006-04-12,"MA_Crossover(34,47)",6168.0000,6243.5000,1.0000,1.0000,158.0000,158.0000,6243.5000,1389.5000,1389.5000
2006-04-13,"MA_Crossover(34,47)",6259.0000,6334.5000,1.0000,1.0000,91.0000,91.0000,6334.5000,1480.5000,1480.5000
2006-04-18,"MA_Crossover(34,47)",6555.0000,6630.5000,1.0000,1.0000,296.0000,296.0000,6630.5000,1776.5000,1776.5000
2006-04-19,"MA_Crossover(34,47)",6479.0000,6554.5000,1.0000,1.0000,-76.0000,-76.0000,6554.5000,1700.5000,1700.5000
2006-04-20,"MA_Crossover(34,47)",6370.0000,6445.5000,1.0000,1.0000,-109.0000,-109.0000,6445.5000,1591.5000,1591.5000
2006-04-21,"MA_Crossover(34,47)",6857.0000,6932.5000,1.0000,1.0000,487.0000,487.0000,6932.5000,2078.5000,2078.5000
2006-04-24,"MA_Crossover(34,47)",6884.0000,6959.5000,1.0000,1.0000,27.0000,27.0000,6959.5000,2105.5000,2105.5000
2006-04-25,"MA_Crossover(34,47)",7327.0000,7402.5000,1.0000,1.0000,443.0000,443.0000,7402.5000,2548.5000,2548.5000
2006-04-26,"MA_Crossover(34,47)",7427.0000,7502.5000,1.0000,1.0000,100.0000,100.0000,7502.5000,2648.5000,2648.5000
2006-04-27,"MA_Crossover(34,47)",7182.0000,7257.5000,1.0000,1.0000,-245.0000,-245.0000,7257.5000,2403.5000,2403.5000
2006-04-28,"MA_Crossover(34,47)",7118.0000,7193.5000,1.0000,1.0000,-64.0000,-64.0000,7193.5000,2339.5000,2339.5000
2006-05-02,"MA_Crossover(34,47)",7269.0000,7344.5000,1.0000,1.0000,151.0000,151.0000,7344.5000,2490.5000,2490.5000
2006-05-03,"MA_Crossover(34,47)",7226.0000,7301.5000,1.0000,1.0000,-43.0000,-43.0000,7301.5000,2447.5000,2447.5000
2006-05-04,"MA_Crossover(34,47)",7776.0000,7851.5000,1.0000,1.0000,550.0000,550.0000,7851.5000,2997.5000,2997.5000
2006-05-05,"MA_Crossover(34,47)",7769.0000,7844.5000,1.0000,1.0000,-7.0000,-7.0000,7844.5000,2990.5000,2990.5000
2006-05-08,"MA_Crossover(34,47)",7748.0000,7823.5000,1.0000,1.0000,-21.0000,-21.0000,7823.5000,2969.5000,2969.5000
2006-05-09,"MA_Crossover(34,47)",7942.0000,8017.5000,1.0000,1.0000,194.0000,194.0000,8017.5000,3163.5000,3163.5000
2006-05-10,"MA_Crossover(34,47)",8237.0000,8312.5000,1.0000,1.0000,295.0000,295.0000,8312.5000,3458.5000,3458.5000
2006-05-11,"MA_Crossover(34,47)",8796.0000,8871.5000,1.0000,1.0000,559.0000,559.0000,8871.5000,4017.5000,4017.5000
2006-05-12,"MA_Crossover(34,47)",8634.0000,8709.5000,1.0000,1.0000,-162.0000,-162.0000,8709.5000,3855.5000,3855.5000
2006-05-15,"MA_Crossover(34,47)",8345.0000,8420.5000,1.0000,1.0000,-289.0000,-289.0000,8420.5000,3566.5000,3566.5000
2006-05-16,"MA_Crossover(34,47)",8435.0000,8520.5000,1.0000,1.0000,100.0000,100.0000,8520.5000,3666.5000,3666.5000
2006-05-17,"MA_Crossover(34,47)",8231.0000,8318.5000,1.0000,1.0000,-202.0000,-202.0000,8318.5000,3464.5000,3464.5000
2006-05-18,"MA_Crossover(34,47)",8200.0000,8290.5000,1.0000,1.0000,-28.0000,-28.0000,8290.5000,3436.5000,3436.5000
2006-05-19,"MA_Crossover(34,47)",7646.0000,7771.5000,1.0000,1.0000,-519.0000,-519.0000,7771.5000,2917.5000,2917.5000
2006-05-22,"MA_Crossover(34,47)",7673.0000,7798.5000,1.0000,1.0000,27.0000,27.0000,7798.5000,2944.5000,2944.5000
2006-05-23,"MA_Crossover(34,47)",8600.0000,8725.5000,1.0000,1.0000,927.0000,927.0000,8725.5000,3871.5000,3871.5000
2006-05-24,"MA_Crossover(34,47)",7955.0000,8080.5000,1.0000,1.0000,-645.0000,-645.0000,8080.5000,3226.5000,3226.5000
2006-05-25,"MA_Crossover(34,47)",8230.0000,8355.5000,1.0000,1.0000,275.0000,275.0000,8355.5000,3501.5000,3501.5000
2006-05-26,"MA_Crossover(34,47)",8349.0000,8474.5000,1.0000,1.0000,119.0000,119.0000,8474.5000,3620.5000,3620.5000
2006-05-30,"MA_Crossover(34,47)",8060.0000,8185.5000,1.0000,1.0000,-289.0000,-289.0000,8185.5000,3331.5000,3331.5000
2006-05-31,"MA_Crossover(34,47)",8001.0000,8126.5000,1.0000,1.0000,-59.0000,-59.0000,8126.5000,3272.5000,3272.5000
2006-06-01,"MA_Crossover(34,47)",7807.0000,7932.5000,1.0000,1.0000,-194.0000,-194.0000,7932.5000,3078.5000,3078.5000
2006-06-02,"MA_Crossover(34,47)",7967.0000,8092.5000,1.0000,1.0000,160.0000,160.0000,8092.5000,3238.5000,3238.5000
2006-06-05,"MA_Crossover(34,47)",7855.0000,7980.5000,1.0000,1.0000,-112.0000,-112.0000,7980.5000,3126.5000,3126.5000
2006-06-06,"MA_Crossover(34,47)",7603.0000,7728.5000,1.0000,1.0000,-252.0000,-252.0000,7728.5000,2874.5000,2874.5000
2006-06-07,"MA_Crossover(34,47)",7890.0000,8015.5000,1.0000,1.0000,287.0000,287.0000,8015.5000,3161.5000,3161.5000
2006-06-08,"MA_Crossover(34,47)",7407.0000,7532.5000,1.0000,1.0000,-483.0000,-483.0000,7532.5000,2678.5000,2678.5000
2006-06-09,"MA_Crossover(34,47)",7311.0000,7436.5000,1.0000,1.0000,-96.0000,-96.0000,7436.5000,2582.5000,2582.5000
2006-06-12,"MA_Crossover(34,47)",7137.0000,7262.5000,1.0000,1.0000,-174.0000,-174.0000,7262.5000,2408.5000,2408.5000
2006-06-13,"MA_Crossover(34,47)",6677.5000,6803.0000,1.0000,1.0000,-459.5000,-459.5000,6803.0000,1949.0000,1949.0000
2006-06-14,"MA_Crossover(34,47)",6766.0000,6891.5000,1.0000,1.0000,88.5000,88.5000,6891.5000,2037.5000,2037.5000
2006-06-15,"MA_Crossover(34,47)",7140.0000,7265.5000,1.0000,1.0000,374.0000,374.0000,7265.5000,2411.5000,2411.5000
2006-06-16,"MA_Crossover(34,47)",7109.0000,7234.5000,1.0000,1.0000,-31.0000,-31.0000,7234.5000,2380.5000,2380.5000
2006-06-19,"MA_Crossover(34,47)",6893.0000,7018.5000,1.0000,1.0000,-216.0000,-216.0000,7018.5000,2164.5000,2164.5000
2006-06-20,"MA_Crossover(34,47)",6827.5000,6938.5000,1.0000,1.0000,-80.0000,-80.0000,6938.5000,2084.5000,2084.5000
2006-06-21,"MA_Crossover(34,47)",6888.0000,6998.5000,1.0000,1.0000,60.0000,60.0000,6998.5000,2144.5000,2144.5000
2006-06-22,"MA_Crossover(34,47)",6812.0000,6916.5000,1.0000,1.0000,-82.0000,-82.0000,6916.5000,2062.5000,2062.5000
2006-06-23,"MA_Crossover(34,47)",6885.0000,7035.5000,1.0000,1.0000,119.0000,119.0000,7035.5000,2181.5000,2181.5000
2006-06-26,"MA_Crossover(34,47)",7110.0000,7260.5000,1.0000,1.0000,225.0000,225.0000,7260.5000,2406.5000,2406.5000
2006-06-27,"MA_Crossover(34,47)",6855.0000,7005.5000,1.0000,1.0000,-255.0000,-255.0000,7005.5000,2151.5000,2151.5000
2006-06-28,"MA_Crossover(34,47)",7010.0000,7160.5000,1.0000,1.0000,155.0000,155.0000,7160.5000,2306.5000,2306.5000
2006-06-29,"MA_Crossover(34,47)",7413.0000,7563.5000,-1.0000,1.0000,403.0000,403.0000,7563.5000,2709.5000,2709.5000
2006-06-30,"MA_Crossover(34,47)",7425.0000,7575.5000,-1.0000,-1.0000,12.0000,-12.0000,-7575.5000,2697.5000,2697.5000
2006-07-03,"MA_Crossover(34,47)",7381.0000,7531.5000,-1.0000,-1.0000,-44.0000,44.0000,-7531.5000,2741.5000,2741.5000
2006-07-04,"MA_Crossover(34,47)",7518.0000,7668.5000,-1.0000,-1.0000,137.0000,-137.0000,-7668.5000,2604.5000,2604.5000
2006-07-05,"MA_Crossover(34,47)",7477.0000,7627.5000,-1.0000,-1.0000,-41.0000,41.0000,-7627.5000,2645.5000,2645.5000
2006-07-06,"MA_Crossover(34,47)",7954.0000,8104.5000,-1.0000,-1.0000,477.0000,-477.0000,-8104.5000,2168.5000,2168.5000
2006-07-07,"MA_Crossover(34,47)",7840.0000,7990.5000,-1.0000,-1.0000,-114.0000,114.0000,-7990.5000,2282.5000,2282.5000
2006-07-10,"MA_Crossover(34,47)",7851.0000,8001.5000,-1.0000,-1.0000,11.0000,-11.0000,-8001.5000,2271.5000,2271.5000
2006-07-11,"MA_Crossover(34,47)",8022.0000,8172.5000,-1.0000,-1.0000,171.0000,-171.0000,-8172.5000,2100.5000,2100.5000
2006-07-12,"MA_Crossover(34,47)",8159.0000,8309.5000,-1.0000,-1.0000,137.0000,-137.0000,-8309.5000,1963.5000,1963.5000
2006-07-13,"MA_Crossover(34,47)",8035.0000,8185.5000,-1.0000,-1.0000,-124.0000,124.0000,-8185.5000,2087.5000,2087.5000
2006-07-14,"MA_Crossover(34,47)",8196.0000,8346.5000,-1.0000,-1.0000,161.0000,-161.0000,-8346.5000,1926.5000,1926.5000
2006-07-17,"MA_Crossover(34,47)",7838.0000,7988.5000,-1.0000,-1.0000,-358.0000,358.0000,-7988.5000,2284.5000,2284.5000
2006-07-18,"MA_Crossover(34,47)",7890.5000,8030.0000,-1.0000,-1.0000,41.5000,-41.5000,-8030.0000,2243.0000,2243.0000
2006-07-19,"MA_Crossover(34,47)",7870.0000,8014.5000,-1.0000,-1.0000,-15.5000,15.5000,-8014.5000,2258.5000,2258.5000
2006-07-20,"MA_Crossover(34,47)",7430.0000,7578.5000,-1.0000,-1.0000,-436.0000,436.0000,-7578.5000,2694.5000,2694.5000
2006-07-21,"MA_Crossover(34,47)",7102.0000,7272.5000,-1.0000,-1.0000,-306.0000,306.0000,-7272.5000,3000.5000,3000.5000
2006-07-24,"MA_Crossover(34,47)",7223.0000,7393.5000,-1.0000,-1.0000,121.0000,-121.0000,-7393.5000,2879.5000,2879.5000
2006-07-25,"MA_Crossover(34,47)",7516.0000,7686.5000,-1.0000,-1.0000,293.0000,-293.0000,-7686.5000,2586.5000,2586.5000
2006-07-26,"MA_Crossover(34,47)",7537.0000,7707.5000,-1.0000,-1.0000,21.0000,-21.0000,-7707.5000,2565.5000,2565.5000
2006-07-27,"MA_Crossover(34,47)",7601.0000,7771.5000,-1.0000,-1.0000,64.0000,-64.0000,-7771.5000,2501.5000,2501.5000
2006-07-28,"MA_Crossover(34,47)",7743.0000,7913.5000,-1.0000,-1.0000,142.0000,-142.0000,-7913.5000,2359.5000,2359.5000
2006-07-31,"MA_Crossover(34,47)",8032.0000,8202.5000,-1.0000,-1.0000,289.0000,-289.0000,-8202.5000,2070.5000,2070.5000
2006-08-01,"MA_Crossover(34,47)",7849.0000,8019.5000,-1.0000,-1.0000,-183.0000,183.0000,-8019.5000,2253.5000,2253.5000
2006-08-02,"MA_Crossover(34,47)",7884.0000,8054.5000,-1.0000,-1.0000,35.0000,-35.0000,-8054.5000,2218.5000,2218.5000
2006-08-03,"MA_Crossover(34,47)",7550.0000,7720.5000,1.0000,-1.0000,-334.0000,334.0000,-7720.5000,2552.5000,2552.5000
2006-08-04,"MA_Crossover(34,47)",7915.0000,8085.5000,1.0000,1.0000,365.0000,365.0000,8085.5000,2917.5000,2917.5000
2006-08-07,"MA_Crossover(34,47)",7966.0000,8136.5000,1.0000,1.0000,51.0000,51.0000,8136.5000,2968.5000,2968.5000
2006-08-08,"MA_Crossover(34,47)",7955.0000,8125.5000,1.0000,1.0000,-11.0000,-11.0000,8125.5000,2957.5000,2957.5000
2006-08-09,"MA_Crossover(34,47)",8102.0000,8272.5000,1.0000,1.0000,147.0000,147.0000,8272.5000,3104.5000,3104.5000
2006-08-10,"MA_Crossover(34,47)",7943.0000,8113.5000,1.0000,1.0000,-159.0000,-159.0000,8113.5000,2945.5000,2945.5000
2006-08-11,"MA_Crossover(34,47)",7618.0000,7788.5000,1.0000,1.0000,-325.0000,-325.0000,7788.5000,2620.5000,2620.5000
2006-08-14,"MA_Crossover(34,47)",7686.0000,7856.5000,1.0000,1.0000,68.0000,68.0000,7856.5000,2688.5000,2688.5000
2006-08-15,"MA_Crossover(34,47)",7687.0000,7839.5000,1.0000,1.0000,-17.0000,-17.0000,7839.5000,2671.5000,2671.5000
2006-08-16,"MA_Crossover(34,47)",7741.0000,7892.5000,1.0000,1.0000,53.0000,53.0000,7892.5000,2724.5000,2724.5000
2006-08-17,"MA_Crossover(34,47)",7334.0000,7484.5000,1.0000,1.0000,-408.0000,-408.0000,7484.5000,2316.5000,2316.5000
2006-08-18,"MA_Crossover(34,47)",7527.0000,7689.5000,1.0000,1.0000,205.0000,205.0000,7689.5000,2521.5000,2521.5000
2006-08-21,"MA_Crossover(34,47)",7696.0000,7858.5000,1.0000,1.0000,169.0000,169.0000,7858.5000,2690.5000,2690.5000
2006-08-22,"MA_Crossover(34,47)",7655.0000,7817.5000,1.0000,1.0000,-41.0000,-41.0000,7817.5000,2649.5000,2649.5000
2006-08-23,"MA_Crossover(34,47)",7635.0000,7797.5000,1.0000,1.0000,-20.0000,-20.0000,7797.5000,2629.5000,2629.5000
2006-08-24,"MA_Crossover(34,47)",7456.0000,7618.5000,1.0000,1.0000,-179.0000,-179.0000,7618.5000,2450.5000,2450.5000
2006-08-25,"MA_Crossover(34,47)",7585.0000,7747.5000,1.0000,1.0000,129.0000,129.0000,7747.5000,2579.5000,2579.5000
2006-08-29,"MA_Crossover(34,47)",7422.0000,7584.5000,1.0000,1.0000,-163.0000,-163.0000,7584.5000,2416.5000,2416.5000
2006-08-30,"MA_Crossover(34,47)",7475.0000,7637.5000,1.0000,1.0000,53.0000,53.0000,7637.5000,2469.5000,2469.5000
2006-08-31,"MA_Crossover(34,47)",7728.0000,7890.5000,1.0000,1.0000,253.0000,253.0000,7890.5000,2722.5000,2722.5000
2006-09-01,"MA_Crossover(34,47)",7616.0000,7778.5000,-1.0000,1.0000,-112.0000,-112.0000,7778.5000,2610.5000,2610.5000
2006-09-04,"MA_Crossover(34,47)",7679.0000,7841.5000,-1.0000,-1.0000,63.0000,-63.0000,-7841.5000,2547.5000,2547.5000
2006-09-05,"MA_Crossover(34,47)",7956.0000,8118.5000,-1.0000,-1.0000,277.0000,-277.0000,-8118.5000,2270.5000,2270.5000
2006-09-06,"MA_Crossover(34,47)",8076.0000,8238.5000,-1.0000,-1.0000,120.0000,-120.0000,-8238.5000,2150.5000,2150.5000
2006-09-07,"MA_Crossover(34,47)",8047.0000,8209.5000,-1.0000,-1.0000,-29.0000,29.0000,-8209.5000,2179.5000,2179.5000
2006-09-08,"MA_Crossover(34,47)",7844.0000,8006.5000,-1.0000,-1.0000,-203.0000,203.0000,-8006.5000,2382.5000,2382.5000
2006-09-11,"MA_Crossover(34,47)",7485.0000,7647.5000,-1.0000,-1.0000,-359.0000,359.0000,-7647.5000,2741.5000,2741.5000
2006-09-12,"MA_Crossover(34,47)",7590.0000,7752.5000,-1.0000,-1.0000,105.0000,-105.0000,-7752.5000,2636.5000,2636.5000
2006-09-13,"MA_Crossover(34,47)",7488.5000,7651.0000,-1.0000,-1.0000,-101.5000,101.5000,-7651.0000,2738.0000,2738.0000
2006-09-14,"MA_Crossover(34,47)",7441.0000,7603.5000,-1.0000,-1.0000,-47.5000,47.5000,-7603.5000,2785.5000,2785.5000
2006-09-15,"MA_Crossover(34,47)",7282.0000,7444.5000,1.0000,-1.0000,-159.0000,159.0000,-7444.5000,2944.5000,2944.5000
2006-09-18,"MA_Crossover(34,47)",7459.0000,7621.5000,-1.0000,1.0000,177.0000,177.0000,7621.5000,3121.5000,3121.5000
2006-09-19,"MA_Crossover(34,47)",7509.0000,7668.5000,-1.0000,-1.0000,47.0000,-47.0000,-7668.5000,3074.5000,3074.5000
2006-09-20,"MA_Crossover(34,47)",7466.0000,7623.5000,1.0000,-1.0000,-45.0000,45.0000,-7623.5000,3119.5000,3119.5000
2006-09-21,"MA_Crossover(34,47)",7589.0000,7740.5000,1.0000,1.0000,117.0000,117.0000,7740.5000,3236.5000,3236.5000
2006-09-22,"MA_Crossover(34,47)",7583.0000,7744.5000,1.0000,1.0000,4.0000,4.0000,7744.5000,3240.5000,3240.5000
2006-09-25,"MA_Crossover(34,47)",7545.0000,7706.5000,1.0000,1.0000,-38.0000,-38.0000,7706.5000,3202.5000,3202.5000
2006-09-26,"MA_Crossover(34,47)",7690.0000,7851.5000,-1.0000,1.0000,145.0000,145.0000,7851.5000,3347.5000,3347.5000
2006-09-27,"MA_Crossover(34,47)",7647.0000,7808.5000,-1.0000,-1.0000,-43.0000,43.0000,-7808.5000,3390.5000,3390.5000
2006-09-28,"MA_Crossover(34,47)",7498.0000,7659.5000,-1.0000,-1.0000,-149.0000,149.0000,-7659.5000,3539.5000,3539.5000
2006-09-29,"MA_Crossover(34,47)",7569.0000,7730.5000,-1.0000,-1.0000,71.0000,-71.0000,-7730.5000,3468.5000,3468.5000
2006-10-02,"MA_Crossover(34,47)",7532.0000,7693.5000,-1.0000,-1.0000,-37.0000,37.0000,-7693.5000,3505.5000,3505.5000
2006-10-03,"MA_Crossover(34,47)",7355.0000,7516.5000,-1.0000,-1.0000,-177.0000,177.0000,-7516.5000,3682.5000,3682.5000
2006-10-04,"MA_Crossover(34,47)",7059.0000,7220.5000,-1.0000,-1.0000,-296.0000,296.0000,-7220.5000,3978.5000,3978.5000
2006-10-05,"MA_Crossover(34,47)",7333.0000,7494.5000,-1.0000,-1.0000,274.0000,-274.0000,-7494.5000,3704.5000,3704.5000
2006-10-06,"MA_Crossover(34,47)",7494.0000,7655.5000,-1.0000,-1.0000,161.0000,-161.0000,-7655.5000,3543.5000,3543.5000
2006-10-09,"MA_Crossover(34,47)",7490.0000,7651.5000,-1.0000,-1.0000,-4.0000,4.0000,-7651.5000,3547.5000,3547.5000
2006-10-10,"MA_Crossover(34,47)",7473.0000,7634.5000,-1.0000,-1.0000,-17.0000,17.0000,-7634.5000,3564.5000,3564.5000
