Date,Strategy,F1_raw,F1_continuous,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cumulative_PnL,Equity
3/9/2006,"CTA(8,21)",4893,4947,,0,93,0,0,0,0
3/10/2006,"CTA(8,21)",4905,4959,,0,12,0,0,0,0
3/13/2006,"CTA(8,21)",4962,5016,,0,57,0,0,0,0
3/14/2006,"CTA(8,21)",4974.5,5018.5,,0,2.5,0,0,0,0
3/15/2006,"CTA(8,21)",5008.5,5052.5,,0,34,0,0,0,0
3/16/2006,"CTA(8,21)",4981,5027.5,,0,-25,0,0,0,0
3/17/2006,"CTA(8,21)",5189,5264.5,,0,237,0,0,0,0
3/20/2006,"CTA(8,21)",5164,5239.5,,0,-25,0,0,0,0
3/21/2006,"CTA(8,21)",5161,5236.5,,0,-3,0,0,0,0
3/22/2006,"CTA(8,21)",5163,5238.5,,0,2,0,0,0,0
3/23/2006,"CTA(8,21)",5290,5365.5,,0,127,0,0,0,0
3/24/2006,"CTA(8,21)",5304,5379.5,,0,14,0,0,0,0
3/27/2006,"CTA(8,21)",5360.5,5436,,0,56.5,0,0,0,0
3/28/2006,"CTA(8,21)",5365.5,5441,,0,5,0,0,0,0
3/29/2006,"CTA(8,21)",5391,5466.5,,0,25.5,0,0,0,0
3/30/2006,"CTA(8,21)",5466,5541.5,,0,75,0,0,0,0
3/31/2006,"CTA(8,21)",5440,5515.5,,0,-26,0,0,0,0
4/3/2006,"CTA(8,21)",5661.5,5737,,0,221.5,0,0,0,0
4/4/2006,"CTA(8,21)",5588,5663.5,,0,-73.5,0,0,0,0
4/5/2006,"CTA(8,21)",5742.5,5818,,0,154.5,0,0,0,0
4/6/2006,"CTA(8,21)",5802.5,5878,,0,60,0,0,0,0
4/7/2006,"CTA(8,21)",5751,5826.5,,0,-51.5,0,0,0,0
4/10/2006,"CTA(8,21)",5937.5,6013,,0,186.5,0,0,0,0
4/11/2006,"CTA(8,21)",6010,6085.5,,0,72.5,0,0,0,0
4/12/2006,"CTA(8,21)",6168,6243.5,,0,158,0,0,0,0
4/13/2006,"CTA(8,21)",6259,6334.5,,0,91,0,0,0,0
4/18/2006,"CTA(8,21)",6555,6630.5,,0,296,0,0,0,0
4/19/2006,"CTA(8,21)",6479,6554.5,,0,-76,0,0,0,0
4/20/2006,"CTA(8,21)",6370,6445.5,,0,-109,0,0,0,0
4/21/2006,"CTA(8,21)",6857,6932.5,,0,487,0,0,0,0
4/24/2006,"CTA(8,21)",6884,6959.5,,0,27,0,0,0,0
4/25/2006,"CTA(8,21)",7327,7402.5,,0,443,0,0,0,0
4/26/2006,"CTA(8,21)",7427,7502.5,,0,100,0,0,0,0
4/27/2006,"CTA(8,21)",7182,7257.5,,0,-245,0,0,0,0
4/28/2006,"CTA(8,21)",7118,7193.5,,0,-64,0,0,0,0
5/2/2006,"CTA(8,21)",7269,7344.5,,0,151,0,0,0,0
5/3/2006,"CTA(8,21)",7226,7301.5,,0,-43,0,0,0,0
5/4/2006,"CTA(8,21)",7776,7851.5,,0,550,0,0,0,0
5/5/2006,"CTA(8,21)",7769,7844.5,,0,-7,0,0,0,0
5/8/2006,"CTA(8,21)",7748,7823.5,,0,-21,0,0,0,0
5/9/2006,"CTA(8,21)",7942,8017.5,,0,194,0,0,0,0
5/10/2006,"CTA(8,21)",8237,8312.5,,0,295,0,0,0,0
5/11/2006,"CTA(8,21)",8796,8871.5,,0,559,0,0,0,0
5/12/2006,"CTA(8,21)",8634,8709.5,,0,-162,0,0,0,0
5/15/2006,"CTA(8,21)",8345,8420.5,,0,-289,0,0,0,0
5/16/2006,"CTA(8,21)",8435,8520.5,,0,100,0,0,0,0
5/17/2006,"CTA(8,21)",8231,8318.5,,0,-202,0,0,0,0
5/18/2006,"CTA(8,21)",8200,8290.5,,0,-28,0,0,0,0
5/19/2006,"CTA(8,21)",7646,7771.5,,0,-519,0,0,0,0
5/22/2006,"CTA(8,21)",7673,7798.5,,0,27,0,0,0,0
5/23/2006,"CTA(8,21)",8600,8725.5,,0,927,0,0,0,0
5/24/2006,"CTA(8,21)",7955,8080.5,,0,-645,0,0,0,0
5/25/2006,"CTA(8,21)",8230,8355.5,,0,275,0,0,0,0
5/26/2006,"CTA(8,21)",8349,8474.5,,0,119,0,0,0,0
5/30/2006,"CTA(8,21)",8060,8185.5,,0,-289,0,0,0,0
5/31/2006,"CTA(8,21)",8001,8126.5,,0,-59,0,0,0,0
6/1/2006,"CTA(8,21)",7807,7932.5,,0,-194,0,0,0,0
6/2/2006,"CTA(8,21)",7967,8092.5,,0,160,0,0,0,0
6/5/2006,"CTA(8,21)",7855,7980.5,,0,-112,0,0,0,0
6/6/2006,"CTA(8,21)",7603,7728.5,,0,-252,0,0,0,0
6/7/2006,"CTA(8,21)",7890,8015.5,,0,287,0,0,0,0
6/8/2006,"CTA(8,21)",7407,7532.5,,0,-483,0,0,0,0
6/9/2006,"CTA(8,21)",7311,7436.5,,0,-96,0,0,0,0
6/12/2006,"CTA(8,21)",7137,7262.5,,0,-174,0,0,0,0
6/13/2006,"CTA(8,21)",6677.5,6803,,0,-459.5,0,0,0,0
6/14/2006,"CTA(8,21)",6766,6891.5,,0,88.5,0,0,0,0
6/15/2006,"CTA(8,21)",7140,7265.5,,0,374,0,0,0,0
6/16/2006,"CTA(8,21)",7109,7234.5,,0,-31,0,0,0,0
6/19/2006,"CTA(8,21)",6893,7018.5,,0,-216,0,0,0,0
6/20/2006,"CTA(8,21)",6827.5,6938.5,,0,-80,0,0,0,0
6/21/2006,"CTA(8,21)",6888,6998.5,,0,60,0,0,0,0
6/22/2006,"CTA(8,21)",6812,6916.5,,0,-82,0,0,0,0
6/23/2006,"CTA(8,21)",6885,7035.5,,0,119,0,0,0,0
6/26/2006,"CTA(8,21)",7110,7260.5,,0,225,0,0,0,0
6/27/2006,"CTA(8,21)",6855,7005.5,,0,-255,0,0,0,0
6/28/2006,"CTA(8,21)",7010,7160.5,,0,155,0,0,0,0
6/29/2006,"CTA(8,21)",7413,7563.5,,0,403,0,0,0,0
6/30/2006,"CTA(8,21)",7425,7575.5,,0,12,0,0,0,0
7/3/2006,"CTA(8,21)",7381,7531.5,,0,-44,0,0,0,0
7/4/2006,"CTA(8,21)",7518,7668.5,,0,137,0,0,0,0
7/5/2006,"CTA(8,21)",7477,7627.5,,0,-41,0,0,0,0
7/6/2006,"CTA(8,21)",7954,8104.5,,0,477,0,0,0,0
7/7/2006,"CTA(8,21)",7840,7990.5,,0,-114,0,0,0,0
7/10/2006,"CTA(8,21)",7851,8001.5,,0,11,0,0,0,0
7/11/2006,"CTA(8,21)",8022,8172.5,,0,171,0,0,0,0
7/12/2006,"CTA(8,21)",8159,8309.5,,0,137,0,0,0,0
7/13/2006,"CTA(8,21)",8035,8185.5,,0,-124,0,0,0,0
7/14/2006,"CTA(8,21)",8196,8346.5,,0,161,0,0,0,0
7/17/2006,"CTA(8,21)",7838,7988.5,,0,-358,0,0,0,0
7/18/2006,"CTA(8,21)",7890.5,8030,,0,41.5,0,0,0,0
7/19/2006,"CTA(8,21)",7870,8014.5,,0,-15.5,0,0,0,0
7/20/2006,"CTA(8,21)",7430,7578.5,,0,-436,0,0,0,0
7/21/2006,"CTA(8,21)",7102,7272.5,,0,-306,0,0,0,0
7/24/2006,"CTA(8,21)",7223,7393.5,,0,121,0,0,0,0
7/25/2006,"CTA(8,21)",7516,7686.5,,0,293,0,0,0,0
7/26/2006,"CTA(8,21)",7537,7707.5,,0,21,0,0,0,0
7/27/2006,"CTA(8,21)",7601,7771.5,,0,64,0,0,0,0
7/28/2006,"CTA(8,21)",7743,7913.5,,0,142,0,0,0,0
7/31/2006,"CTA(8,21)",8032,8202.5,,0,289,0,0,0,0
8/1/2006,"CTA(8,21)",7849,8019.5,,0,-183,0,0,0,0
8/2/2006,"CTA(8,21)",7884,8054.5,,0,35,0,0,0,0
8/3/2006,"CTA(8,21)",7550,7720.5,,0,-334,0,0,0,0
8/4/2006,"CTA(8,21)",7915,8085.5,,0,365,0,0,0,0
8/7/2006,"CTA(8,21)",7966,8136.5,,0,51,0,0,0,0
8/8/2006,"CTA(8,21)",7955,8125.5,,0,-11,0,0,0,0
8/9/2006,"CTA(8,21)",8102,8272.5,,0,147,0,0,0,0
8/10/2006,"CTA(8,21)",7943,8113.5,,0,-159,0,0,0,0
8/11/2006,"CTA(8,21)",7618,7788.5,,0,-325,0,0,0,0
8/14/2006,"CTA(8,21)",7686,7856.5,,0,68,0,0,0,0
8/15/2006,"CTA(8,21)",7687,7839.5,,0,-17,0,0,0,0
8/16/2006,"CTA(8,21)",7741,7892.5,,0,53,0,0,0,0
8/17/2006,"CTA(8,21)",7334,7484.5,,0,-408,0,0,0,0
8/18/2006,"CTA(8,21)",7527,7689.5,,0,205,0,0,0,0
8/21/2006,"CTA(8,21)",7696,7858.5,,0,169,0,0,0,0
8/22/2006,"CTA(8,21)",7655,7817.5,,0,-41,0,0,0,0
8/23/2006,"CTA(8,21)",7635,7797.5,,0,-20,0,0,0,0
8/24/2006,"CTA(8,21)",7456,7618.5,,0,-179,0,0,0,0
8/25/2006,"CTA(8,21)",7585,7747.5,,0,129,0,0,0,0
8/29/2006,"CTA(8,21)",7422,7584.5,,0,-163,0,0,0,0
8/30/2006,"CTA(8,21)",7475,7637.5,,0,53,0,0,0,0
8/31/2006,"CTA(8,21)",7728,7890.5,,0,253,0,0,0,0
9/1/2006,"CTA(8,21)",7616,7778.5,,0,-112,0,0,0,0
9/4/2006,"CTA(8,21)",7679,7841.5,,0,63,0,0,0,0
9/5/2006,"CTA(8,21)",7956,8118.5,,0,277,0,0,0,0
9/6/2006,"CTA(8,21)",8076,8238.5,,0,120,0,0,0,0
9/7/2006,"CTA(8,21)",8047,8209.5,,0,-29,0,0,0,0
9/8/2006,"CTA(8,21)",7844,8006.5,,0,-203,0,0,0,0
9/11/2006,"CTA(8,21)",7485,7647.5,,0,-359,0,0,0,0
9/12/2006,"CTA(8,21)",7590,7752.5,,0,105,0,0,0,0
9/13/2006,"CTA(8,21)",7488.5,7651,,0,-101.5,0,0,0,0
9/14/2006,"CTA(8,21)",7441,7603.5,,0,-47.5,0,0,0,0
9/15/2006,"CTA(8,21)",7282,7444.5,,0,-159,0,0,0,0
9/18/2006,"CTA(8,21)",7459,7621.5,,0,177,0,0,0,0
9/19/2006,"CTA(8,21)",7509,7668.5,,0,47,0,0,0,0
9/20/2006,"CTA(8,21)",7466,7623.5,,0,-45,0,0,0,0
9/21/2006,"CTA(8,21)",7589,7740.5,,0,117,0,0,0,0
9/22/2006,"CTA(8,21)",7583,7744.5,,0,4,0,0,0,0
9/25/2006,"CTA(8,21)",7545,7706.5,,0,-38,0,0,0,0
9/26/2006,"CTA(8,21)",7690,7851.5,,0,145,0,0,0,0
9/27/2006,"CTA(8,21)",7647,7808.5,,0,-43,0,0,0,0
9/28/2006,"CTA(8,21)",7498,7659.5,,0,-149,0,0,0,0
9/29/2006,"CTA(8,21)",7569,7730.5,,0,71,0,0,0,0
10/2/2006,"CTA(8,21)",7532,7693.5,,0,-37,0,0,0,0
10/3/2006,"CTA(8,21)",7355,7516.5,,0,-177,0,0,0,0
10/4/2006,"CTA(8,21)",7059,7220.5,,0,-296,0,0,0,0
10/5/2006,"CTA(8,21)",7333,7494.5,,0,274,0,0,0,0
10/6/2006,"CTA(8,21)",7494,7655.5,,0,161,0,0,0,0
10/9/2006,"CTA(8,21)",7490,7651.5,,0,-4,0,0,0,0
10/10/2006,"CTA(8,21)",7473,7634.5,,0,-17,0,0,0,0
10/11/2006,"CTA(8,21)",7570,7731.5,,0,97,0,0,0,0
10/12/2006,"CTA(8,21)",7527,7688.5,,0,-43,0,0,0,0
10/13/2006,"CTA(8,21)",7506,7667.5,,0,-21,0,0,0,0
10/16/2006,"CTA(8,21)",7814,7975.5,,0,308,0,0,0,0
10/17/2006,"CTA(8,21)",7668,7834.5,,0,-141,0,0,0,0
10/18/2006,"CTA(8,21)",7675.5,7843,,0,8.5,0,0,0,0
10/19/2006,"CTA(8,21)",7686,7854.5,,0,11.5,0,0,0,0
10/20/2006,"CTA(8,21)",7590,7762.5,,0,-92,0,0,0,0
10/23/2006,"CTA(8,21)",7571,7743.5,,0,-19,0,0,0,0
10/24/2006,"CTA(8,21)",7516,7688.5,,0,-55,0,0,0,0
10/25/2006,"CTA(8,21)",7481,7653.5,,0,-35,0,0,0,0
10/26/2006,"CTA(8,21)",7466,7638.5,,0,-15,0,0,0,0
10/27/2006,"CTA(8,21)",7489,7661.5,,0,23,0,0,0,0
10/30/2006,"CTA(8,21)",7381,7553.5,,0,-108,0,0,0,0
10/31/2006,"CTA(8,21)",7387.5,7560,,0,6.5,0,0,0,0
11/1/2006,"CTA(8,21)",7152,7324.5,,0,-235.5,0,0,0,0
11/2/2006,"CTA(8,21)",7247.5,7420,,0,95.5,0,0,0,0
11/3/2006,"CTA(8,21)",7334.5,7507,,0,87,0,0,0,0
11/6/2006,"CTA(8,21)",7360,7532.5,,0,25.5,0,0,0,0
11/7/2006,"CTA(8,21)",7410.5,7583,,0,50.5,0,0,0,0
11/8/2006,"CTA(8,21)",7106,7278.5,,0,-304.5,0,0,0,0
11/9/2006,"CTA(8,21)",7308,7480.5,,0,202,0,0,0,0
11/10/2006,"CTA(8,21)",6900.5,7073,,0,-407.5,0,0,0,0
11/13/2006,"CTA(8,21)",6775,6947.5,,0,-125.5,0,0,0,0
11/14/2006,"CTA(8,21)",6834,6865.5,,0,-82,0,0,0,0
11/15/2006,"CTA(8,21)",6896,6927.5,,0,62,0,0,0,0
11/16/2006,"CTA(8,21)",6795,6826.5,,0,-101,0,0,0,0
11/17/2006,"CTA(8,21)",6781,6797.5,,0,-29,0,0,0,0
11/20/2006,"CTA(8,21)",6826,6842.5,,0,45,0,0,0,0
11/21/2006,"CTA(8,21)",6972,6988.5,,0,146,0,0,0,0
11/22/2006,"CTA(8,21)",6886,6902.5,,0,-86,0,0,0,0
11/23/2006,"CTA(8,21)",6964,6980.5,,0,78,0,0,0,0
11/24/2006,"CTA(8,21)",7136,7152.5,,0,172,0,0,0,0
11/27/2006,"CTA(8,21)",7070,7086.5,,0,-66,0,0,0,0
11/28/2006,"CTA(8,21)",6950,6966.5,,0,-120,0,0,0,0
11/29/2006,"CTA(8,21)",6980,6996.5,,0,30,0,0,0,0
11/30/2006,"CTA(8,21)",7055,7071.5,,0,75,0,0,0,0
12/1/2006,"CTA(8,21)",6978,6994.5,,0,-77,0,0,0,0
12/4/2006,"CTA(8,21)",6975,6991.5,,0,-3,0,0,0,0
12/5/2006,"CTA(8,21)",7150,7166.5,,0,175,0,0,0,0
12/6/2006,"CTA(8,21)",6959,6975.5,,0,-191,0,0,0,0
12/7/2006,"CTA(8,21)",6863,6879.5,,0,-96,0,0,0,0
12/8/2006,"CTA(8,21)",6857.5,6874,,0,-5.5,0,0,0,0
12/11/2006,"CTA(8,21)",6903,6919.5,,0,45.5,0,0,0,0
12/12/2006,"CTA(8,21)",6828,6844.5,,0,-75,0,0,0,0
12/13/2006,"CTA(8,21)",6692,6708.5,,0,-136,0,0,0,0
12/14/2006,"CTA(8,21)",6755,6771.5,,0,63,0,0,0,0
12/15/2006,"CTA(8,21)",6626,6642.5,,0,-129,0,0,0,0
12/18/2006,"CTA(8,21)",6644,6660.5,,0,18,0,0,0,0
12/19/2006,"CTA(8,21)",6626,6638.5,,0,-22,0,0,0,0
12/20/2006,"CTA(8,21)",6511,6522.5,,0,-116,0,0,0,0
12/21/2006,"CTA(8,21)",6313,6323.5,,0,-199,0,0,0,0
12/22/2006,"CTA(8,21)",6313,6313.5,,0,-10,0,0,0,0
12/27/2006,"CTA(8,21)",6369,6369.5,,0,56,0,0,0,0
12/28/2006,"CTA(8,21)",6369,6369.5,,0,0,0,0,0,0
12/29/2006,"CTA(8,21)",6318,6318.5,,0,-51,0,0,0,0
1/2/2007,"CTA(8,21)",6089,6089.5,,0,-229,0,0,0,0
1/3/2007,"CTA(8,21)",5833,5833.5,,0,-256,0,0,0,0
1/4/2007,"CTA(8,21)",5704,5704.5,,0,-129,0,0,0,0
1/5/2007,"CTA(8,21)",5600,5600.5,,0,-104,0,0,0,0
1/8/2007,"CTA(8,21)",5598,5598.5,,0,-2,0,0,0,0
1/9/2007,"CTA(8,21)",5611,5611.5,,0,13,0,0,0,0
1/10/2007,"CTA(8,21)",5867.5,5868,,0,256.5,0,0,0,0
1/11/2007,"CTA(8,21)",5891,5891.5,,0,23.5,0,0,0,0
1/12/2007,"CTA(8,21)",5740,5740.5,,0,-151,0,0,0,0
1/15/2007,"CTA(8,21)",5542,5542.5,,0,-198,0,0,0,0
1/16/2007,"CTA(8,21)",5703,5629,,0,86.5,0,0,0,0
1/17/2007,"CTA(8,21)",5635,5563.5,,0,-65.5,0,0,0,0
1/18/2007,"CTA(8,21)",5524,5452.5,,0,-111,0,0,0,0
1/19/2007,"CTA(8,21)",5588,5504.5,,0,52,0,0,0,0
1/22/2007,"CTA(8,21)",5597,5513.5,,0,9,0,0,0,0
1/23/2007,"CTA(8,21)",5640,5556.5,,0,43,0,0,0,0
1/24/2007,"CTA(8,21)",5697.5,5614,,0,57.5,0,0,0,0
1/25/2007,"CTA(8,21)",5843,5759.5,,0,145.5,0,0,0,0
1/26/2007,"CTA(8,21)",5791,5707.5,,0,-52,0,0,0,0
1/29/2007,"CTA(8,21)",5559.5,5476,,0,-231.5,0,0,0,0
1/30/2007,"CTA(8,21)",5614.5,5531,,0,55,0,0,0,0
1/31/2007,"CTA(8,21)",5711,5627.5,,0,96.5,0,0,0,0
2/1/2007,"CTA(8,21)",5575,5491.5,,0,-136,0,0,0,0
2/2/2007,"CTA(8,21)",5318,5234.5,,0,-257,0,0,0,0
2/5/2007,"CTA(8,21)",5313.5,5230,,0,-4.5,0,0,0,0
2/6/2007,"CTA(8,21)",5445.5,5362,,0,132,0,0,0,0
2/7/2007,"CTA(8,21)",5402,5318.5,,0,-43.5,0,0,0,0
2/8/2007,"CTA(8,21)",5383,5299.5,,0,-19,0,0,0,0
2/9/2007,"CTA(8,21)",5548,5464.5,,0,165,0,0,0,0
2/12/2007,"CTA(8,21)",5438,5354.5,,0,-110,0,0,0,0
2/13/2007,"CTA(8,21)",5721,5637.5,,0,283,0,0,0,0
2/14/2007,"CTA(8,21)",5698,5614.5,,0,-23,0,0,0,0
2/15/2007,"CTA(8,21)",5827,5743.5,,0,129,0,0,0,0
2/16/2007,"CTA(8,21)",5783,5699.5,,0,-44,0,0,0,0
2/19/2007,"CTA(8,21)",5792,5708.5,,0,9,0,0,0,0
2/20/2007,"CTA(8,21)",5696,5627.5,,0,-81,0,0,0,0
2/21/2007,"CTA(8,21)",5765,5696.5,,0,69,0,0,0,0
2/22/2007,"CTA(8,21)",6117,6046.5,,0,350,0,0,0,0
2/23/2007,"CTA(8,21)",6294,6213.5,,0,167,0,0,0,0
2/26/2007,"CTA(8,21)",6270.5,6190,,0,-23.5,0,0,0,0
2/27/2007,"CTA(8,21)",6211,6130.5,,0,-59.5,0,0,0,0
2/28/2007,"CTA(8,21)",5992,5911.5,,0,-219,0,0,0,0
3/1/2007,"CTA(8,21)",6100,6019.5,,0,108,0,0,0,0
3/2/2007,"CTA(8,21)",6013,5932.5,,0,-87,0,0,0,0
3/5/2007,"CTA(8,21)",5880.5,5800,,0,-132.5,0,0,0,0
3/6/2007,"CTA(8,21)",5972,5891.5,,0,91.5,0,0,0,0
3/7/2007,"CTA(8,21)",6137,6056.5,,0,165,0,0,0,0
3/8/2007,"CTA(8,21)",6276.5,6196,,0,139.5,0,0,0,0
3/9/2007,"CTA(8,21)",6126,6045.5,,0,-150.5,0,0,0,0
3/12/2007,"CTA(8,21)",6276,6195.5,,0,150,0,0,0,0
3/13/2007,"CTA(8,21)",6245,6164.5,,0,-31,0,0,0,0
3/14/2007,"CTA(8,21)",6279,6198.5,,0,34,0,0,0,0
3/15/2007,"CTA(8,21)",6608,6527.5,,0,329,0,0,0,0
3/16/2007,"CTA(8,21)",6671,6590.5,,0,63,0,0,0,0
3/19/2007,"CTA(8,21)",6564,6483.5,,0,-107,0,0,0,0
3/20/2007,"CTA(8,21)",6696,6482.5,,0,-1,0,0,0,0
3/21/2007,"CTA(8,21)",6655,6444.5,,0,-38,0,0,0,0
3/22/2007,"CTA(8,21)",6771,6559.5,,0,115,0,0,0,0
3/23/2007,"CTA(8,21)",6765,6577.5,,0,18,0,0,0,0
3/26/2007,"CTA(8,21)",6893.5,6706,,0,128.5,0,0,0,0
3/27/2007,"CTA(8,21)",6713,6525.5,,0,-180.5,0,0,0,0
3/28/2007,"CTA(8,21)",6680,6492.5,1,0,-33,0,0,0,0
3/29/2007,"CTA(8,21)",6781,6593.5,1,1,101,101,6593.5,101,101
3/30/2007,"CTA(8,21)",6896,6708.5,1,1,115,115,6708.5,216,216
4/2/2007,"CTA(8,21)",7022,6834.5,1,1,126,126,6834.5,342,342
4/3/2007,"CTA(8,21)",7296,7108.5,1,1,274,274,7108.5,616,616
4/4/2007,"CTA(8,21)",7475,7287.5,1,1,179,179,7287.5,795,795
4/5/2007,"CTA(8,21)",7387,7199.5,1,1,-88,-88,7199.5,707,707
4/10/2007,"CTA(8,21)",7760,7572.5,1,1,373,373,7572.5,1080,1080
4/11/2007,"CTA(8,21)",7880,7692.5,1,1,120,120,7692.5,1200,1200
4/12/2007,"CTA(8,21)",7730,7542.5,1,1,-150,-150,7542.5,1050,1050
4/13/2007,"CTA(8,21)",7753,7565.5,1,1,23,23,7565.5,1073,1073
4/16/2007,"CTA(8,21)",7660,7472.5,1,1,-93,-93,7472.5,980,980
4/17/2007,"CTA(8,21)",8090,7776,1,1,303.5,303.5,7776,1283.5,1283.5
4/18/2007,"CTA(8,21)",8022,7711,1,1,-65,-65,7711,1218.5,1218.5
4/19/2007,"CTA(8,21)",7856,7548,1,1,-163,-163,7548,1055.5,1055.5
4/20/2007,"CTA(8,21)",7987,7692,1,1,144,144,7692,1199.5,1199.5
4/23/2007,"CTA(8,21)",8043,7748,1,1,56,56,7748,1255.5,1255.5
4/24/2007,"CTA(8,21)",7849,7554,1,1,-194,-194,7554,1061.5,1061.5
4/25/2007,"CTA(8,21)",7883,7588,1,1,34,34,7588,1095.5,1095.5
4/26/2007,"CTA(8,21)",7687,7392,1,1,-196,-196,7392,899.5,899.5
4/27/2007,"CTA(8,21)",7786,7491,1,1,99,99,7491,998.5,998.5
4/30/2007,"CTA(8,21)",7806,7511,1,1,20,20,7511,1018.5,1018.5
5/1/2007,"CTA(8,21)",8048,7753,1,1,242,242,7753,1260.5,1260.5
5/2/2007,"CTA(8,21)",8010,7715,1,1,-38,-38,7715,1222.5,1222.5
5/3/2007,"CTA(8,21)",8233,7938,1,1,223,223,7938,1445.5,1445.5
5/4/2007,"CTA(8,21)",8370,8075,1,1,137,137,8075,1582.5,1582.5
5/8/2007,"CTA(8,21)",8210,7915,1,1,-160,-160,7915,1422.5,1422.5
5/9/2007,"CTA(8,21)",8102,7807,1,1,-108,-108,7807,1314.5,1314.5
5/10/2007,"CTA(8,21)",7943,7648,1,1,-159,-159,7648,1155.5,1155.5
5/11/2007,"CTA(8,21)",7953,7658,1,1,10,10,7658,1165.5,1165.5
5/14/2007,"CTA(8,21)",7621,7326,1,1,-332,-332,7326,833.5,833.5
5/15/2007,"CTA(8,21)",7799,7421,1,1,95,95,7421,928.5,928.5
5/16/2007,"CTA(8,21)",7646,7269,1,1,-152,-152,7269,776.5,776.5
5/17/2007,"CTA(8,21)",7290,6912,1,1,-357,-357,6912,419.5,419.5
5/18/2007,"CTA(8,21)",7315,6954,1,1,42,42,6954,461.5,461.5
5/21/2007,"CTA(8,21)",7456,7095,1,1,141,141,7095,602.5,602.5
5/22/2007,"CTA(8,21)",7309,6948,1,1,-147,-147,6948,455.5,455.5
5/23/2007,"CTA(8,21)",7245,6884,1,1,-64,-64,6884,391.5,391.5
5/24/2007,"CTA(8,21)",7044,6683,1,1,-201,-201,6683,190.5,190.5
5/25/2007,"CTA(8,21)",7255,6894,1,1,211,211,6894,401.5,401.5
5/29/2007,"CTA(8,21)",7330,6969,1,1,75,75,6969,476.5,476.5
