Date,Strategy,F1_raw,F1_continuous,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cumulative_PnL,Equity
2006-01-03,"CTA(9,20)",4584.0000,4584.0000,,0.0000,,,0.0000,,
2006-01-04,"CTA(9,20)",4675.5000,4675.5000,,0.0000,91.5000,0.0000,0.0000,0.0000,0.0000
2006-01-05,"CTA(9,20)",4638.0000,4638.0000,,0.0000,-37.5000,-0.0000,0.0000,0.0000,0.0000
2006-01-06,"CTA(9,20)",4634.0000,4634.0000,,0.0000,-4.0000,-0.0000,0.0000,0.0000,0.0000
2006-01-09,"CTA(9,20)",4693.0000,4693.0000,,0.0000,59.0000,0.0000,0.0000,0.0000,0.0000
2006-01-10,"CTA(9,20)",4689.0000,4689.0000,,0.0000,-4.0000,-0.0000,0.0000,0.0000,0.0000
2006-01-11,"CTA(9,20)",4681.0000,4681.0000,,0.0000,-8.0000,-0.0000,0.0000,0.0000,0.0000
2006-01-12,"CTA(9,20)",4659.0000,4659.0000,,0.0000,-22.0000,-0.0000,0.0000,0.0000,0.0000
2006-01-13,"CTA(9,20)",4747.0000,4747.0000,,0.0000,88.0000,0.0000,0.0000,0.0000,0.0000
2006-01-16,"CTA(9,20)",4711.0000,4711.0000,,0.0000,-36.0000,-0.0000,0.0000,0.0000,0.0000
2006-01-17,"CTA(9,20)",4663.0000,4663.0000,,0.0000,-48.0000,-0.0000,0.0000,0.0000,0.0000
2006-01-18,"CTA(9,20)",4703.0000,4699.0000,,0.0000,36.0000,0.0000,0.0000,0.0000,0.0000
2006-01-19,"CTA(9,20)",4695.0000,4690.0000,,0.0000,-9.0000,-0.0000,0.0000,0.0000,0.0000
2006-01-20,"CTA(9,20)",4636.0000,4671.0000,,0.0000,-19.0000,-0.0000,0.0000,0.0000,0.0000
2006-01-23,"CTA(9,20)",4703.0000,4738.0000,,0.0000,67.0000,0.0000,0.0000,0.0000,0.0000
2006-01-24,"CTA(9,20)",4743.0000,4778.0000,,0.0000,40.0000,0.0000,0.0000,0.0000,0.0000
2006-01-25,"CTA(9,20)",4872.0000,4907.0000,,0.0000,129.0000,0.0000,0.0000,0.0000,0.0000
2006-01-26,"CTA(9,20)",4859.0000,4894.0000,,0.0000,-13.0000,-0.0000,0.0000,0.0000,0.0000
2006-01-27,"CTA(9,20)",4929.0000,4964.0000,,0.0000,70.0000,0.0000,0.0000,0.0000,0.0000
2006-01-30,"CTA(9,20)",4915.0000,4950.0000,,0.0000,-14.0000,-0.0000,0.0000,0.0000,0.0000
