PERFORMANCE SUMMARY,,,,,,,,,,,,,
Metric,Value,,,,,,,,,,,,
Start Date,1/3/2006,,,,,,,,,,,,
End Date,12/31/2025,,,,,,,,,,,,
Total Calendar Days,5053,,,,,,,,,,,,
Active Trading Days,5010,,,,,,,,,,,,
Warmup Days,43,,,,,,,,,,,,
Total PnL (USD/MT),24093.66,,,,,,,,,,,,
Annualized Return,1211.9,,,,,,,,,,,,
Annualized Std Dev,1845.14,,,,,,,,,,,,
Sharpe Ratio,0.6568,,,,,,,,,,,,
Sortino Ratio,0.9629,,,,,,,,,,,,
Max Drawdown,-4757,,,,,,,,,,170,,
Calmar Ratio,0.2548,,,,,,,,,,680,,
Hit Rate,50.98%,,,,,,,,,,,,
Avg Win (USD/MT),86.7,,,,,,,,,,,,
Avg Loss (USD/MT),-80.74,,,,,,,,,,,,
Profit Factor,1.1221,,,,,,,,,,,,
Max Consecutive Wins,10,,,,,,,,,,,,
Max Consecutive Losses,14,,,,,,,,,,,,
POSITION NOTE,Position[t] = Signal[t-1]  (1-day lag, no leakage),,,,,,,,,,,
PnL NOTE,Daily_PnL = Position * ΔF1_continuous  (roll cost captured),,,,,,,,,,,,
Cum_PnL NOTE,Cum_PnL = cumsum(Daily_PnL)  [NOT Daily_change×abs(pos)],,,,,,,,,,,,
,,,,,,,,,,,,,
TRADEBOOK,,,,,,,,,,,,,
Date,Strategy,F1_raw,F1_continuous,MA_35,MA_43,Crossover,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cum_PnL,
11/25/2011 0:00,MA_Crossover(35,43),7217.25,7233.75,7553.7429,7464.4884,89.2545,1,1,-34.25,-34.25,7233.75,12608.75
11/28/2011 0:00,MA_Crossover(35,43),7482,7498.5,7553.8286,7470.1163,83.7123,1,1,264.75,264.75,7498.5,12873.5
11/29/2011 0:00,MA_Crossover(35,43),7475.25,7491.75,7559.5786,7476.1163,83.4623,1,1,-6.75,-6.75,7491.75,12866.75
11/30/2011 0:00,MA_Crossover(35,43),7869.75,7886.25,7569.8571,7496.2384,73.6188,1,1,394.5,394.5,7886.25,13261.25
12/1/2011 0:00,MA_Crossover(35,43),7772,7788.5,7583.5071,7514.7791,68.7281,1,1,-97.75,-97.75,7788.5,13163.5
12/2/2011 0:00,MA_Crossover(35,43),7871.25,7887.75,7593.1714,7540.0465,53.1249,1,1,99.25,99.25,7887.75,13262.75
12/5/2011 0:00,MA_Crossover(35,43),7922,7938.5,7605.7714,7566.0058,39.7656,1,1,50.75,50.75,7938.5,13313.5
12/6/2011 0:00,MA_Crossover(35,43),7816.25,7832.75,7616.4357,7580.064,36.3718,1,1,-105.75,-105.75,7832.75,13207.75
12/7/2011 0:00,MA_Crossover(35,43),7799.5,7816,7633.4357,7590.4419,42.9939,1,1,-16.75,-16.75,7816,13191
12/8/2011 0:00,MA_Crossover(35,43),7690.25,7706.75,7660.9,7595.3547,65.5453,1,1,-109.25,-109.25,7706.75,13081.75
12/9/2011 0:00,MA_Crossover(35,43),7796.25,7812.75,7679.55,7607.5,72.05,1,1,106,106,7812.75,13187.75
12/12/2011 0:00,MA_Crossover(35,43),7585.25,7601.75,7678.0857,7609.25,68.8357,1,1,-211,-211,7601.75,12976.75
12/13/2011 0:00,MA_Crossover(35,43),7579.75,7596.25,7679.5071,7615.8895,63.6176,1,1,-5.5,-5.5,7596.25,12971.25
12/14/2011 0:00,MA_Crossover(35,43),7189.5,7206,7665.4357,7607.9012,57.5346,1,1,-390.25,-390.25,7206,12581
12/15/2011 0:00,MA_Crossover(35,43),7193,7209.5,7638.1214,7601.2035,36.9179,1,1,3.5,3.5,7209.5,12584.5
12/16/2011 0:00,MA_Crossover(35,43),7329.25,7345.75,7613.9714,7598.5581,15.4133,1,1,136.25,136.25,7345.75,12720.75
12/19/2011 0:00,MA_Crossover(35,43),7243.25,7259.75,7592.75,7599.4593,-6.7093,-1,1,-86,-86,7259.75,12634.75
12/20/2011 0:00,MA_Crossover(35,43),7405,7413.25,7583.7643,7615.1802,-31.4159,-1,-1,153.5,-153.5,-7413.25,12481.25
12/21/2011 0:00,MA_Crossover(35,43),7451.5,7459.5,7571.6786,7622.343,-50.6645,-1,-1,46.25,-46.25,-7459.5,12435
12/22/2011 0:00,MA_Crossover(35,43),7541.5,7549,7561.2714,7620.1337,-58.8623,-1,-1,89.5,-89.5,-7549,12345.5
12/23/2011 0:00,MA_Crossover(35,43),7643.5,7649,7555.1929,7622.7733,-67.5804,-1,-1,100,-100,-7649,12245.5
12/28/2011 0:00,MA_Crossover(35,43),7460,7465.5,7545.1929,7617.6105,-72.4176,-1,-1,-183.5,183.5,-7465.5,12429
12/29/2011 0:00,MA_Crossover(35,43),7418.75,7424.25,7534.7,7600.6279,-65.9279,-1,-1,-41.25,41.25,-7424.25,12470.25
12/30/2011 0:00,MA_Crossover(35,43),7595,7600.5,7534.3,7587.1512,-52.8512,-1,-1,176.25,-176.25,-7600.5,12294
1/3/2012 0:00,MA_Crossover(35,43),7782.25,7787.75,7543.5571,7582.4128,-38.8556,-1,-1,187.25,-187.25,-7787.75,12106.75
1/4/2012 0:00,MA_Crossover(35,43),7531.25,7536.75,7540.9929,7578.0349,-37.042,-1,-1,-251,251,-7536.75,12357.75
1/5/2012 0:00,MA_Crossover(35,43),7529,7534.5,7534.9929,7570,-35.0071,-1,-1,-2.25,2.25,-7534.5,12360
1/6/2012 0:00,MA_Crossover(35,43),7568.75,7574.25,7531.9,7562.1628,-30.2628,-1,-1,39.75,-39.75,-7574.25,12320.25
1/9/2012 0:00,MA_Crossover(35,43),7487,7492.5,7525.15,7553.5756,-28.4256,-1,-1,-81.75,81.75,-7492.5,12402
1/10/2012 0:00,MA_Crossover(35,43),7733.25,7738.75,7530.9357,7551.7907,-20.855,-1,-1,246.25,-246.25,-7738.75,12155.75
1/11/2012 0:00,MA_Crossover(35,43),7768.5,7774,7538.2143,7551.3837,-13.1694,-1,-1,35.25,-35.25,-7774,12120.5
1/12/2012 0:00,MA_Crossover(35,43),7995.75,8001.25,7558.1786,7560.3779,-2.1993,-1,-1,227.25,-227.25,-8001.25,11893.25
1/13/2012 0:00,MA_Crossover(35,43),7991.25,7996.75,7577.4714,7572.7733,4.6982,1,-1,-4.5,4.5,-7996.75,11897.75
1/16/2012 0:00,MA_Crossover(35,43),8077,8082.5,7601.7857,7583.3779,18.4078,1,1,85.75,85.75,8082.5,11983.5
1/17/2012 0:00,MA_Crossover(35,43),8195,8198.25,7628.7429,7593.9826,34.7603,1,1,115.75,115.75,8198.25,12099.25
1/18/2012 0:00,MA_Crossover(35,43),8234.75,8238,7657.8143,7606.9535,50.8608,1,1,39.75,39.75,8238,12139
1/19/2012 0:00,MA_Crossover(35,43),8363.25,8366,7682.9929,7621.8372,61.1556,1,1,128,128,8366,12267
1/20/2012 0:00,MA_Crossover(35,43),8216,8215,7704.1571,7637.7733,66.3839,1,1,-151,-151,8215,12116
1/23/2012 0:00,MA_Crossover(35,43),8362,8361,7718.2214,7657.5,60.7214,1,1,146,146,8361,12262
1/24/2012 0:00,MA_Crossover(35,43),8352.5,8351.5,7734.8071,7682.0465,52.7606,1,1,-9.5,-9.5,8351.5,12252.5
1/25/2012 0:00,MA_Crossover(35,43),8380,8379,7749.3429,7706.7907,42.5522,1,1,27.5,27.5,8379,12280
1/26/2012 0:00,MA_Crossover(35,43),8585.5,8584.5,7768.3,7738.407,29.893,1,1,205.5,205.5,8584.5,12485.5
1/27/2012 0:00,MA_Crossover(35,43),8519.25,8518.25,7788.3857,7767.8895,20.4962,1,1,-66.25,-66.25,8518.25,12419.25
1/30/2012 0:00,MA_Crossover(35,43),8420.75,8419.75,7806.1357,7795.8779,10.2578,1,1,-98.5,-98.5,8419.75,12320.75
1/31/2012 0:00,MA_Crossover(35,43),8307,8306,7823.7571,7815.064,8.6932,1,1,-113.75,-113.75,8306,12207
2/1/2012 0:00,MA_Crossover(35,43),8425.75,8424.75,7841.7429,7837.1686,4.5743,1,1,118.75,118.75,8424.75,12325.75
2/2/2012 0:00,MA_Crossover(35,43),8327.75,8326.75,7862.9571,7847.8198,15.1374,1,1,-98,-98,8326.75,12227.75
2/3/2012 0:00,MA_Crossover(35,43),8544,8543,7890.5071,7865.7733,24.7339,1,1,216.25,216.25,8543,12444
2/6/2012 0:00,MA_Crossover(35,43),8478.25,8477.25,7927.3286,7879.8895,47.439,1,1,-65.75,-65.75,8477.25,12378.25
2/7/2012 0:00,MA_Crossover(35,43),8459.75,8458.75,7963.5214,7892.3953,71.1261,1,1,-18.5,-18.5,8458.75,12359.75
2/8/2012 0:00,MA_Crossover(35,43),8557.5,8556.5,7998.6143,7909.6337,88.9806,1,1,97.75,97.75,8556.5,12457.5
2/9/2012 0:00,MA_Crossover(35,43),8738.75,8737.75,8041.3429,7931.4767,109.8661,1,1,181.25,181.25,8737.75,12638.75
2/10/2012 0:00,MA_Crossover(35,43),8461.25,8460.25,8071.5214,7949.407,122.1145,1,1,-277.5,-277.5,8460.25,12361.25
2/13/2012 0:00,MA_Crossover(35,43),8404.25,8403.25,8098.7429,7963.5465,135.1963,1,1,-57,-57,8403.25,12304.25
2/14/2012 0:00,MA_Crossover(35,43),8405.5,8399,8123.4286,7982.6221,140.8065,1,1,-4.25,-4.25,8399,12300
2/15/2012 0:00,MA_Crossover(35,43),8361.5,8354,8143.9429,8000.8023,143.1405,1,1,-45,-45,8354,12255
2/16/2012 0:00,MA_Crossover(35,43),8294,8285.5,8167.7714,8026.4884,141.2831,1,1,-68.5,-68.5,8285.5,12186.5
2/17/2012 0:00,MA_Crossover(35,43),8174,8160.5,8189.35,8049.3023,140.0477,1,1,-125,-125,8160.5,12061.5
2/20/2012 0:00,MA_Crossover(35,43),8234.5,8221,8207.6214,8070.3547,137.2668,1,1,60.5,60.5,8221,12122
2/21/2012 0:00,MA_Crossover(35,43),8447.75,8434.25,8226.6357,8098.3663,128.2694,1,1,213.25,213.25,8434.25,12335.25
2/22/2012 0:00,MA_Crossover(35,43),8436.25,8422.75,8252.4929,8122.3488,130.144,1,1,-11.5,-11.5,8422.75,12323.75
2/23/2012 0:00,MA_Crossover(35,43),8395.75,8382.25,8277.2571,8144.3081,132.949,1,1,-40.5,-40.5,8382.25,12283.25
2/24/2012 0:00,MA_Crossover(35,43),8549,8535.5,8305.2643,8167.7384,137.5259,1,1,153.25,153.25,8535.5,12436.5
2/27/2012 0:00,MA_Crossover(35,43),8552.5,8539,8335.7071,8188.8779,146.8292,1,1,3.5,3.5,8539,12440
2/28/2012 0:00,MA_Crossover(35,43),8605.5,8592,8360.6286,8215.5174,145.1111,1,1,53,53,8592,12493
2/29/2012 0:00,MA_Crossover(35,43),8497,8483.5,8381.4429,8240.593,140.8498,1,1,-108.5,-108.5,8483.5,12384.5
3/1/2012 0:00,MA_Crossover(35,43),8628,8614.5,8399.5071,8264.6163,134.8909,1,1,131,131,8614.5,12515.5
3/2/2012 0:00,MA_Crossover(35,43),8580.25,8566.75,8416.3357,8283.1744,133.1613,1,1,-47.75,-47.75,8566.75,12467.75
3/5/2012 0:00,MA_Crossover(35,43),8503.5,8490,8428.5214,8305.7849,122.7365,1,1,-76.75,-76.75,8490,12391
3/6/2012 0:00,MA_Crossover(35,43),8288.75,8275.25,8431.2,8323.4535,107.7465,1,1,-214.75,-214.75,8275.25,12176.25
3/7/2012 0:00,MA_Crossover(35,43),8295.75,8282.25,8432.9429,8340.3605,92.5824,1,1,7,7,8282.25,12183.25
3/8/2012 0:00,MA_Crossover(35,43),8333,8319.5,8432.0786,8360.0349,72.0437,1,1,37.25,37.25,8319.5,12220.5
3/9/2012 0:00,MA_Crossover(35,43),8503.5,8490,8440.2929,8377.9477,62.3452,1,1,170.5,170.5,8490,12391
3/12/2012 0:00,MA_Crossover(35,43),8450,8436.5,8442.8071,8393.7965,49.0106,1,1,-53.5,-53.5,8436.5,12337.5
3/13/2012 0:00,MA_Crossover(35,43),8563,8549.5,8448.8214,8406.9884,41.8331,1,1,113,113,8549.5,12450.5
3/14/2012 0:00,MA_Crossover(35,43),8474.5,8461,8451.5214,8418.2267,33.2947,1,1,-88.5,-88.5,8461,12362
3/15/2012 0:00,MA_Crossover(35,43),8583,8569.5,8451.45,8429.9942,21.4558,1,1,108.5,108.5,8569.5,12470.5
3/16/2012 0:00,MA_Crossover(35,43),8531,8517.5,8451.7857,8437.8081,13.9776,1,1,-52,-52,8517.5,12418.5
3/19/2012 0:00,MA_Crossover(35,43),8601.5,8588,8456.95,8446.3372,10.6128,1,1,70.5,70.5,8588,12489
3/20/2012 0:00,MA_Crossover(35,43),8445.5,8438,8460.9071,8448.25,12.6571,1,1,-150,-150,8438,12339
3/21/2012 0:00,MA_Crossover(35,43),8474.5,8464,8462.3,8454.2616,8.0384,1,1,26,26,8464,12365
3/22/2012 0:00,MA_Crossover(35,43),8312.5,8299.5,8461.8643,8453.1105,8.7538,1,1,-164.5,-164.5,8299.5,12200.5
3/23/2012 0:00,MA_Crossover(35,43),8399.5,8400.5,8457.7357,8454.2035,3.5322,1,1,101,101,8400.5,12301.5
3/26/2012 0:00,MA_Crossover(35,43),8561.5,8562.5,8460.1143,8458.4244,1.6899,1,1,162,162,8562.5,12463.5
3/27/2012 0:00,MA_Crossover(35,43),8553.5,8554.5,8462.7929,8457.6802,5.1126,1,1,-8,-8,8554.5,12455.5
3/28/2012 0:00,MA_Crossover(35,43),8364,8365,8457.2643,8454.0698,3.1945,1,1,-189.5,-189.5,8365,12266
3/29/2012 0:00,MA_Crossover(35,43),8376.5,8377.5,8446.9143,8453.0407,-6.1264,-1,1,12.5,12.5,8377.5,12278.5
3/30/2012 0:00,MA_Crossover(35,43),8469,8470,8447.1357,8456.8081,-9.6724,-1,-1,92.5,-92.5,-8470,12186
4/2/2012 0:00,MA_Crossover(35,43),8669,8670,8454.7,8462.4651,-7.7651,-1,-1,200,-200,-8670,11986
4/3/2012 0:00,MA_Crossover(35,43),8636,8637,8461.2857,8469.6337,-8.348,-1,-1,-33,33,-8637,12019
4/4/2012 0:00,MA_Crossover(35,43),8357.5,8358.5,8461.1714,8465.2965,-4.1251,-1,-1,-278.5,278.5,-8358.5,12297.5
4/5/2012 0:00,MA_Crossover(35,43),8381,8382,8463.6571,8463.0349,0.6223,1,-1,23.5,-23.5,-8382,12274
4/10/2012 0:00,MA_Crossover(35,43),8055.5,8056.5,8460.2714,8453.6337,6.6377,1,1,-325.5,-325.5,8056.5,11948.5
4/11/2012 0:00,MA_Crossover(35,43),8075,8076,8455.7143,8442.4128,13.3015,1,1,19.5,19.5,8076,11968
4/12/2012 0:00,MA_Crossover(35,43),8263.25,8264.25,8450.4429,8431.3547,19.0882,1,1,188.25,188.25,8264.25,12156.25
4/13/2012 0:00,MA_Crossover(35,43),8044.75,8045.75,8439.2571,8421.6686,17.5885,1,1,-218.5,-218.5,8045.75,11937.75
4/16/2012 0:00,MA_Crossover(35,43),8049.5,8050.5,8429.3643,8413.4186,15.9457,1,1,4.75,4.75,8050.5,11942.5
4/17/2012 0:00,MA_Crossover(35,43),8084,8113,8416.0786,8405.9419,10.1367,1,1,62.5,62.5,8113,12005
4/18/2012 0:00,MA_Crossover(35,43),8078,8110,8402.5214,8399.3488,3.1726,1,1,-3,-3,8110,12002
4/19/2012 0:00,MA_Crossover(35,43),8072,8108,8387.2786,8394.186,-6.9075,-1,1,-2,-2,8108,12000
4/20/2012 0:00,MA_Crossover(35,43),8222,8270,8379.4214,8395.3023,-15.8809,-1,-1,162,-162,-8270,11838
4/23/2012 0:00,MA_Crossover(35,43),8092,8140,8364.1071,8391.9884,-27.8812,-1,-1,-130,130,-8140,11968
4/24/2012 0:00,MA_Crossover(35,43),8213,8261,8353.6143,8386.5291,-32.9148,-1,-1,121,-121,-8261,11847
4/25/2012 0:00,MA_Crossover(35,43),8264,8312,8346.7714,8382.5233,-35.7518,-1,-1,51,-51,-8312,11796
4/26/2012 0:00,MA_Crossover(35,43),8388,8436,8349.6071,8382.343,-32.7359,-1,-1,124,-124,-8436,11672
4/27/2012 0:00,MA_Crossover(35,43),8494,8542,8355.2714,8381.064,-25.7925,-1,-1,106,-106,-8542,11566
4/30/2012 0:00,MA_Crossover(35,43),8459.5,8507.5,8358.8857,8378.9012,-20.0154,-1,-1,-34.5,34.5,-8507.5,11600.5
5/1/2012 0:00,MA_Crossover(35,43),8472,8520,8357.9857,8375.7965,-17.8108,-1,-1,12.5,-12.5,-8520,11588
5/2/2012 0:00,MA_Crossover(35,43),8329,8377,8354.5286,8371.8895,-17.361,-1,-1,-143,143,-8377,11731
5/3/2012 0:00,MA_Crossover(35,43),8259.5,8307.5,8345.8571,8363.3198,-17.4626,-1,-1,-69.5,69.5,-8307.5,11800.5
5/4/2012 0:00,MA_Crossover(35,43),8218.5,8266.5,8338.5429,8354.907,-16.3641,-1,-1,-41,41,-8266.5,11841.5
5/8/2012 0:00,MA_Crossover(35,43),8158.5,8206.5,8326.4143,8346.8837,-20.4694,-1,-1,-60,60,-8206.5,11901.5
5/9/2012 0:00,MA_Crossover(35,43),8136,8184,8315.1286,8343.3314,-28.2028,-1,-1,-22.5,22.5,-8184,11924
5/10/2012 0:00,MA_Crossover(35,43),8191,8239,8303.4,8340.8953,-37.4953,-1,-1,55,-55,-8239,11869
5/11/2012 0:00,MA_Crossover(35,43),8098,8146,8293.4714,8335.4302,-41.9588,-1,-1,-93,93,-8146,11962
5/14/2012 0:00,MA_Crossover(35,43),7900,7948,8277.0571,8321.3953,-44.3382,-1,-1,-198,198,-7948,12160
5/15/2012 0:00,MA_Crossover(35,43),7795,7846,8262.2714,8306.1628,-43.8914,-1,-1,-102,102,-7846,12262
5/16/2012 0:00,MA_Crossover(35,43),7690,7738,8242,8285.8605,-43.8605,-1,-1,-108,108,-7738,12370
5/17/2012 0:00,MA_Crossover(35,43),7690.5,7738.5,8217.1143,8267.6279,-50.5136,-1,-1,0.5,-0.5,-7738.5,12369.5
5/18/2012 0:00,MA_Crossover(35,43),7696,7768,8192.6143,8247,-54.3857,-1,-1,29.5,-29.5,-7768,12340
5/21/2012 0:00,MA_Crossover(35,43),7780,7852,8175.9286,8229.5349,-53.6063,-1,-1,84,-84,-7852,12256
5/22/2012 0:00,MA_Crossover(35,43),7786,7858,8159.0571,8210.5698,-51.5126,-1,-1,6,-6,-7858,12250
5/23/2012 0:00,MA_Crossover(35,43),7578,7650,8133.6,8190.3953,-56.7953,-1,-1,-208,208,-7650,12458
5/24/2012 0:00,MA_Crossover(35,43),7656.5,7728.5,8104.6714,8171.3721,-66.7007,-1,-1,78.5,-78.5,-7728.5,12379.5
5/25/2012 0:00,MA_Crossover(35,43),7673,7745,8077.1571,8156.5,-79.3429,-1,-1,16.5,-16.5,-7745,12363
5/28/2012 0:00,MA_Crossover(35,43),7715.5,7787.5,8058.8143,8140.593,-81.7787,-1,-1,42.5,-42.5,-7787.5,12320.5
5/29/2012 0:00,MA_Crossover(35,43),7686,7758,8038.9571,8120.2326,-81.2754,-1,-1,-29.5,29.5,-7758,12350
5/30/2012 0:00,MA_Crossover(35,43),7491,7563,8022.8286,8095.5233,-72.6947,-1,-1,-195,195,-7563,12545
5/31/2012 0:00,MA_Crossover(35,43),7440,7512,8004.6857,8074.0349,-69.3492,-1,-1,-51,51,-7512,12596
6/1/2012 0:00,MA_Crossover(35,43),7378.5,7450.5,7979.4071,8050.8256,-71.4184,-1,-1,-61.5,61.5,-7450.5,12657.5
6/6/2012 0:00,MA_Crossover(35,43),7413,7485,7961.3571,8026.2674,-64.9103,-1,-1,34.5,-34.5,-7485,12623
6/7/2012 0:00,MA_Crossover(35,43),7492.5,7564.5,7945.4429,7998.907,-53.4641,-1,-1,79.5,-79.5,-7564.5,12543.5
6/8/2012 0:00,MA_Crossover(35,43),7287,7359,7922.6714,7967.5349,-44.8635,-1,-1,-205.5,205.5,-7359,12749
6/11/2012 0:00,MA_Crossover(35,43),7412.5,7484.5,7903.6571,7945.5581,-41.901,-1,-1,125.5,-125.5,-7484.5,12623.5
6/12/2012 0:00,MA_Crossover(35,43),7385,7457,7884.0286,7922.3953,-38.3668,-1,-1,-27.5,27.5,-7457,12651
6/13/2012 0:00,MA_Crossover(35,43),7378.75,7450.75,7859.9357,7906.657,-46.7213,-1,-1,-6.25,6.25,-7450.75,12657.25
6/14/2012 0:00,MA_Crossover(35,43),7406.5,7478.5,7840.35,7891.1105,-50.7605,-1,-1,27.75,-27.75,-7478.5,12629.5
6/15/2012 0:00,MA_Crossover(35,43),7499.25,7571.25,7819.9571,7873.343,-53.3859,-1,-1,92.75,-92.75,-7571.25,12536.75
6/18/2012 0:00,MA_Crossover(35,43),7498.25,7570.25,7798.0786,7860.6337,-62.5551,-1,-1,-1,1,-7570.25,12537.75
6/19/2012 0:00,MA_Crossover(35,43),7609.75,7672.75,7775.8429,7850.407,-74.5641,-1,-1,102.5,-102.5,-7672.75,12435.25
6/20/2012 0:00,MA_Crossover(35,43),7547,7610,7748.7857,7837.9186,-89.1329,-1,-1,-62.75,62.75,-7610,12498
6/21/2012 0:00,MA_Crossover(35,43),7352,7415,7717.1429,7821.0349,-103.892,-1,-1,-195,195,-7415,12693
6/22/2012 0:00,MA_Crossover(35,43),7326,7387,7684.4,7803.686,-119.286,-1,-1,-28,28,-7387,12721
6/25/2012 0:00,MA_Crossover(35,43),7353.5,7414.5,7656.5286,7783.4884,-126.9598,-1,-1,27.5,-27.5,-7414.5,12693.5
6/26/2012 0:00,MA_Crossover(35,43),7381,7442,7631.4286,7766.9535,-135.5249,-1,-1,27.5,-27.5,-7442,12666
6/27/2012 0:00,MA_Crossover(35,43),7425.25,7486.25,7608.7643,7748.6337,-139.8694,-1,-1,44.25,-44.25,-7486.25,12621.75
6/28/2012 0:00,MA_Crossover(35,43),7397,7458,7587.0071,7728.4709,-141.4638,-1,-1,-28.25,28.25,-7458,12650
6/29/2012 0:00,MA_Crossover(35,43),7696.5,7757.5,7574.45,7712.3895,-137.9395,-1,-1,299.5,-299.5,-7757.5,12350.5
7/2/2012 0:00,MA_Crossover(35,43),7638.75,7699.75,7558.6714,7692.5,-133.8286,-1,-1,-57.75,57.75,-7699.75,12408.25
7/3/2012 0:00,MA_Crossover(35,43),7825,7886,7550.8714,7677.7442,-126.8728,-1,-1,186.25,-186.25,-7886,12222
7/4/2012 0:00,MA_Crossover(35,43),7728.5,7789.5,7545.9714,7660.4535,-114.4821,-1,-1,-96.5,96.5,-7789.5,12318.5
7/5/2012 0:00,MA_Crossover(35,43),7702.5,7763.5,7543.3286,7645.8837,-102.5551,-1,-1,-26,26,-7763.5,12344.5
7/6/2012 0:00,MA_Crossover(35,43),7536,7597,7538.9286,7629.0581,-90.1296,-1,-1,-166.5,166.5,-7597,12511
7/9/2012 0:00,MA_Crossover(35,43),7560.5,7621.5,7535.2143,7613.7558,-78.5415,-1,-1,24.5,-24.5,-7621.5,12486.5
7/10/2012 0:00,MA_Crossover(35,43),7492.75,7553.75,7529.4071,7598.2733,-68.8661,-1,-1,-67.75,67.75,-7553.75,12554.25
7/11/2012 0:00,MA_Crossover(35,43),7549.5,7610.5,7522.8214,7584.6337,-61.8123,-1,-1,56.75,-56.75,-7610.5,12497.5
7/12/2012 0:00,MA_Crossover(35,43),7574.5,7635.5,7516.7786,7570.2965,-53.5179,-1,-1,25,-25,-7635.5,12472.5
7/13/2012 0:00,MA_Crossover(35,43),7709.5,7770.5,7520.5357,7561.2616,-40.7259,-1,-1,135,-135,-7770.5,12337.5
7/16/2012 0:00,MA_Crossover(35,43),7695,7756,7521.6357,7556.4942,-34.8585,-1,-1,-14.5,14.5,-7756,12352
7/17/2012 0:00,MA_Crossover(35,43),7597,7657.5,7519.4643,7551.8895,-32.4252,-1,-1,-98.5,98.5,-7657.5,12450.5
7/18/2012 0:00,MA_Crossover(35,43),7641.5,7702,7517.35,7550.7616,-33.4116,-1,-1,44.5,-44.5,-7702,12406
7/19/2012 0:00,MA_Crossover(35,43),7737,7797,7518.8071,7551.843,-33.0359,-1,-1,95,-95,-7797,12311
7/20/2012 0:00,MA_Crossover(35,43),7547,7607,7520.4071,7548.3779,-27.9708,-1,-1,-190,190,-7607,12501
7/23/2012 0:00,MA_Crossover(35,43),7402.75,7462.75,7519.3429,7539.6047,-20.2618,-1,-1,-144.25,144.25,-7462.75,12645.25
7/24/2012 0:00,MA_Crossover(35,43),7418.75,7478.75,7520.4929,7531.064,-10.5711,-1,-1,16,-16,-7478.75,12629.25
7/25/2012 0:00,MA_Crossover(35,43),7447.25,7507.25,7521.4714,7528.0233,-6.5518,-1,-1,28.5,-28.5,-7507.25,12600.75
7/26/2012 0:00,MA_Crossover(35,43),7470,7530,7520.8286,7523.686,-2.8575,-1,-1,22.75,-22.75,-7530,12578
7/27/2012 0:00,MA_Crossover(35,43),7562,7622,7528.6857,7521.1047,7.5811,1,-1,92,-92,-7622,12486
7/30/2012 0:00,MA_Crossover(35,43),7538.5,7598.5,7532.2857,7516.9884,15.2973,1,1,-23.5,-23.5,7598.5,12462.5
7/31/2012 0:00,MA_Crossover(35,43),7555.5,7615.5,7537.1571,7513.9535,23.2037,1,1,17,17,7615.5,12479.5
8/1/2012 0:00,MA_Crossover(35,43),7421.75,7481.75,7538.3857,7512.343,26.0427,1,1,-133.75,-133.75,7481.75,12345.75
8/2/2012 0:00,MA_Crossover(35,43),7325.25,7385.25,7536.0643,7509.6744,26.3899,1,1,-96.5,-96.5,7385.25,12249.25
8/3/2012 0:00,MA_Crossover(35,43),7443.5,7503.5,7534.4714,7511.186,23.2854,1,1,118.25,118.25,7503.5,12367.5
8/6/2012 0:00,MA_Crossover(35,43),7495.25,7555.25,7534.3857,7513.0988,21.2869,1,1,51.75,51.75,7555.25,12419.25
8/7/2012 0:00,MA_Crossover(35,43),7583.5,7643.5,7533.6357,7515.2151,18.4206,1,1,88.25,88.25,7643.5,12507.5
8/8/2012 0:00,MA_Crossover(35,43),7553.5,7613.5,7533.8214,7521.4128,12.4086,1,1,-30,-30,7613.5,12477.5
8/9/2012 0:00,MA_Crossover(35,43),7531,7591,7538.9357,7524.1686,14.7671,1,1,-22.5,-22.5,7591,12455
8/10/2012 0:00,MA_Crossover(35,43),7484.25,7544.25,7543.4571,7526.4767,16.9804,1,1,-46.75,-46.75,7544.25,12408.25
8/13/2012 0:00,MA_Crossover(35,43),7382.25,7442.25,7544.2786,7526.5581,17.7204,1,1,-102,-102,7442.25,12306.25
8/14/2012 0:00,MA_Crossover(35,43),7413.25,7467.25,7545.2,7526.7151,18.4849,1,1,25,25,7467.25,12331.25
8/15/2012 0:00,MA_Crossover(35,43),7383.5,7437.5,7544.0071,7524.0233,19.9839,1,1,-29.75,-29.75,7437.5,12301.5
8/16/2012 0:00,MA_Crossover(35,43),7450.75,7503.25,7545.5429,7522.9186,22.6243,1,1,65.75,65.75,7503.25,12367.25
8/17/2012 0:00,MA_Crossover(35,43),7540.5,7591.5,7541.0857,7521.3081,19.7776,1,1,88.25,88.25,7591.5,12455.5
8/20/2012 0:00,MA_Crossover(35,43),7455.5,7506.5,7535.85,7519.1802,16.6698,1,1,-85,-85,7506.5,12370.5
8/21/2012 0:00,MA_Crossover(35,43),7612.5,7663.5,7529.7786,7525.2384,4.5402,1,1,157,157,7663.5,12527.5
8/22/2012 0:00,MA_Crossover(35,43),7607.5,7658.5,7526.3214,7531.7849,-5.4635,-1,1,-5,-5,7658.5,12522.5
8/23/2012 0:00,MA_Crossover(35,43),7684.5,7735.5,7525.8071,7539.4826,-13.6754,-1,-1,77,-77,-7735.5,12445.5
8/24/2012 0:00,MA_Crossover(35,43),7637,7688,7528.6929,7545.436,-16.7432,-1,-1,-47.5,47.5,-7688,12493
