date,Coal_Newcastle_Front
2023-06-16 00:00:00,128.45
2023-06-19 00:00:00,128.35
2023-06-20 00:00:00,126.55
2023-06-21 00:00:00,124.15
2023-06-22 00:00:00,125.75
2023-06-23 00:00:00,125.5
2023-06-26 00:00:00,125.5
2023-06-27 00:00:00,127.9
2023-06-28 00:00:00,127.9
2023-06-29 00:00:00,127.9
2023-06-30 00:00:00,128.05
2023-07-03 00:00:00,148.05
2023-07-04 00:00:00,143.15
2023-07-05 00:00:00,144.8
2023-07-06 00:00:00,139.65
2023-07-07 00:00:00,138.0
2023-07-10 00:00:00,133.7
2023-07-11 00:00:00,131.0
2023-07-12 00:00:00,129.05
2023-07-13 00:00:00,128.0
2023-07-14 00:00:00,131.65
2023-07-17 00:00:00,131.1
2023-07-18 00:00:00,134.35
2023-07-19 00:00:00,132.0
2023-07-20 00:00:00,132.0
2023-07-21 00:00:00,133.0
2023-07-24 00:00:00,133.1
2023-07-25 00:00:00,134.0
2023-07-26 00:00:00,134.0
2023-07-27 00:00:00,134.0
2023-07-28 00:00:00,134.45
2023-07-31 00:00:00,137.3
2023-08-01 00:00:00,134.35
2023-08-02 00:00:00,133.5
2023-08-03 00:00:00,136.85
2023-08-04 00:00:00,137.0
2023-08-07 00:00:00,141.1
2023-08-08 00:00:00,142.5
2023-08-09 00:00:00,142.5
2023-08-10 00:00:00,143.0
2023-08-11 00:00:00,144.0
2023-08-14 00:00:00,146.5
2023-08-15 00:00:00,147.15
2023-08-16 00:00:00,147.5
2023-08-17 00:00:00,147.0
2023-08-18 00:00:00,149.5
2023-08-21 00:00:00,149.25
2023-08-22 00:00:00,150.0
2023-08-23 00:00:00,150.0
2023-08-24 00:00:00,149.0
2023-08-25 00:00:00,149.4
2023-08-28 00:00:00,159.75
2023-08-29 00:00:00,159.5
2023-08-30 00:00:00,156.0
2023-08-31 00:00:00,156.0
2023-09-01 00:00:00,156.25
2023-09-04 00:00:00,156.55
2023-09-05 00:00:00,160.5
2023-09-06 00:00:00,160.0
2023-09-07 00:00:00,157.65
2023-09-08 00:00:00,156.25
2023-09-11 00:00:00,158.0
2023-09-12 00:00:00,159.0
2023-09-13 00:00:00,162.25
2023-09-14 00:00:00,160.15
2023-09-15 00:00:00,160.5
2023-09-18 00:00:00,160.75
2023-09-19 00:00:00,160.75
2023-09-20 00:00:00,160.75
2023-09-21 00:00:00,160.5
2023-09-22 00:00:00,160.0
2023-09-25 00:00:00,160.0
2023-09-26 00:00:00,160.35
2023-09-27 00:00:00,160.35
2023-09-28 00:00:00,159.75
2023-09-29 00:00:00,160.1
2023-10-02 00:00:00,154.5
2023-10-03 00:00:00,149.65
2023-10-04 00:00:00,144.65
2023-10-05 00:00:00,139.0
2023-10-06 00:00:00,138.5
2023-10-09 00:00:00,141.35
2023-10-10 00:00:00,141.9
2023-10-11 00:00:00,140.5
2023-10-12 00:00:00,142.65
2023-10-13 00:00:00,143.85
2023-10-16 00:00:00,143.75
2023-10-17 00:00:00,142.25
2023-10-18 00:00:00,140.0
2023-10-19 00:00:00,136.5
2023-10-20 00:00:00,138.0
2023-10-23 00:00:00,138.35
2023-10-24 00:00:00,136.5
2023-10-25 00:00:00,133.5
2023-10-26 00:00:00,135.7
2023-10-27 00:00:00,135.2
2023-10-30 00:00:00,131.0
2023-10-31 00:00:00,121.1
2023-11-01 00:00:00,119.65
2023-11-02 00:00:00,120.0
2023-11-03 00:00:00,122.5
2023-11-06 00:00:00,119.0
2023-11-07 00:00:00,120.1
2023-11-08 00:00:00,122.5
2023-11-09 00:00:00,123.0
2023-11-10 00:00:00,123.25
2023-11-13 00:00:00,122.0
2023-11-14 00:00:00,122.5
2023-11-15 00:00:00,123.25
2023-11-16 00:00:00,123.1
2023-11-17 00:00:00,123.25
2023-11-20 00:00:00,122.5
2023-11-21 00:00:00,122.3
2023-11-22 00:00:00,122.15
2023-11-23 00:00:00,122.15
2023-11-24 00:00:00,122.0
2023-11-27 00:00:00,127.5
2023-11-28 00:00:00,127.45
2023-11-29 00:00:00,127.85
2023-11-30 00:00:00,132.15
2023-12-01 00:00:00,133.5
2023-12-04 00:00:00,134.45
2023-12-05 00:00:00,134.15
2023-12-06 00:00:00,140.45
2023-12-07 00:00:00,148.75
2023-12-08 00:00:00,151.0
2023-12-11 00:00:00,152.5
2023-12-12 00:00:00,146.25
2023-12-13 00:00:00,146.25
2023-12-14 00:00:00,145.5
2023-12-15 00:00:00,145.25
2023-12-18 00:00:00,144.75
2023-12-19 00:00:00,145.25
2023-12-20 00:00:00,144.25
2023-12-21 00:00:00,145.25
2023-12-22 00:00:00,145.5
2023-12-25 00:00:00,145.5
2023-12-26 00:00:00,145.5
2023-12-27 00:00:00,146.0
2023-12-28 00:00:00,145.45
2023-12-29 00:00:00,146.4
2024-01-01 00:00:00,146.4
2024-01-02 00:00:00,127.75
2024-01-03 00:00:00,128.5
2024-01-04 00:00:00,130.9
2024-01-05 00:00:00,131.55
2024-01-08 00:00:00,132.0
2024-01-09 00:00:00,135.65
2024-01-10 00:00:00,133.5
2024-01-11 00:00:00,130.75
2024-01-12 00:00:00,130.85
2024-01-15 00:00:00,129.85
2024-01-16 00:00:00,129.5
2024-01-17 00:00:00,129.5
2024-01-18 00:00:00,128.9
2024-01-19 00:00:00,128.0
2024-01-22 00:00:00,127.45
2024-01-23 00:00:00,127.3
2024-01-24 00:00:00,127.2
2024-01-25 00:00:00,126.8
2024-01-26 00:00:00,127.1
2024-01-29 00:00:00,116.4
2024-01-30 00:00:00,119.55
2024-01-31 00:00:00,116.5
2024-02-01 00:00:00,116.0
2024-02-02 00:00:00,116.75
2024-02-05 00:00:00,119.0
2024-02-06 00:00:00,119.0
2024-02-07 00:00:00,120.5
2024-02-08 00:00:00,120.6
2024-02-09 00:00:00,120.6
2024-02-12 00:00:00,120.0
2024-02-13 00:00:00,120.5
2024-02-14 00:00:00,119.75
2024-02-15 00:00:00,119.25
2024-02-16 00:00:00,119.25
2024-02-19 00:00:00,119.6
2024-02-20 00:00:00,119.6
2024-02-21 00:00:00,119.4
2024-02-22 00:00:00,119.4
2024-02-23 00:00:00,119.4
2024-02-26 00:00:00,127.75
2024-02-27 00:00:00,129.2
2024-02-28 00:00:00,129.5
2024-02-29 00:00:00,131.0
2024-03-01 00:00:00,132.0
2024-03-04 00:00:00,136.0
2024-03-05 00:00:00,137.45
2024-03-06 00:00:00,136.75
2024-03-07 00:00:00,135.5
2024-03-08 00:00:00,134.4
2024-03-11 00:00:00,133.0
2024-03-12 00:00:00,130.65
2024-03-13 00:00:00,131.1
2024-03-14 00:00:00,131.5
2024-03-15 00:00:00,131.0
2024-03-18 00:00:00,129.75
2024-03-19 00:00:00,129.4
2024-03-20 00:00:00,128.9
2024-03-21 00:00:00,128.25
2024-03-22 00:00:00,127.7
2024-03-25 00:00:00,128.95
2024-03-26 00:00:00,128.9
2024-03-27 00:00:00,129.0
2024-03-28 00:00:00,129.1
2024-03-29 00:00:00,129.1
2024-04-01 00:00:00,132.0
2024-04-02 00:00:00,132.25
2024-04-03 00:00:00,129.65
2024-04-04 00:00:00,128.2
2024-04-05 00:00:00,129.1
2024-04-08 00:00:00,128.2
2024-04-09 00:00:00,127.75
2024-04-10 00:00:00,128.0
2024-04-11 00:00:00,128.75
2024-04-12 00:00:00,129.25
2024-04-15 00:00:00,129.75
2024-04-16 00:00:00,129.25
2024-04-17 00:00:00,129.6
2024-04-18 00:00:00,129.6
2024-04-19 00:00:00,130.6
2024-04-22 00:00:00,129.5
2024-04-23 00:00:00,129.75
2024-04-24 00:00:00,129.0
2024-04-25 00:00:00,129.25
2024-04-26 00:00:00,129.75
2024-04-29 00:00:00,137.4
2024-04-30 00:00:00,142.25
2024-05-01 00:00:00,147.0
2024-05-02 00:00:00,147.75
2024-05-03 00:00:00,145.15
2024-05-06 00:00:00,145.3
2024-05-07 00:00:00,146.4
2024-05-08 00:00:00,145.25
2024-05-09 00:00:00,144.95
2024-05-10 00:00:00,144.4
2024-05-13 00:00:00,142.1
2024-05-14 00:00:00,142.65
2024-05-15 00:00:00,143.0
2024-05-16 00:00:00,143.5
2024-05-17 00:00:00,141.5
2024-05-20 00:00:00,141.0
2024-05-21 00:00:00,142.05
2024-05-22 00:00:00,142.4
2024-05-23 00:00:00,142.75
2024-05-24 00:00:00,142.8
2024-05-27 00:00:00,142.8
2024-05-28 00:00:00,142.4
2024-05-29 00:00:00,142.4
2024-05-30 00:00:00,142.4
2024-05-31 00:00:00,142.4
2024-06-03 00:00:00,140.2
2024-06-04 00:00:00,137.95
2024-06-05 00:00:00,136.0
2024-06-06 00:00:00,134.35
2024-06-07 00:00:00,131.45
2024-06-10 00:00:00,131.85
2024-06-11 00:00:00,131.25
2024-06-12 00:00:00,132.95
2024-06-13 00:00:00,134.7
2024-06-14 00:00:00,133.15
2024-06-17 00:00:00,133.9
2024-06-18 00:00:00,133.9
2024-06-19 00:00:00,134.1
2024-06-20 00:00:00,133.9
2024-06-21 00:00:00,132.05
2024-06-24 00:00:00,132.95
2024-06-25 00:00:00,134.1
2024-06-26 00:00:00,132.0
2024-06-27 00:00:00,132.75
2024-06-28 00:00:00,133.45
2024-07-01 00:00:00,132.1
2024-07-02 00:00:00,132.25
2024-07-03 00:00:00,135.0
2024-07-04 00:00:00,136.5
2024-07-05 00:00:00,135.75
2024-07-08 00:00:00,135.05
2024-07-09 00:00:00,135.25
2024-07-10 00:00:00,133.75
2024-07-11 00:00:00,133.75
2024-07-12 00:00:00,133.85
2024-07-15 00:00:00,134.95
2024-07-16 00:00:00,134.4
2024-07-17 00:00:00,134.75
2024-07-18 00:00:00,135.0
2024-07-19 00:00:00,135.1
2024-07-22 00:00:00,135.0
2024-07-23 00:00:00,134.7
2024-07-24 00:00:00,134.75
2024-07-25 00:00:00,134.75
2024-07-26 00:00:00,134.8
2024-07-29 00:00:00,140.1
2024-07-30 00:00:00,139.25
2024-07-31 00:00:00,140.1
2024-08-01 00:00:00,142.55
2024-08-02 00:00:00,144.1
2024-08-05 00:00:00,143.7
2024-08-06 00:00:00,145.5
2024-08-07 00:00:00,145.0
2024-08-08 00:00:00,145.5
2024-08-09 00:00:00,146.0
2024-08-12 00:00:00,146.75
2024-08-13 00:00:00,146.9
2024-08-14 00:00:00,145.75
2024-08-15 00:00:00,150.0
2024-08-16 00:00:00,146.75
2024-08-19 00:00:00,146.5
2024-08-20 00:00:00,146.0
2024-08-21 00:00:00,145.9
2024-08-22 00:00:00,146.75
2024-08-23 00:00:00,145.2
2024-08-26 00:00:00,145.7
2024-08-27 00:00:00,146.0
2024-08-28 00:00:00,145.0
2024-08-29 00:00:00,145.0
2024-08-30 00:00:00,146.2
2024-09-02 00:00:00,143.9
2024-09-03 00:00:00,142.0
2024-09-04 00:00:00,139.5
2024-09-05 00:00:00,141.0
2024-09-06 00:00:00,141.5
2024-09-09 00:00:00,141.65
2024-09-10 00:00:00,138.75
2024-09-11 00:00:00,139.0
2024-09-12 00:00:00,138.15
2024-09-13 00:00:00,137.9
2024-09-16 00:00:00,137.25
2024-09-17 00:00:00,139.65
2024-09-18 00:00:00,139.0
2024-09-19 00:00:00,139.5
2024-09-20 00:00:00,139.5
2024-09-23 00:00:00,139.5
2024-09-24 00:00:00,139.5
2024-09-25 00:00:00,139.75
2024-09-26 00:00:00,139.6
2024-09-27 00:00:00,139.75
2024-09-30 00:00:00,145.1
2024-10-01 00:00:00,141.65
2024-10-02 00:00:00,140.25
2024-10-03 00:00:00,140.8
2024-10-04 00:00:00,148.2
2024-10-07 00:00:00,148.5
2024-10-08 00:00:00,147.8
2024-10-09 00:00:00,145.45
2024-10-10 00:00:00,148.0
2024-10-11 00:00:00,146.7
2024-10-14 00:00:00,148.2
2024-10-15 00:00:00,146.05
2024-10-16 00:00:00,145.95
2024-10-17 00:00:00,145.75
2024-10-18 00:00:00,145.4
2024-10-21 00:00:00,145.6
2024-10-22 00:00:00,144.7
2024-10-23 00:00:00,145.25
2024-10-24 00:00:00,145.5
2024-10-25 00:00:00,144.9
2024-10-28 00:00:00,144.5
2024-10-29 00:00:00,145.25
2024-10-30 00:00:00,145.0
2024-10-31 00:00:00,144.05
2024-11-01 00:00:00,143.95
2024-11-04 00:00:00,143.9
2024-11-05 00:00:00,142.9
2024-11-06 00:00:00,141.1
2024-11-07 00:00:00,142.2
2024-11-08 00:00:00,143.35
2024-11-11 00:00:00,142.25
2024-11-12 00:00:00,142.25
2024-11-13 00:00:00,141.5
2024-11-14 00:00:00,141.5
2024-11-15 00:00:00,141.75
2024-11-18 00:00:00,141.75
2024-11-19 00:00:00,141.25
2024-11-20 00:00:00,141.5
2024-11-21 00:00:00,141.5
2024-11-22 00:00:00,141.25
2024-11-25 00:00:00,141.0
2024-11-26 00:00:00,141.0
2024-11-27 00:00:00,140.7
2024-11-28 00:00:00,140.7
2024-11-29 00:00:00,141.5
2024-12-02 00:00:00,135.0
2024-12-03 00:00:00,134.8
2024-12-04 00:00:00,133.4
2024-12-05 00:00:00,133.25
2024-12-06 00:00:00,133.25
2024-12-09 00:00:00,133.75
2024-12-10 00:00:00,133.45
2024-12-11 00:00:00,133.75
2024-12-12 00:00:00,132.5
2024-12-13 00:00:00,130.75
2024-12-16 00:00:00,129.25
2024-12-17 00:00:00,129.0
2024-12-18 00:00:00,128.25
2024-12-19 00:00:00,127.1
2024-12-20 00:00:00,127.4
2024-12-23 00:00:00,126.75
2024-12-24 00:00:00,126.75
2024-12-25 00:00:00,126.75
2024-12-26 00:00:00,126.75
2024-12-27 00:00:00,126.75
2024-12-30 00:00:00,124.55
2024-12-31 00:00:00,125.25
2025-01-01 00:00:00,125.25
2025-01-02 00:00:00,124.6
2025-01-03 00:00:00,123.5
2025-01-06 00:00:00,119.75
2025-01-07 00:00:00,118.3
2025-01-08 00:00:00,117.45
2025-01-09 00:00:00,115.75
2025-01-10 00:00:00,113.5
2025-01-13 00:00:00,114.5
2025-01-14 00:00:00,115.4
2025-01-15 00:00:00,114.45
2025-01-16 00:00:00,114.7
2025-01-17 00:00:00,117.25
2025-01-20 00:00:00,118.15
2025-01-21 00:00:00,117.75
2025-01-22 00:00:00,116.75
2025-01-23 00:00:00,116.5
2025-01-24 00:00:00,116.35
2025-01-27 00:00:00,114.55
2025-01-28 00:00:00,115.05
2025-01-29 00:00:00,114.8
2025-01-30 00:00:00,114.85
2025-01-31 00:00:00,115.5
2025-02-03 00:00:00,115.65
2025-02-04 00:00:00,112.5
2025-02-05 00:00:00,111.25
2025-02-06 00:00:00,108.95
2025-02-07 00:00:00,107.25
2025-02-10 00:00:00,105.65
2025-02-11 00:00:00,104.75
2025-02-12 00:00:00,104.5
2025-02-13 00:00:00,104.3
2025-02-14 00:00:00,102.75
2025-02-17 00:00:00,102.0
2025-02-18 00:00:00,100.85
2025-02-19 00:00:00,103.5
2025-02-20 00:00:00,103.5
2025-02-21 00:00:00,102.0
2025-02-24 00:00:00,102.25
2025-02-25 00:00:00,102.0
2025-02-26 00:00:00,102.4
2025-02-27 00:00:00,102.4
2025-02-28 00:00:00,102.05
2025-03-03 00:00:00,101.4
2025-03-04 00:00:00,101.5
2025-03-05 00:00:00,104.1
2025-03-06 00:00:00,104.7
2025-03-07 00:00:00,103.25
2025-03-10 00:00:00,104.6
2025-03-11 00:00:00,104.9
2025-03-12 00:00:00,101.5
2025-03-13 00:00:00,101.05
2025-03-14 00:00:00,100.75
2025-03-17 00:00:00,98.75
2025-03-18 00:00:00,97.1
2025-03-19 00:00:00,97.5
2025-03-20 00:00:00,97.75
2025-03-21 00:00:00,97.0
2025-03-24 00:00:00,96.9
2025-03-25 00:00:00,96.4
2025-03-26 00:00:00,96.75
2025-03-27 00:00:00,96.75
2025-03-28 00:00:00,96.55
2025-03-31 00:00:00,103.0
2025-04-01 00:00:00,102.65
2025-04-02 00:00:00,101.0
2025-04-03 00:00:00,99.4
2025-04-04 00:00:00,97.0
2025-04-07 00:00:00,97.5
2025-04-08 00:00:00,98.0
2025-04-09 00:00:00,96.5
2025-04-10 00:00:00,96.25
2025-04-11 00:00:00,94.85
2025-04-14 00:00:00,95.5
2025-04-15 00:00:00,95.5
2025-04-16 00:00:00,94.25
2025-04-17 00:00:00,95.05
2025-04-18 00:00:00,95.05
2025-04-21 00:00:00,95.05
2025-04-22 00:00:00,93.9
2025-04-23 00:00:00,93.7
2025-04-24 00:00:00,93.8
2025-04-25 00:00:00,93.75
2025-04-28 00:00:00,95.6
2025-04-29 00:00:00,97.25
2025-04-30 00:00:00,97.5
2025-05-01 00:00:00,97.5
2025-05-02 00:00:00,98.0
2025-05-05 00:00:00,98.5
2025-05-06 00:00:00,99.4
2025-05-07 00:00:00,98.75
2025-05-08 00:00:00,98.5
2025-05-09 00:00:00,98.9
2025-05-12 00:00:00,99.75
2025-05-13 00:00:00,99.9
2025-05-14 00:00:00,99.0
2025-05-15 00:00:00,99.0
2025-05-16 00:00:00,99.0
2025-05-19 00:00:00,99.25
2025-05-20 00:00:00,100.55
2025-05-21 00:00:00,100.45
2025-05-22 00:00:00,100.1
2025-05-23 00:00:00,100.4
2025-05-26 00:00:00,100.4
2025-05-27 00:00:00,100.9
2025-05-28 00:00:00,100.9
2025-05-29 00:00:00,100.9
2025-05-30 00:00:00,100.8
2025-06-02 00:00:00,105.35
2025-06-03 00:00:00,104.25
2025-06-04 00:00:00,104.45
2025-06-05 00:00:00,105.0
2025-06-06 00:00:00,104.85
2025-06-09 00:00:00,105.25
2025-06-10 00:00:00,103.65
2025-06-11 00:00:00,104.45
2025-06-12 00:00:00,104.6
2025-06-13 00:00:00,105.25
2025-06-16 00:00:00,106.0
2025-06-17 00:00:00,106.4
2025-06-18 00:00:00,106.7
2025-06-19 00:00:00,107.0
2025-06-20 00:00:00,106.6
2025-06-23 00:00:00,107.25
2025-06-24 00:00:00,106.6
2025-06-25 00:00:00,106.6
2025-06-26 00:00:00,106.35
2025-06-27 00:00:00,106.5
2025-06-30 00:00:00,109.9
2025-07-01 00:00:00,111.8
2025-07-02 00:00:00,112.5
2025-07-03 00:00:00,111.25
2025-07-04 00:00:00,109.95
2025-07-07 00:00:00,109.5
2025-07-08 00:00:00,109.6
2025-07-09 00:00:00,110.25
2025-07-10 00:00:00,111.0
2025-07-11 00:00:00,112.0
2025-07-14 00:00:00,111.1
2025-07-15 00:00:00,110.0
2025-07-16 00:00:00,110.0
2025-07-17 00:00:00,110.5
2025-07-18 00:00:00,110.4
2025-07-21 00:00:00,109.85
2025-07-22 00:00:00,110.1
2025-07-23 00:00:00,109.9
2025-07-24 00:00:00,110.1
2025-07-25 00:00:00,110.2
2025-07-28 00:00:00,115.5
2025-07-29 00:00:00,115.5
2025-07-30 00:00:00,115.05
2025-07-31 00:00:00,115.15
2025-08-01 00:00:00,114.9
2025-08-04 00:00:00,114.95
2025-08-05 00:00:00,114.8
2025-08-06 00:00:00,114.5
2025-08-07 00:00:00,113.75
2025-08-08 00:00:00,113.2
2025-08-11 00:00:00,112.25
2025-08-12 00:00:00,111.7
2025-08-13 00:00:00,111.8
2025-08-14 00:00:00,110.9
2025-08-15 00:00:00,110.85
2025-08-18 00:00:00,111.0
2025-08-19 00:00:00,111.1
2025-08-20 00:00:00,111.5
2025-08-21 00:00:00,110.6
2025-08-22 00:00:00,111.3
2025-08-25 00:00:00,111.3
2025-08-26 00:00:00,111.55
2025-08-27 00:00:00,111.55
2025-08-28 00:00:00,111.55
2025-08-29 00:00:00,111.5
2025-09-01 00:00:00,109.9
2025-09-02 00:00:00,108.8
2025-09-03 00:00:00,108.5
2025-09-04 00:00:00,107.0
2025-09-05 00:00:00,107.55
2025-09-08 00:00:00,105.8
2025-09-09 00:00:00,103.85
2025-09-10 00:00:00,102.45
2025-09-11 00:00:00,100.9
2025-09-12 00:00:00,100.7
2025-09-15 00:00:00,101.5
2025-09-16 00:00:00,101.75
2025-09-17 00:00:00,102.9
2025-09-18 00:00:00,103.35
2025-09-19 00:00:00,103.35
2025-09-22 00:00:00,103.9
2025-09-23 00:00:00,103.6
2025-09-24 00:00:00,103.6
2025-09-25 00:00:00,103.85
2025-09-26 00:00:00,103.75
2025-09-29 00:00:00,106.75
2025-09-30 00:00:00,106.2
2025-10-01 00:00:00,105.55
2025-10-02 00:00:00,104.85
2025-10-03 00:00:00,105.0
2025-10-06 00:00:00,104.75
2025-10-07 00:00:00,104.8
2025-10-08 00:00:00,104.75
2025-10-09 00:00:00,104.5
2025-10-10 00:00:00,104.55
2025-10-13 00:00:00,104.4
2025-10-14 00:00:00,103.8
2025-10-15 00:00:00,105.85
2025-10-16 00:00:00,104.6
2025-10-17 00:00:00,103.45
2025-10-20 00:00:00,104.0
2025-10-21 00:00:00,104.0
2025-10-22 00:00:00,103.7
2025-10-23 00:00:00,104.2
2025-10-24 00:00:00,104.1
2025-10-27 00:00:00,104.25
2025-10-28 00:00:00,104.25
2025-10-29 00:00:00,103.9
2025-10-30 00:00:00,104.15
2025-10-31 00:00:00,104.15
2025-11-03 00:00:00,109.6
2025-11-04 00:00:00,110.85
2025-11-05 00:00:00,109.95
2025-11-06 00:00:00,110.65
2025-11-07 00:00:00,110.45
2025-11-10 00:00:00,109.45
2025-11-11 00:00:00,107.85
2025-11-12 00:00:00,109.5
2025-11-13 00:00:00,109.55
2025-11-14 00:00:00,110.6
2025-11-17 00:00:00,110.2
2025-11-18 00:00:00,111.5
2025-11-19 00:00:00,111.0
2025-11-20 00:00:00,111.0
2025-11-21 00:00:00,110.9
2025-11-24 00:00:00,111.15
2025-11-25 00:00:00,111.15
2025-11-26 00:00:00,111.15
2025-11-27 00:00:00,111.0
2025-11-28 00:00:00,111.1
2025-12-01 00:00:00,108.35
2025-12-02 00:00:00,108.8
2025-12-03 00:00:00,108.5
2025-12-04 00:00:00,108.5
2025-12-05 00:00:00,110.25
2025-12-08 00:00:00,110.5
2025-12-09 00:00:00,110.1
2025-12-10 00:00:00,109.4
2025-12-11 00:00:00,108.75
2025-12-12 00:00:00,108.5
2025-12-15 00:00:00,108.6
2025-12-16 00:00:00,108.6
2025-12-17 00:00:00,108.6
2025-12-18 00:00:00,108.3
2025-12-19 00:00:00,108.4
2025-12-22 00:00:00,108.25
2025-12-23 00:00:00,108.25
2025-12-24 00:00:00,108.25
2025-12-25 00:00:00,108.25
2025-12-26 00:00:00,109.05
2025-12-29 00:00:00,107.95
2025-12-30 00:00:00,106.65
2025-12-31 00:00:00,107.5
2026-01-01 00:00:00,107.5
2026-01-02 00:00:00,106.55
2026-01-05 00:00:00,106.2
2026-01-06 00:00:00,107.25
2026-01-07 00:00:00,106.9
2026-01-08 00:00:00,107.4
2026-01-09 00:00:00,107.3
2026-01-12 00:00:00,107.1
2026-01-13 00:00:00,107.65
2026-01-14 00:00:00,109.0
2026-01-15 00:00:00,108.4
2026-01-16 00:00:00,108.85
2026-01-19 00:00:00,109.1
2026-01-20 00:00:00,109.95
2026-01-21 00:00:00,109.35
2026-01-22 00:00:00,109.55
2026-01-23 00:00:00,109.0
2026-01-26 00:00:00,108.65
2026-01-27 00:00:00,108.8
2026-01-28 00:00:00,109.1
2026-01-29 00:00:00,108.6
2026-01-30 00:00:00,108.9
2026-02-02 00:00:00,116.0
2026-02-03 00:00:00,114.7
2026-02-04 00:00:00,116.1
2026-02-05 00:00:00,116.0
2026-02-06 00:00:00,115.6
2026-02-09 00:00:00,115.75
2026-02-10 00:00:00,114.6
2026-02-11 00:00:00,114.9
2026-02-12 00:00:00,116.1
2026-02-13 00:00:00,116.7
2026-02-16 00:00:00,116.25
2026-02-17 00:00:00,117.05
2026-02-18 00:00:00,116.8
2026-02-19 00:00:00,116.15
2026-02-20 00:00:00,116.2
2026-02-23 00:00:00,116.5
2026-02-24 00:00:00,117.0
2026-02-25 00:00:00,116.2
2026-02-26 00:00:00,115.8
2026-02-27 00:00:00,115.8
2026-03-02 00:00:00,125.85
2026-03-03 00:00:00,135.0
2026-03-04 00:00:00,131.65
2026-03-05 00:00:00,134.25
2026-03-06 00:00:00,133.8
2026-03-09 00:00:00,137.65
2026-03-10 00:00:00,131.55
2026-03-11 00:00:00,133.1
2026-03-12 00:00:00,135.0
2026-03-13 00:00:00,134.8
2026-03-16 00:00:00,132.3
2026-03-17 00:00:00,131.1
2026-03-18 00:00:00,132.8
2026-03-19 00:00:00,135.45
2026-03-20 00:00:00,135.35
2026-03-23 00:00:00,135.25
2026-03-24 00:00:00,136.5
2026-03-25 00:00:00,133.05
2026-03-26 00:00:00,135.1
2026-03-27 00:00:00,135.6
2026-03-30 00:00:00,144.25
2026-03-31 00:00:00,142.45
2026-04-01 00:00:00,137.2
2026-04-02 00:00:00,137.9
2026-04-03 00:00:00,137.9
2026-04-06 00:00:00,137.9
2026-04-07 00:00:00,138.5
2026-04-08 00:00:00,135.5
2026-04-09 00:00:00,135.5
2026-04-10 00:00:00,134.9
2026-04-13 00:00:00,135.45
2026-04-14 00:00:00,134.95
2026-04-15 00:00:00,133.75
2026-04-16 00:00:00,133.55
2026-04-17 00:00:00,132.3
2026-04-20 00:00:00,132.6
2026-04-21 00:00:00,132.9
2026-04-22 00:00:00,132.8
2026-04-23 00:00:00,133.25
2026-04-24 00:00:00,133.7
2026-04-27 00:00:00,132.25
2026-04-28 00:00:00,131.25
2026-04-29 00:00:00,133.65
2026-04-30 00:00:00,134.0
2026-05-01 00:00:00,133.9
2026-05-04 00:00:00,135.55
2026-05-05 00:00:00,134.4
2026-05-06 00:00:00,132.05
2026-05-07 00:00:00,132.2
2026-05-08 00:00:00,131.75
2026-05-11 00:00:00,130.85
2026-05-12 00:00:00,132.5
2026-05-13 00:00:00,131.15
2026-05-14 00:00:00,130.4
2026-05-15 00:00:00,131.7
2026-05-18 00:00:00,132.5
2026-05-19 00:00:00,132.4
2026-05-20 00:00:00,132.45
2026-05-21 00:00:00,132.05
2026-05-22 00:00:00,132.05
2026-05-25 00:00:00,132.05
2026-05-26 00:00:00,132.6
2026-05-27 00:00:00,131.75
2026-05-28 00:00:00,131.5
2026-05-29 00:00:00,131.25
2026-06-01 00:00:00,140.3
2026-06-02 00:00:00,141.3
2026-06-03 00:00:00,146.25
2026-06-04 00:00:00,147.55
2026-06-05 00:00:00,148.75
2026-06-08 00:00:00,151.25
2026-06-09 00:00:00,150.2
2026-06-10 00:00:00,150.95
2026-06-11 00:00:00,151.75
2026-06-12 00:00:00,148.9
2026-06-15 00:00:00,146.35
2026-06-16 00:00:00,145.0
2026-06-17 00:00:00,143.8
2026-06-18 00:00:00,144.0
2026-06-19 00:00:00,144.0
2026-06-22 00:00:00,143.9
