date,USDZMW_Zambia
2023-05-31 00:00:00,19.515
2023-06-01 00:00:00,19.58
2023-06-02 00:00:00,19.71
2023-06-05 00:00:00,19.835
2023-06-06 00:00:00,19.88
2023-06-07 00:00:00,20.025
2023-06-08 00:00:00,20.105
2023-06-09 00:00:00,20.275
2023-06-12 00:00:00,20.0999
2023-06-13 00:00:00,18.925
2023-06-14 00:00:00,19.0625
2023-06-15 00:00:00,19.2067
2023-06-16 00:00:00,19.3627
2023-06-19 00:00:00,19.475
2023-06-20 00:00:00,17.425
2023-06-21 00:00:00,17.525
2023-06-22 00:00:00,17.475
2023-06-23 00:00:00,17.025
2023-06-26 00:00:00,17.175
2023-06-27 00:00:00,17.275
2023-06-28 00:00:00,17.3666
2023-06-29 00:00:00,17.475
2023-06-30 00:00:00,17.575
2023-07-03 00:00:00,17.575
2023-07-04 00:00:00,17.575
2023-07-05 00:00:00,17.77
2023-07-06 00:00:00,17.875
2023-07-07 00:00:00,18.1
2023-07-10 00:00:00,18.2149
2023-07-11 00:00:00,18.325
2023-07-12 00:00:00,18.425
2023-07-13 00:00:00,18.575
2023-07-14 00:00:00,18.775
2023-07-17 00:00:00,18.895
2023-07-18 00:00:00,18.975
2023-07-19 00:00:00,19.11
2023-07-20 00:00:00,19.23
2023-07-21 00:00:00,19.475
2023-07-24 00:00:00,19.5
2023-07-25 00:00:00,19.225
2023-07-26 00:00:00,18.625
2023-07-27 00:00:00,18.425
2023-07-28 00:00:00,18.635
2023-07-31 00:00:00,18.8875
2023-08-01 00:00:00,19.0125
2023-08-02 00:00:00,19.225
2023-08-03 00:00:00,19.315
2023-08-04 00:00:00,19.375
2023-08-07 00:00:00,19.375
2023-08-08 00:00:00,19.375
2023-08-09 00:00:00,18.875
2023-08-10 00:00:00,18.985
2023-08-11 00:00:00,19.075
2023-08-14 00:00:00,19.225
2023-08-15 00:00:00,19.475
2023-08-16 00:00:00,19.625
2023-08-17 00:00:00,19.475
2023-08-18 00:00:00,19.425
2023-08-21 00:00:00,19.525
2023-08-22 00:00:00,19.485
2023-08-23 00:00:00,19.525
2023-08-24 00:00:00,19.65
2023-08-25 00:00:00,19.7199
2023-08-28 00:00:00,19.8425
2023-08-29 00:00:00,19.975
2023-08-30 00:00:00,20.125
2023-08-31 00:00:00,20.225
2023-09-01 00:00:00,20.325
2023-09-04 00:00:00,20.375
2023-09-05 00:00:00,20.525
2023-09-06 00:00:00,20.615
2023-09-07 00:00:00,20.775
2023-09-08 00:00:00,20.875
2023-09-11 00:00:00,20.93
2023-09-12 00:00:00,21.075
2023-09-13 00:00:00,21.125
2023-09-14 00:00:00,20.985
2023-09-15 00:00:00,20.525
2023-09-18 00:00:00,20.625
2023-09-19 00:00:00,20.7134
2023-09-20 00:00:00,20.805
2023-09-21 00:00:00,20.925
2023-09-22 00:00:00,21.005
2023-09-25 00:00:00,21.0532
2023-09-26 00:00:00,21.095
2023-09-27 00:00:00,20.7819
2023-09-28 00:00:00,20.925
2023-09-29 00:00:00,21.025
2023-10-02 00:00:00,21.075
2023-10-03 00:00:00,21.1656
2023-10-04 00:00:00,21.2817
2023-10-05 00:00:00,21.3386
2023-10-06 00:00:00,21.385
2023-10-09 00:00:00,21.4525
2023-10-10 00:00:00,21.5
2023-10-11 00:00:00,21.4784
2023-10-12 00:00:00,21.5453
2023-10-13 00:00:00,21.395
2023-10-16 00:00:00,21.4112
2023-10-17 00:00:00,21.495
2023-10-18 00:00:00,21.52
2023-10-19 00:00:00,21.5903
2023-10-20 00:00:00,21.625
2023-10-23 00:00:00,21.725
2023-10-24 00:00:00,21.725
2023-10-25 00:00:00,21.8033
2023-10-26 00:00:00,21.905
2023-10-27 00:00:00,21.975
2023-10-30 00:00:00,22.005
2023-10-31 00:00:00,22.075
2023-11-01 00:00:00,22.159
2023-11-02 00:00:00,22.2111
2023-11-03 00:00:00,22.235
2023-11-06 00:00:00,22.375
2023-11-07 00:00:00,22.409
2023-11-08 00:00:00,22.625
2023-11-09 00:00:00,22.7235
2023-11-10 00:00:00,22.805
2023-11-13 00:00:00,22.875
2023-11-14 00:00:00,22.975
2023-11-15 00:00:00,23.045
2023-11-16 00:00:00,23.08
2023-11-17 00:00:00,23.175
2023-11-20 00:00:00,23.275
2023-11-21 00:00:00,23.31
2023-11-22 00:00:00,23.345
2023-11-23 00:00:00,23.425
2023-11-24 00:00:00,23.525
2023-11-27 00:00:00,23.625
2023-11-28 00:00:00,23.675
2023-11-29 00:00:00,23.775
2023-11-30 00:00:00,23.78
2023-12-01 00:00:00,23.865
2023-12-04 00:00:00,23.925
2023-12-05 00:00:00,23.975
2023-12-06 00:00:00,24.035
2023-12-07 00:00:00,24.1093
2023-12-08 00:00:00,24.225
2023-12-11 00:00:00,24.225
2023-12-12 00:00:00,24.225
2023-12-13 00:00:00,24.5145
2023-12-14 00:00:00,24.6625
2023-12-15 00:00:00,24.85
2023-12-18 00:00:00,24.975
2023-12-19 00:00:00,25.15
2023-12-20 00:00:00,25.2725
2023-12-21 00:00:00,25.333
2023-12-22 00:00:00,25.3996
2023-12-25 00:00:00,25.3996
2023-12-26 00:00:00,25.475
2023-12-27 00:00:00,25.575
2023-12-28 00:00:00,25.655
2023-12-29 00:00:00,25.725
2024-01-01 00:00:00,25.725
2024-01-02 00:00:00,25.755
2024-01-03 00:00:00,25.7941
2024-01-04 00:00:00,25.85
2024-01-05 00:00:00,25.855
2024-01-08 00:00:00,25.92
2024-01-09 00:00:00,26.0024
2024-01-10 00:00:00,26.055
2024-01-11 00:00:00,26.125
2024-01-12 00:00:00,26.1353
2024-01-15 00:00:00,26.1353
2024-01-16 00:00:00,26.25
2024-01-17 00:00:00,26.2785
2024-01-18 00:00:00,26.3545
2024-01-19 00:00:00,26.4619
2024-01-22 00:00:00,26.5158
2024-01-23 00:00:00,26.625
2024-01-24 00:00:00,26.71
2024-01-25 00:00:00,26.8041
2024-01-26 00:00:00,26.9165
2024-01-29 00:00:00,27.0276
2024-01-30 00:00:00,27.075
2024-01-31 00:00:00,27.125
2024-02-01 00:00:00,27.1648
2024-02-02 00:00:00,27.2157
2024-02-05 00:00:00,27.2313
2024-02-06 00:00:00,27.101
2024-02-07 00:00:00,26.9328
2024-02-08 00:00:00,26.9795
2024-02-09 00:00:00,27.0075
2024-02-12 00:00:00,26.9143
2024-02-13 00:00:00,26.8664
2024-02-14 00:00:00,26.7658
2024-02-15 00:00:00,26.3542
2024-02-16 00:00:00,24.825
2024-02-19 00:00:00,23.0562
2024-02-20 00:00:00,22.5754
2024-02-21 00:00:00,22.7641
2024-02-22 00:00:00,22.9581
2024-02-23 00:00:00,23.0476
2024-02-26 00:00:00,23.105
2024-02-27 00:00:00,23.1712
2024-02-28 00:00:00,23.2507
2024-02-29 00:00:00,23.51
2024-03-01 00:00:00,23.5966
2024-03-04 00:00:00,23.7181
2024-03-05 00:00:00,23.873
2024-03-06 00:00:00,23.9811
2024-03-07 00:00:00,24.2206
2024-03-08 00:00:00,24.18
2024-03-11 00:00:00,24.375
2024-03-12 00:00:00,24.375
2024-03-13 00:00:00,24.6532
2024-03-14 00:00:00,24.8503
2024-03-15 00:00:00,25.121
2024-03-18 00:00:00,25.475
2024-03-19 00:00:00,25.7184
2024-03-20 00:00:00,25.9428
2024-03-21 00:00:00,26.146
2024-03-22 00:00:00,26.3846
2024-03-25 00:00:00,26.6
2024-03-26 00:00:00,25.425
2024-03-27 00:00:00,25.025
2024-03-28 00:00:00,24.9424
2024-03-29 00:00:00,24.925
2024-04-01 00:00:00,24.925
2024-04-02 00:00:00,24.8015
2024-04-03 00:00:00,24.7565
2024-04-04 00:00:00,24.6672
2024-04-05 00:00:00,24.7214
2024-04-08 00:00:00,24.7119
2024-04-09 00:00:00,24.7145
2024-04-10 00:00:00,24.7911
2024-04-11 00:00:00,24.8883
2024-04-12 00:00:00,24.9699
2024-04-15 00:00:00,25.0603
2024-04-16 00:00:00,25.1232
2024-04-17 00:00:00,25.1913
2024-04-18 00:00:00,25.4886
2024-04-19 00:00:00,25.6411
2024-04-22 00:00:00,25.8281
2024-04-23 00:00:00,25.9841
2024-04-24 00:00:00,26.2232
2024-04-25 00:00:00,26.3221
2024-04-26 00:00:00,26.5636
2024-04-29 00:00:00,26.5636
2024-04-30 00:00:00,26.7019
2024-05-01 00:00:00,26.79
2024-05-02 00:00:00,26.9144
2024-05-03 00:00:00,27.0685
2024-05-06 00:00:00,27.139
2024-05-07 00:00:00,27.2076
2024-05-08 00:00:00,27.3169
2024-05-09 00:00:00,27.3236
2024-05-10 00:00:00,27.3969
2024-05-13 00:00:00,26.1931
2024-05-14 00:00:00,25.2314
2024-05-15 00:00:00,25.3879
2024-05-16 00:00:00,25.3695
2024-05-17 00:00:00,25.5213
2024-05-20 00:00:00,25.7582
2024-05-21 00:00:00,25.951
2024-05-22 00:00:00,26.1136
2024-05-23 00:00:00,26.48
2024-05-24 00:00:00,26.6436
2024-05-27 00:00:00,26.8041
2024-05-28 00:00:00,27.082
2024-05-29 00:00:00,27.165
2024-05-30 00:00:00,27.225
2024-05-31 00:00:00,26.025
2024-06-03 00:00:00,25.9745
2024-06-04 00:00:00,26.1975
2024-06-05 00:00:00,26.2808
2024-06-06 00:00:00,26.3557
2024-06-07 00:00:00,26.4088
2024-06-10 00:00:00,26.4979
2024-06-11 00:00:00,26.4961
2024-06-12 00:00:00,26.4178
2024-06-13 00:00:00,26.4122
2024-06-14 00:00:00,26.325
2024-06-17 00:00:00,25.9256
2024-06-18 00:00:00,25.916
2024-06-19 00:00:00,25.7456
2024-06-20 00:00:00,25.7039
2024-06-21 00:00:00,25.6434
2024-06-24 00:00:00,25.6841
2024-06-25 00:00:00,25.7157
2024-06-26 00:00:00,25.8445
2024-06-27 00:00:00,25.925
2024-06-28 00:00:00,24.125
2024-07-01 00:00:00,24.125
2024-07-02 00:00:00,24.125
2024-07-03 00:00:00,24.2301
2024-07-04 00:00:00,24.3748
2024-07-05 00:00:00,24.5045
2024-07-08 00:00:00,24.6245
2024-07-09 00:00:00,24.9296
2024-07-10 00:00:00,25.3417
2024-07-11 00:00:00,25.4984
2024-07-12 00:00:00,25.576
2024-07-15 00:00:00,25.795
2024-07-16 00:00:00,25.9925
2024-07-17 00:00:00,26.1938
2024-07-18 00:00:00,26.4172
2024-07-19 00:00:00,25.6341
2024-07-22 00:00:00,25.9182
2024-07-23 00:00:00,26.0436
2024-07-24 00:00:00,26.025
2024-07-25 00:00:00,26.1092
2024-07-26 00:00:00,26.139
2024-07-29 00:00:00,26.1886
2024-07-30 00:00:00,26.268
2024-07-31 00:00:00,26.1469
2024-08-01 00:00:00,25.9647
2024-08-02 00:00:00,25.9044
2024-08-05 00:00:00,25.9044
2024-08-06 00:00:00,25.952
2024-08-07 00:00:00,25.9944
2024-08-08 00:00:00,26.0656
2024-08-09 00:00:00,26.1277
2024-08-12 00:00:00,26.1851
2024-08-13 00:00:00,26.175
2024-08-14 00:00:00,26.2273
2024-08-15 00:00:00,26.2736
2024-08-16 00:00:00,26.2874
2024-08-19 00:00:00,25.856
2024-08-20 00:00:00,25.8147
2024-08-21 00:00:00,25.986
2024-08-22 00:00:00,26.1076
2024-08-23 00:00:00,26.245
2024-08-26 00:00:00,26.3543
2024-08-27 00:00:00,26.3229
2024-08-28 00:00:00,26.097
2024-08-29 00:00:00,26.0334
2024-08-30 00:00:00,26.1122
2024-09-02 00:00:00,26.2375
2024-09-03 00:00:00,26.3139
2024-09-04 00:00:00,26.425
2024-09-05 00:00:00,26.425
2024-09-06 00:00:00,26.4
2024-09-09 00:00:00,26.4037
2024-09-10 00:00:00,26.4314
2024-09-11 00:00:00,26.4492
2024-09-12 00:00:00,26.3039
2024-09-13 00:00:00,26.325
2024-09-16 00:00:00,26.4219
2024-09-17 00:00:00,26.39
2024-09-18 00:00:00,26.4698
2024-09-19 00:00:00,26.225
2024-09-20 00:00:00,26.3274
2024-09-23 00:00:00,26.4544
2024-09-24 00:00:00,26.5658
2024-09-25 00:00:00,26.482
2024-09-26 00:00:00,26.4768
2024-09-27 00:00:00,26.5063
2024-09-30 00:00:00,26.475
2024-10-01 00:00:00,26.3934
2024-10-02 00:00:00,26.2754
2024-10-03 00:00:00,26.3264
2024-10-04 00:00:00,26.4074
2024-10-07 00:00:00,26.4926
2024-10-08 00:00:00,26.5644
2024-10-09 00:00:00,26.5264
2024-10-10 00:00:00,26.4961
2024-10-11 00:00:00,26.4382
2024-10-14 00:00:00,26.4998
2024-10-15 00:00:00,26.564
2024-10-16 00:00:00,26.6699
2024-10-17 00:00:00,26.6814
2024-10-18 00:00:00,26.6375
2024-10-21 00:00:00,26.7507
2024-10-22 00:00:00,26.6634
2024-10-23 00:00:00,26.6017
2024-10-24 00:00:00,26.625
2024-10-25 00:00:00,26.6374
2024-10-28 00:00:00,26.6455
2024-10-29 00:00:00,26.6857
2024-10-30 00:00:00,26.7157
2024-10-31 00:00:00,26.7568
2024-11-01 00:00:00,26.8162
2024-11-04 00:00:00,26.8821
2024-11-05 00:00:00,26.9726
2024-11-06 00:00:00,27.0512
2024-11-07 00:00:00,27.1554
2024-11-08 00:00:00,27.2629
2024-11-11 00:00:00,27.2857
2024-11-12 00:00:00,27.291
2024-11-13 00:00:00,27.3134
2024-11-14 00:00:00,27.4395
2024-11-15 00:00:00,27.5318
2024-11-18 00:00:00,27.6255
2024-11-19 00:00:00,27.6865
2024-11-20 00:00:00,27.7834
2024-11-21 00:00:00,27.6889
2024-11-22 00:00:00,27.6565
2024-11-25 00:00:00,27.6354
2024-11-26 00:00:00,27.5725
2024-11-27 00:00:00,27.4399
2024-11-28 00:00:00,26.9875
2024-11-29 00:00:00,26.9243
2024-12-02 00:00:00,26.9609
2024-12-03 00:00:00,27.0347
2024-12-04 00:00:00,27.1015
2024-12-05 00:00:00,27.1709
2024-12-06 00:00:00,27.2917
2024-12-09 00:00:00,27.4439
2024-12-10 00:00:00,27.5278
2024-12-11 00:00:00,27.65
2024-12-12 00:00:00,27.7057
2024-12-13 00:00:00,27.7332
2024-12-16 00:00:00,27.7849
2024-12-17 00:00:00,27.8436
2024-12-18 00:00:00,27.8426
2024-12-19 00:00:00,27.7032
2024-12-20 00:00:00,27.7249
2024-12-23 00:00:00,27.7381
2024-12-24 00:00:00,27.765
2024-12-25 00:00:00,27.765
2024-12-26 00:00:00,27.7898
2024-12-27 00:00:00,27.8238
2024-12-30 00:00:00,27.847
2024-12-31 00:00:00,27.8838
2025-01-01 00:00:00,27.8838
2025-01-02 00:00:00,27.9257
2025-01-03 00:00:00,27.9585
2025-01-06 00:00:00,28.0073
2025-01-07 00:00:00,28.12
2025-01-08 00:00:00,28.1754
2025-01-09 00:00:00,27.925
2025-01-10 00:00:00,27.7464
2025-01-13 00:00:00,27.6846
2025-01-14 00:00:00,27.7909
2025-01-15 00:00:00,27.8
2025-01-16 00:00:00,27.825
2025-01-17 00:00:00,27.8502
2025-01-20 00:00:00,27.875
2025-01-21 00:00:00,27.95
2025-01-22 00:00:00,27.9862
2025-01-23 00:00:00,28.0
2025-01-24 00:00:00,27.8718
2025-01-27 00:00:00,27.8925
2025-01-28 00:00:00,27.9356
2025-01-29 00:00:00,27.9943
2025-01-30 00:00:00,28.035
2025-01-31 00:00:00,28.0411
2025-02-03 00:00:00,28.0813
2025-02-04 00:00:00,28.112
2025-02-05 00:00:00,28.0773
2025-02-06 00:00:00,28.125
2025-02-07 00:00:00,28.075
2025-02-10 00:00:00,28.0772
2025-02-11 00:00:00,28.0913
2025-02-12 00:00:00,28.117
2025-02-13 00:00:00,28.1298
2025-02-14 00:00:00,28.175
2025-02-17 00:00:00,28.195
2025-02-18 00:00:00,28.225
2025-02-19 00:00:00,28.225
2025-02-20 00:00:00,28.245
2025-02-21 00:00:00,28.305
2025-02-24 00:00:00,28.2972
2025-02-25 00:00:00,28.3379
2025-02-26 00:00:00,28.3737
2025-02-27 00:00:00,28.4686
2025-02-28 00:00:00,28.5461
2025-03-03 00:00:00,28.6225
2025-03-04 00:00:00,28.675
2025-03-05 00:00:00,28.7345
2025-03-06 00:00:00,28.8448
2025-03-07 00:00:00,28.525
2025-03-10 00:00:00,28.5176
2025-03-11 00:00:00,28.5711
2025-03-12 00:00:00,28.575
2025-03-13 00:00:00,28.601
2025-03-14 00:00:00,28.6383
2025-03-17 00:00:00,28.6796
2025-03-18 00:00:00,28.725
2025-03-19 00:00:00,28.7798
2025-03-20 00:00:00,28.8259
2025-03-21 00:00:00,28.8526
2025-03-24 00:00:00,28.875
2025-03-25 00:00:00,28.9207
2025-03-26 00:00:00,28.8364
2025-03-27 00:00:00,28.7518
2025-03-28 00:00:00,28.5539
2025-03-31 00:00:00,28.1268
2025-04-01 00:00:00,28.125
2025-04-02 00:00:00,27.9694
2025-04-03 00:00:00,27.8923
2025-04-04 00:00:00,27.8707
2025-04-07 00:00:00,27.975
2025-04-08 00:00:00,28.015
2025-04-09 00:00:00,28.0903
2025-04-10 00:00:00,28.1664
2025-04-11 00:00:00,28.2243
2025-04-14 00:00:00,28.2929
2025-04-15 00:00:00,28.3511
2025-04-16 00:00:00,28.4
2025-04-17 00:00:00,28.44
2025-04-18 00:00:00,28.475
2025-04-21 00:00:00,28.475
2025-04-22 00:00:00,28.54
2025-04-23 00:00:00,28.5886
2025-04-24 00:00:00,28.1396
2025-04-25 00:00:00,28.0548
2025-04-28 00:00:00,28.0548
2025-04-29 00:00:00,28.075
2025-04-30 00:00:00,28.0727
2025-05-01 00:00:00,28.0727
2025-05-02 00:00:00,27.913
2025-05-05 00:00:00,27.7423
2025-05-06 00:00:00,27.2906
2025-05-07 00:00:00,26.8547
2025-05-08 00:00:00,26.675
2025-05-09 00:00:00,26.5625
2025-05-12 00:00:00,26.5898
2025-05-13 00:00:00,26.575
2025-05-14 00:00:00,26.635
2025-05-15 00:00:00,26.8498
2025-05-16 00:00:00,26.852
2025-05-19 00:00:00,27.1135
2025-05-20 00:00:00,27.0867
2025-05-21 00:00:00,27.3416
2025-05-22 00:00:00,27.3
2025-05-23 00:00:00,27.493
2025-05-26 00:00:00,27.493
2025-05-27 00:00:00,27.1756
2025-05-28 00:00:00,26.645
2025-05-29 00:00:00,26.5899
2025-05-30 00:00:00,26.7625
2025-06-02 00:00:00,26.8686
2025-06-03 00:00:00,26.9635
2025-06-04 00:00:00,26.0845
2025-06-05 00:00:00,26.1791
2025-06-06 00:00:00,25.104
2025-06-09 00:00:00,24.9722
2025-06-10 00:00:00,25.16
2025-06-11 00:00:00,24.8428
2025-06-12 00:00:00,24.805
2025-06-13 00:00:00,24.2625
2025-06-16 00:00:00,24.3517
2025-06-17 00:00:00,24.4483
2025-06-18 00:00:00,24.2617
2025-06-19 00:00:00,23.3775
2025-06-20 00:00:00,23.0725
2025-06-23 00:00:00,23.3891
2025-06-24 00:00:00,23.514
2025-06-25 00:00:00,23.59
2025-06-26 00:00:00,23.725
2025-06-27 00:00:00,23.8436
2025-06-30 00:00:00,23.975
2025-07-01 00:00:00,24.0708
2025-07-02 00:00:00,24.175
2025-07-03 00:00:00,24.3259
2025-07-04 00:00:00,24.4557
2025-07-07 00:00:00,24.4557
2025-07-08 00:00:00,24.4557
2025-07-09 00:00:00,24.533
2025-07-10 00:00:00,23.6135
2025-07-11 00:00:00,23.3445
2025-07-14 00:00:00,23.4075
2025-07-15 00:00:00,23.0837
2025-07-16 00:00:00,22.9875
2025-07-17 00:00:00,23.0456
2025-07-18 00:00:00,23.1125
2025-07-21 00:00:00,23.15
2025-07-22 00:00:00,23.2626
2025-07-23 00:00:00,23.3745
2025-07-24 00:00:00,23.4246
2025-07-25 00:00:00,23.5068
2025-07-28 00:00:00,23.545
2025-07-29 00:00:00,23.1
2025-07-30 00:00:00,23.1
2025-07-31 00:00:00,23.016
2025-08-01 00:00:00,23.075
2025-08-04 00:00:00,23.075
2025-08-05 00:00:00,23.1035
2025-08-06 00:00:00,23.1991
2025-08-07 00:00:00,23.2675
2025-08-08 00:00:00,23.305
2025-08-11 00:00:00,23.3634
2025-08-12 00:00:00,23.2063
2025-08-13 00:00:00,23.2041
2025-08-14 00:00:00,23.325
2025-08-15 00:00:00,23.3679
2025-08-18 00:00:00,23.375
2025-08-19 00:00:00,23.44
2025-08-20 00:00:00,23.3985
2025-08-21 00:00:00,23.351
2025-08-22 00:00:00,23.3377
2025-08-25 00:00:00,23.375
2025-08-26 00:00:00,23.4275
2025-08-27 00:00:00,23.4975
2025-08-28 00:00:00,23.6075
2025-08-29 00:00:00,23.6774
2025-09-01 00:00:00,23.738
2025-09-02 00:00:00,23.8069
2025-09-03 00:00:00,23.8845
2025-09-04 00:00:00,23.9103
2025-09-05 00:00:00,24.0142
2025-09-08 00:00:00,24.0697
2025-09-09 00:00:00,24.191
2025-09-10 00:00:00,24.2556
2025-09-11 00:00:00,24.1
2025-09-12 00:00:00,23.9137
2025-09-15 00:00:00,23.875
2025-09-16 00:00:00,23.565
2025-09-17 00:00:00,23.65
2025-09-18 00:00:00,23.7012
2025-09-19 00:00:00,23.7991
2025-09-22 00:00:00,23.92
2025-09-23 00:00:00,23.7482
2025-09-24 00:00:00,23.7686
2025-09-25 00:00:00,23.8875
2025-09-26 00:00:00,23.894
2025-09-29 00:00:00,23.925
2025-09-30 00:00:00,23.975
2025-10-01 00:00:00,24.025
2025-10-02 00:00:00,23.875
2025-10-03 00:00:00,23.8025
2025-10-06 00:00:00,23.825
2025-10-07 00:00:00,23.7364
2025-10-08 00:00:00,23.7239
2025-10-09 00:00:00,22.925
2025-10-10 00:00:00,22.8
2025-10-13 00:00:00,22.8005
2025-10-14 00:00:00,22.7217
2025-10-15 00:00:00,22.801
2025-10-16 00:00:00,22.7625
2025-10-17 00:00:00,22.7925
2025-10-20 00:00:00,22.7481
2025-10-21 00:00:00,22.6808
2025-10-22 00:00:00,22.5788
2025-10-23 00:00:00,22.225
2025-10-24 00:00:00,22.225
2025-10-27 00:00:00,22.075
2025-10-28 00:00:00,22.095
2025-10-29 00:00:00,22.0885
2025-10-30 00:00:00,22.1925
2025-10-31 00:00:00,22.2993
2025-11-03 00:00:00,22.3778
2025-11-04 00:00:00,22.47
2025-11-05 00:00:00,22.5681
2025-11-06 00:00:00,22.7205
2025-11-07 00:00:00,22.7625
2025-11-10 00:00:00,22.8297
2025-11-11 00:00:00,22.725
2025-11-12 00:00:00,22.575
2025-11-13 00:00:00,22.53
2025-11-14 00:00:00,22.58
2025-11-17 00:00:00,22.8195
2025-11-18 00:00:00,22.845
2025-11-19 00:00:00,22.9315
2025-11-20 00:00:00,23.07
2025-11-21 00:00:00,23.1017
2025-11-24 00:00:00,23.1576
2025-11-25 00:00:00,22.965
2025-11-26 00:00:00,22.8521
2025-11-27 00:00:00,22.975
2025-11-28 00:00:00,23.0735
2025-12-01 00:00:00,23.0802
2025-12-02 00:00:00,23.1223
2025-12-03 00:00:00,23.1614
2025-12-04 00:00:00,23.1719
2025-12-05 00:00:00,23.1762
2025-12-08 00:00:00,23.2375
2025-12-09 00:00:00,23.2647
2025-12-10 00:00:00,23.3676
2025-12-11 00:00:00,23.15
2025-12-12 00:00:00,23.115
2025-12-15 00:00:00,23.245
2025-12-16 00:00:00,23.1196
2025-12-17 00:00:00,23.0499
2025-12-18 00:00:00,22.855
2025-12-19 00:00:00,22.695
2025-12-22 00:00:00,22.6003
2025-12-23 00:00:00,22.6
2025-12-24 00:00:00,22.5769
2025-12-25 00:00:00,22.5769
2025-12-26 00:00:00,22.55
2025-12-29 00:00:00,22.4138
2025-12-30 00:00:00,22.26
2025-12-31 00:00:00,22.1675
2026-01-01 00:00:00,22.1675
2026-01-02 00:00:00,22.086
2026-01-05 00:00:00,21.23
2026-01-06 00:00:00,21.005
2026-01-07 00:00:00,20.1458
2026-01-08 00:00:00,19.781
2026-01-09 00:00:00,19.535
2026-01-12 00:00:00,19.53
2026-01-13 00:00:00,19.6184
2026-01-14 00:00:00,19.8
2026-01-15 00:00:00,20.0
2026-01-16 00:00:00,20.1687
2026-01-19 00:00:00,20.25
2026-01-20 00:00:00,20.2725
2026-01-21 00:00:00,20.3136
2026-01-22 00:00:00,20.324
2026-01-23 00:00:00,19.7075
2026-01-26 00:00:00,19.725
2026-01-27 00:00:00,19.8901
2026-01-28 00:00:00,19.9925
2026-01-29 00:00:00,19.9
2026-01-30 00:00:00,19.709
2026-02-02 00:00:00,19.725
2026-02-03 00:00:00,19.806
2026-02-04 00:00:00,19.5775
2026-02-05 00:00:00,18.7225
2026-02-06 00:00:00,18.7966
2026-02-09 00:00:00,18.9625
2026-02-10 00:00:00,19.125
2026-02-11 00:00:00,19.1937
2026-02-12 00:00:00,18.6625
2026-02-13 00:00:00,18.37
2026-02-16 00:00:00,18.3385
2026-02-17 00:00:00,18.6815
2026-02-18 00:00:00,18.8
2026-02-19 00:00:00,18.865
2026-02-20 00:00:00,18.9975
2026-02-23 00:00:00,19.0
2026-02-24 00:00:00,19.021
2026-02-25 00:00:00,18.8275
2026-02-26 00:00:00,18.8132
2026-02-27 00:00:00,18.8737
2026-03-02 00:00:00,19.075
2026-03-03 00:00:00,19.2238
2026-03-04 00:00:00,19.2725
2026-03-05 00:00:00,19.3131
2026-03-06 00:00:00,19.4104
2026-03-09 00:00:00,19.4104
2026-03-10 00:00:00,19.4631
2026-03-11 00:00:00,19.4875
2026-03-12 00:00:00,19.4875
2026-03-13 00:00:00,19.5148
2026-03-16 00:00:00,19.5737
2026-03-17 00:00:00,19.627
2026-03-18 00:00:00,19.6388
2026-03-19 00:00:00,19.66
2026-03-20 00:00:00,19.5945
2026-03-23 00:00:00,19.525
2026-03-24 00:00:00,19.0855
2026-03-25 00:00:00,19.0855
2026-03-26 00:00:00,19.0855
2026-03-27 00:00:00,19.0855
2026-03-30 00:00:00,19.0855
2026-03-31 00:00:00,19.2271
2026-04-01 00:00:00,19.3
2026-04-02 00:00:00,19.4
2026-04-03 00:00:00,19.4069
2026-04-06 00:00:00,19.4069
2026-04-07 00:00:00,19.5
2026-04-08 00:00:00,19.275
2026-04-09 00:00:00,19.2367
2026-04-10 00:00:00,19.1854
2026-04-13 00:00:00,19.225
2026-04-14 00:00:00,19.3222
2026-04-15 00:00:00,19.29
2026-04-16 00:00:00,19.2204
2026-04-17 00:00:00,18.9955
2026-04-20 00:00:00,18.9878
2026-04-21 00:00:00,19.0375
2026-04-22 00:00:00,18.975
2026-04-23 00:00:00,18.9745
2026-04-24 00:00:00,18.89
2026-04-27 00:00:00,19.0
2026-04-28 00:00:00,19.0325
2026-04-29 00:00:00,18.875
2026-04-30 00:00:00,18.7895
2026-05-01 00:00:00,18.7895
2026-05-04 00:00:00,18.8414
2026-05-05 00:00:00,18.9331
2026-05-06 00:00:00,19.04
2026-05-07 00:00:00,19.1007
2026-05-08 00:00:00,19.1007
2026-05-11 00:00:00,18.8587
2026-05-12 00:00:00,18.8625
2026-05-13 00:00:00,18.9
2026-05-14 00:00:00,18.9
2026-05-15 00:00:00,18.8736
2026-05-18 00:00:00,18.8981
2026-05-19 00:00:00,18.9052
2026-05-20 00:00:00,18.935
2026-05-21 00:00:00,18.8675
2026-05-22 00:00:00,18.775
2026-05-25 00:00:00,18.775
2026-05-26 00:00:00,18.7425
2026-05-27 00:00:00,18.625
2026-05-28 00:00:00,18.4633
2026-05-29 00:00:00,18.35
2026-06-01 00:00:00,18.2
2026-06-02 00:00:00,18.0
2026-06-03 00:00:00,17.8186
2026-06-04 00:00:00,17.575
2026-06-05 00:00:00,17.5742
2026-06-08 00:00:00,17.7375
2026-06-09 00:00:00,17.7933
2026-06-10 00:00:00,17.5289
2026-06-11 00:00:00,17.41
2026-06-12 00:00:00,17.525
2026-06-15 00:00:00,17.66
2026-06-16 00:00:00,17.74
2026-06-17 00:00:00,17.8756
