PERFORMANCE SUMMARY,,
Metric,Value,
Start Date,2006-01-03,
End Date,2025-12-31,
Total Calendar Days,5053,
Active Trading Days,5009,
Warmup Days,44,
Total PnL (USD/MT),22764.98,
Annualized Return,1145.29,
Annualized Std Dev,1845.49,
Sharpe Ratio,0.6206,
Sortino Ratio,0.9072,
Max Drawdown,-4676.0,
Calmar Ratio,0.2449,
Hit Rate,51.15%,
Avg Win (USD/MT),86.17,
Avg Loss (USD/MT),-81.31,
Profit Factor,1.115,
Max Consecutive Wins,10,
Max Consecutive Losses,14,
POSITION NOTE,Position[t] = Signal[t-1]  (1-day lag, no leakage),
PnL NOTE,Daily_PnL = Position * ΔF1_continuous  (roll cost captured),
Cum_PnL NOTE,Cum_PnL = cumsum(Daily_PnL)  [NOT Daily_change×abs(pos)],
,,
TRADEBOOK,,
Date,Strategy,F1_raw,F1_continuous,MA_35,MA_44,Crossover,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cum_PnL
2008-03-18 00:00:00,MA_Crossover(35,44),8290.0,8102.0,8084.7286,7873.0682,211.6604,1.0,1.0,129.0,129.0,8102.0,3203.0
2008-03-19 00:00:00,MA_Crossover(35,44),8053.0,7866.0,8110.1571,7897.0909,213.0662,1.0,1.0,-236.0,-236.0,7866.0,2967.0
2008-03-20 00:00:00,MA_Crossover(35,44),7922.0,7732.0,8126.3857,7914.4773,211.9084,1.0,1.0,-134.0,-134.0,7732.0,2833.0
2008-03-25 00:00:00,MA_Crossover(35,44),8166.0,8017.0,8152.7429,7943.5,209.2429,1.0,1.0,285.0,285.0,8017.0,3118.0
2008-03-26 00:00:00,MA_Crossover(35,44),8269.0,8120.0,8181.4857,7971.25,210.2357,1.0,1.0,103.0,103.0,8120.0,3221.0
2008-03-27 00:00:00,MA_Crossover(35,44),8604.0,8455.0,8223.4286,8009.8864,213.5422,1.0,1.0,335.0,335.0,8455.0,3556.0
2008-03-28 00:00:00,MA_Crossover(35,44),8496.0,8347.0,8256.4571,8042.7727,213.6844,1.0,1.0,-108.0,-108.0,8347.0,3448.0
2008-03-31 00:00:00,MA_Crossover(35,44),8483.0,8334.0,8282.6857,8075.5909,207.0948,1.0,1.0,-13.0,-13.0,8334.0,3435.0
2008-04-01 00:00:00,MA_Crossover(35,44),8444.0,8295.0,8302.8,8106.9659,195.8341,1.0,1.0,-39.0,-39.0,8295.0,3396.0
2008-04-02 00:00:00,MA_Crossover(35,44),8653.0,8504.0,8327.2571,8137.625,189.6321,1.0,1.0,209.0,209.0,8504.0,3605.0
2008-04-03 00:00:00,MA_Crossover(35,44),8656.5,8507.5,8348.2143,8171.5682,176.6461,1.0,1.0,3.5,3.5,8507.5,3608.5
2008-04-04 00:00:00,MA_Crossover(35,44),8783.0,8634.0,8375.9571,8204.0455,171.9117,1.0,1.0,126.5,126.5,8634.0,3735.0
2008-04-07 00:00:00,MA_Crossover(35,44),8852.0,8703.0,8408.8714,8240.6023,168.2692,1.0,1.0,69.0,69.0,8703.0,3804.0
2008-04-08 00:00:00,MA_Crossover(35,44),8660.0,8511.0,8434.8143,8272.3523,162.462,1.0,1.0,-192.0,-192.0,8511.0,3612.0
2008-04-09 00:00:00,MA_Crossover(35,44),8864.0,8715.0,8459.1,8311.625,147.475,1.0,1.0,204.0,204.0,8715.0,3816.0
2008-04-10 00:00:00,MA_Crossover(35,44),8761.0,8612.0,8474.0429,8343.9205,130.1224,1.0,1.0,-103.0,-103.0,8612.0,3713.0
2008-04-11 00:00:00,MA_Crossover(35,44),8788.0,8639.0,8491.0143,8371.7159,119.2984,1.0,1.0,27.0,27.0,8639.0,3740.0
2008-04-14 00:00:00,MA_Crossover(35,44),8702.0,8553.0,8497.7286,8393.5795,104.149,1.0,1.0,-86.0,-86.0,8553.0,3654.0
2008-04-15 00:00:00,MA_Crossover(35,44),8498.0,8378.0,8501.5,8409.5114,91.9886,1.0,1.0,-175.0,-175.0,8378.0,3479.0
2008-04-16 00:00:00,MA_Crossover(35,44),8790.0,8671.0,8517.5286,8429.2159,88.3127,1.0,1.0,293.0,293.0,8671.0,3772.0
2008-04-17 00:00:00,MA_Crossover(35,44),8677.0,8561.0,8527.8714,8448.875,78.9964,1.0,1.0,-110.0,-110.0,8561.0,3662.0
2008-04-18 00:00:00,MA_Crossover(35,44),8635.0,8555.0,8532.1857,8470.125,62.0607,1.0,1.0,-6.0,-6.0,8555.0,3656.0
2008-04-21 00:00:00,MA_Crossover(35,44),8583.5,8503.5,8532.8,8489.0227,43.7773,1.0,1.0,-51.5,-51.5,8503.5,3604.5
2008-04-22 00:00:00,MA_Crossover(35,44),8772.0,8692.0,8540.9714,8506.25,34.7214,1.0,1.0,188.5,188.5,8692.0,3793.0
2008-04-23 00:00:00,MA_Crossover(35,44),8636.0,8556.0,8540.5143,8515.2955,25.2188,1.0,1.0,-136.0,-136.0,8556.0,3657.0
2008-04-24 00:00:00,MA_Crossover(35,44),8607.0,8527.0,8544.0571,8524.6818,19.3753,1.0,1.0,-29.0,-29.0,8527.0,3628.0
2008-04-25 00:00:00,MA_Crossover(35,44),8660.5,8580.5,8541.2143,8529.0795,12.1347,1.0,1.0,53.5,53.5,8580.5,3681.5
2008-04-28 00:00:00,MA_Crossover(35,44),8744.0,8664.0,8544.3857,8537.6705,6.7153,1.0,1.0,83.5,83.5,8664.0,3765.0
2008-04-29 00:00:00,MA_Crossover(35,44),8638.0,8558.0,8544.6714,8546.9659,-2.2945,-1.0,1.0,-106.0,-106.0,8558.0,3659.0
2008-04-30 00:00:00,MA_Crossover(35,44),8647.5,8567.5,8551.9429,8554.5227,-2.5799,-1.0,-1.0,9.5,-9.5,-8567.5,3649.5
2008-05-01 00:00:00,MA_Crossover(35,44),8316.0,8236.0,8550.9143,8550.7045,0.2097,1.0,-1.0,-331.5,331.5,-8236.0,3981.0
2008-05-02 00:00:00,MA_Crossover(35,44),8511.5,8431.5,8551.4143,8549.5568,1.8575,1.0,1.0,195.5,195.5,8431.5,4176.5
2008-05-06 00:00:00,MA_Crossover(35,44),8626.0,8546.0,8555.6429,8552.7386,2.9042,1.0,1.0,114.5,114.5,8546.0,4291.0
2008-05-07 00:00:00,MA_Crossover(35,44),8534.0,8454.0,8557.2143,8550.0568,7.1575,1.0,1.0,-92.0,-92.0,8454.0,4199.0
2008-05-08 00:00:00,MA_Crossover(35,44),8400.5,8320.5,8563.5143,8548.1818,15.3325,1.0,1.0,-133.5,-133.5,8320.5,4065.5
2008-05-09 00:00:00,MA_Crossover(35,44),8199.0,8119.0,8560.9143,8535.4318,25.4825,1.0,1.0,-201.5,-201.5,8119.0,3864.0
2008-05-12 00:00:00,MA_Crossover(35,44),8361.5,8281.5,8569.7286,8529.2614,40.4672,1.0,1.0,162.5,162.5,8281.5,4026.5
2008-05-13 00:00:00,MA_Crossover(35,44),8324.0,8244.0,8581.2143,8522.3523,58.862,1.0,1.0,-37.5,-37.5,8244.0,3989.0
2008-05-14 00:00:00,MA_Crossover(35,44),8223.0,8143.0,8582.8429,8518.4886,64.3542,1.0,1.0,-101.0,-101.0,8143.0,3888.0
2008-05-15 00:00:00,MA_Crossover(35,44),8412.0,8332.0,8586.9286,8519.8523,67.0763,1.0,1.0,189.0,189.0,8332.0,4077.0
2008-05-16 00:00:00,MA_Crossover(35,44),8563.0,8483.0,8585.7571,8521.4205,64.3367,1.0,1.0,151.0,151.0,8483.0,4228.0
2008-05-19 00:00:00,MA_Crossover(35,44),8433.0,8353.0,8583.9571,8520.3977,63.5594,1.0,1.0,-130.0,-130.0,8353.0,4098.0
2008-05-20 00:00:00,MA_Crossover(35,44),8383.0,8331.0,8581.1,8518.2159,62.8841,1.0,1.0,-22.0,-22.0,8331.0,4076.0
2008-05-21 00:00:00,MA_Crossover(35,44),8299.0,8247.0,8576.9571,8520.9205,56.0367,1.0,1.0,-84.0,-84.0,8247.0,3992.0
2008-05-22 00:00:00,MA_Crossover(35,44),8184.0,8134.0,8563.5571,8518.5114,45.0458,1.0,1.0,-113.0,-113.0,8134.0,3879.0
2008-05-23 00:00:00,MA_Crossover(35,44),8241.0,8221.0,8551.6857,8522.7841,28.9016,1.0,1.0,87.0,87.0,8221.0,3966.0
2008-05-27 00:00:00,MA_Crossover(35,44),8263.0,8243.0,8536.8286,8530.5341,6.2945,1.0,1.0,22.0,22.0,8243.0,3988.0
2008-05-28 00:00:00,MA_Crossover(35,44),8169.0,8149.0,8517.3143,8530.6023,-13.288,-1.0,1.0,-94.0,-94.0,8149.0,3894.0
2008-05-29 00:00:00,MA_Crossover(35,44),7963.0,7943.0,8497.4,8523.6477,-26.2477,-1.0,-1.0,-206.0,206.0,-7943.0,4100.0
2008-05-30 00:00:00,MA_Crossover(35,44),8017.0,7997.0,8473.2,8510.3068,-37.1068,-1.0,-1.0,54.0,-54.0,-7997.0,4046.0
2008-06-02 00:00:00,MA_Crossover(35,44),8018.0,7998.0,8451.9714,8499.4432,-47.4718,-1.0,-1.0,1.0,-1.0,-7998.0,4045.0
2008-06-03 00:00:00,MA_Crossover(35,44),8004.0,7984.0,8429.5714,8488.5568,-58.9854,-1.0,-1.0,-14.0,14.0,-7984.0,4059.0
2008-06-04 00:00:00,MA_Crossover(35,44),7990.0,7970.0,8409.2286,8478.2386,-69.0101,-1.0,-1.0,-14.0,14.0,-7970.0,4073.0
2008-06-05 00:00:00,MA_Crossover(35,44),7927.0,7907.0,8392.9143,8461.7386,-68.8244,-1.0,-1.0,-63.0,63.0,-7907.0,4136.0
2008-06-06 00:00:00,MA_Crossover(35,44),8111.0,8091.0,8373.5143,8449.3409,-75.8266,-1.0,-1.0,184.0,-184.0,-8091.0,3952.0
2008-06-09 00:00:00,MA_Crossover(35,44),8088.0,8068.0,8356.6857,8433.5455,-76.8597,-1.0,-1.0,-23.0,23.0,-8068.0,3975.0
2008-06-10 00:00:00,MA_Crossover(35,44),7982.0,7962.0,8338.0286,8413.7727,-75.7442,-1.0,-1.0,-106.0,106.0,-7962.0,4081.0
2008-06-11 00:00:00,MA_Crossover(35,44),8047.0,8027.0,8322.7,8399.8409,-77.1409,-1.0,-1.0,65.0,-65.0,-8027.0,4016.0
2008-06-12 00:00:00,MA_Crossover(35,44),7976.0,7956.0,8299.9571,8379.6591,-79.7019,-1.0,-1.0,-71.0,71.0,-7956.0,4087.0
2008-06-13 00:00:00,MA_Crossover(35,44),8147.0,8127.0,8285.9857,8365.7045,-79.7188,-1.0,-1.0,171.0,-171.0,-8127.0,3916.0
2008-06-16 00:00:00,MA_Crossover(35,44),8289.0,8269.0,8276.9,8354.3636,-77.4636,-1.0,-1.0,142.0,-142.0,-8269.0,3774.0
2008-06-17 00:00:00,MA_Crossover(35,44),8178.0,8201.0,8263.1143,8342.4545,-79.3403,-1.0,-1.0,-68.0,68.0,-8201.0,3842.0
2008-06-18 00:00:00,MA_Crossover(35,44),8342.0,8360.0,8251.6286,8338.9091,-87.2805,-1.0,-1.0,159.0,-159.0,-8360.0,3683.0
2008-06-19 00:00:00,MA_Crossover(35,44),8435.0,8453.0,8245.8286,8330.8409,-85.0123,-1.0,-1.0,93.0,-93.0,-8453.0,3590.0
2008-06-20 00:00:00,MA_Crossover(35,44),8542.0,8614.0,8242.8143,8327.7727,-84.9584,-1.0,-1.0,161.0,-161.0,-8614.0,3429.0
2008-06-23 00:00:00,MA_Crossover(35,44),8509.0,8581.0,8248.3286,8324.9091,-76.5805,-1.0,-1.0,-33.0,33.0,-8581.0,3462.0
2008-06-24 00:00:00,MA_Crossover(35,44),8456.0,8528.0,8246.7429,8322.0114,-75.2685,-1.0,-1.0,-53.0,53.0,-8528.0,3515.0
2008-06-25 00:00:00,MA_Crossover(35,44),8427.0,8499.0,8241.0571,8314.1705,-73.1133,-1.0,-1.0,-29.0,29.0,-8499.0,3544.0
2008-06-26 00:00:00,MA_Crossover(35,44),8564.0,8636.0,8241.9143,8312.5341,-70.6198,-1.0,-1.0,137.0,-137.0,-8636.0,3407.0
2008-06-27 00:00:00,MA_Crossover(35,44),8650.0,8722.0,8249.0429,8313.5114,-64.4685,-1.0,-1.0,86.0,-86.0,-8722.0,3321.0
2008-06-30 00:00:00,MA_Crossover(35,44),8638.0,8710.0,8261.5857,8313.0,-51.4143,-1.0,-1.0,-12.0,12.0,-8710.0,3333.0
2008-07-01 00:00:00,MA_Crossover(35,44),8749.5,8821.5,8272.6714,8313.125,-40.4536,-1.0,-1.0,111.5,-111.5,-8821.5,3221.5
2008-07-02 00:00:00,MA_Crossover(35,44),8865.0,8937.0,8288.1286,8318.2841,-30.1555,-1.0,-1.0,115.5,-115.5,-8937.0,3106.0
2008-07-03 00:00:00,MA_Crossover(35,44),8793.0,8865.0,8304.4143,8321.5909,-17.1766,-1.0,-1.0,-72.0,72.0,-8865.0,3178.0
2008-07-04 00:00:00,MA_Crossover(35,44),8620.5,8692.5,8310.3714,8328.5114,-18.1399,-1.0,-1.0,-172.5,172.5,-8692.5,3350.5
2008-07-07 00:00:00,MA_Crossover(35,44),8561.0,8633.0,8310.3143,8329.6364,-19.3221,-1.0,-1.0,-59.5,59.5,-8633.0,3410.0
2008-07-08 00:00:00,MA_Crossover(35,44),8345.0,8417.0,8307.8,8323.25,-15.45,-1.0,-1.0,-216.0,216.0,-8417.0,3626.0
2008-07-09 00:00:00,MA_Crossover(35,44),8361.0,8433.0,8307.1714,8319.3182,-12.1468,-1.0,-1.0,16.0,-16.0,-8433.0,3610.0
2008-07-10 00:00:00,MA_Crossover(35,44),8404.0,8476.0,8310.1714,8319.3977,-9.2263,-1.0,-1.0,43.0,-43.0,-8476.0,3567.0
2008-07-11 00:00:00,MA_Crossover(35,44),8446.0,8518.0,8317.6571,8325.0114,-7.3542,-1.0,-1.0,42.0,-42.0,-8518.0,3525.0
2008-07-14 00:00:00,MA_Crossover(35,44),8475.0,8547.0,8324.3429,8327.5909,-3.2481,-1.0,-1.0,29.0,-29.0,-8547.0,3496.0
2008-07-15 00:00:00,MA_Crossover(35,44),8251.0,8364.0,8324.0,8325.9318,-1.9318,-1.0,-1.0,-183.0,183.0,-8364.0,3679.0
2008-07-16 00:00:00,MA_Crossover(35,44),8204.0,8311.0,8325.0,8325.5,-0.5,-1.0,-1.0,-53.0,53.0,-8311.0,3732.0
2008-07-17 00:00:00,MA_Crossover(35,44),8294.0,8398.0,8334.4571,8322.8182,11.639,1.0,-1.0,87.0,-87.0,-8398.0,3645.0
2008-07-18 00:00:00,MA_Crossover(35,44),8211.0,8380.0,8340.0,8314.8182,25.1818,1.0,1.0,-18.0,-18.0,8380.0,3627.0
2008-07-21 00:00:00,MA_Crossover(35,44),8250.0,8419.0,8346.6286,8310.6591,35.9695,1.0,1.0,39.0,39.0,8419.0,3666.0
2008-07-22 00:00:00,MA_Crossover(35,44),8256.0,8425.0,8353.8286,8307.7727,46.0558,1.0,1.0,6.0,6.0,8425.0,3672.0
2008-07-23 00:00:00,MA_Crossover(35,44),8207.0,8376.0,8360.0286,8305.6818,54.3468,1.0,1.0,-49.0,-49.0,8376.0,3623.0
2008-07-24 00:00:00,MA_Crossover(35,44),8032.0,8201.0,8363.0286,8302.2273,60.8013,1.0,1.0,-175.0,-175.0,8201.0,3448.0
2008-07-25 00:00:00,MA_Crossover(35,44),8094.0,8263.0,8362.5429,8298.8864,63.6565,1.0,1.0,62.0,62.0,8263.0,3510.0
2008-07-28 00:00:00,MA_Crossover(35,44),8139.0,8308.0,8364.0,8296.0682,67.9318,1.0,1.0,45.0,45.0,8308.0,3555.0
2008-07-29 00:00:00,MA_Crossover(35,44),8072.0,8241.0,8366.5714,8293.8636,72.7078,1.0,1.0,-67.0,-67.0,8241.0,3488.0
2008-07-30 00:00:00,MA_Crossover(35,44),8178.0,8347.0,8370.3143,8298.75,71.5643,1.0,1.0,106.0,106.0,8347.0,3594.0
2008-07-31 00:00:00,MA_Crossover(35,44),8212.0,8381.0,8377.0571,8303.1818,73.8753,1.0,1.0,34.0,34.0,8381.0,3628.0
2008-08-01 00:00:00,MA_Crossover(35,44),8050.0,8219.0,8374.2857,8303.9091,70.3766,1.0,1.0,-162.0,-162.0,8219.0,3466.0
2008-08-04 00:00:00,MA_Crossover(35,44),7719.0,7888.0,8358.0,8297.4318,60.5682,1.0,1.0,-331.0,-331.0,7888.0,3135.0
2008-08-05 00:00:00,MA_Crossover(35,44),7749.0,7918.0,8345.7429,8291.9545,53.7883,1.0,1.0,30.0,30.0,7918.0,3165.0
2008-08-06 00:00:00,MA_Crossover(35,44),7752.0,7921.0,8328.8857,8287.9773,40.9084,1.0,1.0,3.0,3.0,7921.0,3168.0
2008-08-07 00:00:00,MA_Crossover(35,44),7802.0,7971.0,8310.8,8280.9545,29.8455,1.0,1.0,50.0,50.0,7971.0,3218.0
2008-08-08 00:00:00,MA_Crossover(35,44),7521.0,7690.0,8281.6286,8268.0682,13.5604,1.0,1.0,-281.0,-281.0,7690.0,2937.0
2008-08-11 00:00:00,MA_Crossover(35,44),7432.0,7601.0,8250.8571,8255.5682,-4.711,-1.0,1.0,-89.0,-89.0,7601.0,2848.0
2008-08-12 00:00:00,MA_Crossover(35,44),7191.0,7360.0,8214.7143,8236.1136,-21.3994,-1.0,-1.0,-241.0,241.0,-7360.0,3089.0
2008-08-13 00:00:00,MA_Crossover(35,44),7479.0,7648.0,8187.6286,8224.8182,-37.1896,-1.0,-1.0,288.0,-288.0,-7648.0,2801.0
2008-08-14 00:00:00,MA_Crossover(35,44),7440.0,7609.0,8155.5143,8208.75,-53.2357,-1.0,-1.0,-39.0,39.0,-7609.0,2840.0
2008-08-15 00:00:00,MA_Crossover(35,44),7438.0,7607.0,8120.8857,8189.4091,-68.5234,-1.0,-1.0,-2.0,2.0,-7607.0,2842.0
2008-08-18 00:00:00,MA_Crossover(35,44),7435.0,7604.0,8086.5143,8172.5227,-86.0084,-1.0,-1.0,-3.0,3.0,-7604.0,2845.0
2008-08-19 00:00:00,MA_Crossover(35,44),7634.0,7809.0,8054.6429,8156.4318,-101.789,-1.0,-1.0,205.0,-205.0,-7809.0,2640.0
2008-08-20 00:00:00,MA_Crossover(35,44),7584.0,7754.0,8018.0429,8137.0909,-119.0481,-1.0,-1.0,-55.0,55.0,-7754.0,2695.0
2008-08-21 00:00:00,MA_Crossover(35,44),7939.0,8103.0,7993.6429,8123.3864,-129.7435,-1.0,-1.0,349.0,-349.0,-8103.0,2346.0
2008-08-22 00:00:00,MA_Crossover(35,44),7740.0,7945.0,7968.4857,8105.9091,-137.4234,-1.0,-1.0,-158.0,158.0,-7945.0,2504.0
2008-08-26 00:00:00,MA_Crossover(35,44),7655.0,7860.0,7942.6,8087.7045,-145.1045,-1.0,-1.0,-85.0,85.0,-7860.0,2589.0
2008-08-27 00:00:00,MA_Crossover(35,44),7724.0,7929.0,7924.8571,8071.7273,-146.8701,-1.0,-1.0,69.0,-69.0,-7929.0,2520.0
2008-08-28 00:00:00,MA_Crossover(35,44),7592.0,7797.0,7902.8857,8049.6364,-146.7506,-1.0,-1.0,-132.0,132.0,-7797.0,2652.0
2008-08-29 00:00:00,MA_Crossover(35,44),7556.0,7761.0,7878.6571,8024.7727,-146.1156,-1.0,-1.0,-36.0,36.0,-7761.0,2688.0
2008-09-01 00:00:00,MA_Crossover(35,44),7337.0,7542.0,7846.9714,7995.2045,-148.2331,-1.0,-1.0,-219.0,219.0,-7542.0,2907.0
2008-09-02 00:00:00,MA_Crossover(35,44),7303.0,7508.0,7813.4857,7962.3295,-148.8438,-1.0,-1.0,-34.0,34.0,-7508.0,2941.0
2008-09-03 00:00:00,MA_Crossover(35,44),7404.0,7609.0,7789.2857,7929.125,-139.8393,-1.0,-1.0,101.0,-101.0,-7609.0,2840.0
2008-09-04 00:00:00,MA_Crossover(35,44),7272.0,7477.0,7762.6571,7894.5568,-131.8997,-1.0,-1.0,-132.0,132.0,-7477.0,2972.0
2008-09-05 00:00:00,MA_Crossover(35,44),6935.0,7140.0,7723.8286,7856.25,-132.4214,-1.0,-1.0,-337.0,337.0,-7140.0,3309.0
2008-09-08 00:00:00,MA_Crossover(35,44),6991.0,7196.0,7688.9714,7820.5682,-131.5968,-1.0,-1.0,56.0,-56.0,-7196.0,3253.0
2008-09-09 00:00:00,MA_Crossover(35,44),6856.0,7061.0,7649.1429,7786.7273,-137.5844,-1.0,-1.0,-135.0,135.0,-7061.0,3388.0
2008-09-10 00:00:00,MA_Crossover(35,44),6870.0,7075.0,7609.5429,7752.8409,-143.2981,-1.0,-1.0,14.0,-14.0,-7075.0,3374.0
2008-09-11 00:00:00,MA_Crossover(35,44),6966.0,7171.0,7574.0857,7720.1591,-146.0734,-1.0,-1.0,96.0,-96.0,-7171.0,3278.0
2008-09-12 00:00:00,MA_Crossover(35,44),7170.0,7375.0,7549.4571,7691.1591,-141.7019,-1.0,-1.0,204.0,-204.0,-7375.0,3074.0
2008-09-15 00:00:00,MA_Crossover(35,44),6983.0,7188.0,7517.7143,7657.25,-139.5357,-1.0,-1.0,-187.0,187.0,-7188.0,3261.0
2008-09-16 00:00:00,MA_Crossover(35,44),6927.0,7107.0,7483.0857,7627.1591,-144.0734,-1.0,-1.0,-81.0,81.0,-7107.0,3342.0
2008-09-17 00:00:00,MA_Crossover(35,44),6810.0,6990.0,7447.0286,7595.4773,-148.4487,-1.0,-1.0,-117.0,117.0,-6990.0,3459.0
2008-09-18 00:00:00,MA_Crossover(35,44),6784.0,6977.0,7407.2,7561.1591,-153.9591,-1.0,-1.0,-13.0,13.0,-6977.0,3472.0
2008-09-19 00:00:00,MA_Crossover(35,44),7096.0,7307.0,7375.3143,7535.8182,-160.5039,-1.0,-1.0,330.0,-330.0,-7307.0,3142.0
2008-09-22 00:00:00,MA_Crossover(35,44),7286.0,7497.0,7353.4857,7513.9091,-160.4234,-1.0,-1.0,190.0,-190.0,-7497.0,2952.0
2008-09-23 00:00:00,MA_Crossover(35,44),7006.0,7217.0,7333.1143,7485.5,-152.3857,-1.0,-1.0,-280.0,280.0,-7217.0,3232.0
2008-09-24 00:00:00,MA_Crossover(35,44),6943.5,7154.5,7310.1,7456.7841,-146.6841,-1.0,-1.0,-62.5,62.5,-7154.5,3294.5
2008-09-25 00:00:00,MA_Crossover(35,44),6979.5,7190.5,7288.0286,7432.8636,-144.8351,-1.0,-1.0,36.0,-36.0,-7190.5,3258.5
2008-09-26 00:00:00,MA_Crossover(35,44),6829.0,7040.0,7260.2286,7404.1136,-143.8851,-1.0,-1.0,-150.5,150.5,-7040.0,3409.0
2008-09-29 00:00:00,MA_Crossover(35,44),6477.0,6688.0,7230.4,7366.3409,-135.9409,-1.0,-1.0,-352.0,352.0,-6688.0,3761.0
2008-09-30 00:00:00,MA_Crossover(35,44),6401.0,6612.0,7200.9429,7328.3636,-127.4208,-1.0,-1.0,-76.0,76.0,-6612.0,3837.0
2008-10-01 00:00:00,MA_Crossover(35,44),6192.0,6403.0,7172.4,7283.2273,-110.8273,-1.0,-1.0,-209.0,209.0,-6403.0,4046.0
2008-10-02 00:00:00,MA_Crossover(35,44),5883.0,6094.0,7126.8,7230.2955,-103.4955,-1.0,-1.0,-309.0,309.0,-6094.0,4355.0
2008-10-03 00:00:00,MA_Crossover(35,44),6080.0,6291.0,7087.9429,7185.5227,-97.5799,-1.0,-1.0,197.0,-197.0,-6291.0,4158.0
2008-10-06 00:00:00,MA_Crossover(35,44),5649.0,5860.0,7036.8286,7138.4773,-101.6487,-1.0,-1.0,-431.0,431.0,-5860.0,4589.0
2008-10-07 00:00:00,MA_Crossover(35,44),5727.0,5938.0,6988.0286,7092.5227,-104.4942,-1.0,-1.0,78.0,-78.0,-5938.0,4511.0
2008-10-08 00:00:00,MA_Crossover(35,44),5296.0,5507.0,6921.2286,7036.7045,-115.476,-1.0,-1.0,-431.0,431.0,-5507.0,4942.0
2008-10-09 00:00:00,MA_Crossover(35,44),5375.0,5586.0,6858.1143,6981.5455,-123.4312,-1.0,-1.0,79.0,-79.0,-5586.0,4863.0
2008-10-10 00:00:00,MA_Crossover(35,44),4869.5,5080.5,6770.4143,6921.2841,-150.8698,-1.0,-1.0,-505.5,505.5,-5080.5,5368.5
2008-10-13 00:00:00,MA_Crossover(35,44),5194.0,5405.0,6697.6714,6870.4205,-172.749,-1.0,-1.0,324.5,-324.5,-5405.0,5044.0
2008-10-14 00:00:00,MA_Crossover(35,44),5295.0,5599.0,6630.2429,6827.3295,-197.0867,-1.0,-1.0,194.0,-194.0,-5599.0,4850.0
2008-10-15 00:00:00,MA_Crossover(35,44),4914.0,5218.0,6549.9571,6769.0341,-219.0769,-1.0,-1.0,-381.0,381.0,-5218.0,5231.0
2008-10-16 00:00:00,MA_Crossover(35,44),4644.5,4948.5,6465.7429,6705.5,-239.7571,-1.0,-1.0,-269.5,269.5,-4948.5,5500.5
2008-10-17 00:00:00,MA_Crossover(35,44),4806.5,5102.5,6387.1857,6645.6932,-258.5075,-1.0,-1.0,154.0,-154.0,-5102.5,5346.5
2008-10-20 00:00:00,MA_Crossover(35,44),4706.0,5002.0,6312.0143,6583.6705,-271.6562,-1.0,-1.0,-100.5,100.5,-5002.0,5447.0
2008-10-21 00:00:00,MA_Crossover(35,44),4479.0,4775.0,6231.3286,6511.9659,-280.6373,-1.0,-1.0,-227.0,227.0,-4775.0,5674.0
2008-10-22 00:00:00,MA_Crossover(35,44),4141.5,4437.5,6138.1143,6433.7273,-295.613,-1.0,-1.0,-337.5,337.5,-4437.5,6011.5
2008-10-23 00:00:00,MA_Crossover(35,44),4038.0,4334.0,6045.7143,6345.0682,-299.3539,-1.0,-1.0,-103.5,103.5,-4334.0,6115.0
2008-10-24 00:00:00,MA_Crossover(35,44),3764.0,4060.0,5955.1143,6254.7045,-299.5903,-1.0,-1.0,-274.0,274.0,-4060.0,6389.0
2008-10-27 00:00:00,MA_Crossover(35,44),4016.0,4312.0,5870.1143,6172.0,-301.8857,-1.0,-1.0,252.0,-252.0,-4312.0,6137.0
2008-10-28 00:00:00,MA_Crossover(35,44),4127.5,4423.5,5792.1571,6090.2614,-298.1042,-1.0,-1.0,111.5,-111.5,-4423.5,6025.5
2008-10-29 00:00:00,MA_Crossover(35,44),4650.0,4946.0,5728.7286,6023.3977,-294.6692,-1.0,-1.0,522.5,-522.5,-4946.0,5503.0
2008-10-30 00:00:00,MA_Crossover(35,44),4194.0,4490.0,5649.5286,5946.9886,-297.4601,-1.0,-1.0,-456.0,456.0,-4490.0,5959.0
2008-10-31 00:00:00,MA_Crossover(35,44),4097.0,4393.0,5561.7286,5873.3523,-311.6237,-1.0,-1.0,-97.0,97.0,-4393.0,6056.0
2008-11-03 00:00:00,MA_Crossover(35,44),4089.0,4385.0,5479.0429,5800.3068,-321.264,-1.0,-1.0,-8.0,8.0,-4385.0,6064.0
2008-11-04 00:00:00,MA_Crossover(35,44),4301.0,4597.0,5404.0143,5729.7841,-325.7698,-1.0,-1.0,212.0,-212.0,-4597.0,5852.0
2008-11-05 00:00:00,MA_Crossover(35,44),4066.5,4362.5,5325.6286,5656.9318,-331.3032,-1.0,-1.0,-234.5,234.5,-4362.5,6086.5
2008-11-06 00:00:00,MA_Crossover(35,44),3789.0,4085.0,5240.0571,5585.4318,-345.3747,-1.0,-1.0,-277.5,277.5,-4085.0,6364.0
2008-11-07 00:00:00,MA_Crossover(35,44),3734.5,4030.5,5144.0143,5511.4205,-367.4062,-1.0,-1.0,-54.5,54.5,-4030.5,6418.5
2008-11-10 00:00:00,MA_Crossover(35,44),3847.0,4143.0,5045.7571,5443.0341,-397.2769,-1.0,-1.0,112.5,-112.5,-4143.0,6306.0
2008-11-11 00:00:00,MA_Crossover(35,44),3606.0,3902.0,4948.6143,5368.8523,-420.238,-1.0,-1.0,-241.0,241.0,-3902.0,6547.0
