PERFORMANCE SUMMARY,,
Metric,Value,
Start Date,2006-01-03,
End Date,2025-12-31,
Total Calendar Days,5053,
Active Trading Days,4739,
Warmup Days,314,
Total PnL (USD/MT),12365.16,
Annualized Return,657.53,
Annualized Std Dev,1764.05,
Sharpe Ratio,0.3727,
Sortino Ratio,0.5465,
Max Drawdown,-4456.77,
Calmar Ratio,0.1475,
Hit Rate,50.37%,
Avg Win (USD/MT),82.79,
Avg Loss (USD/MT),-79.13,
Profit Factor,1.0667,
Max Consecutive Wins,8,
Max Consecutive Losses,10,
POSITION NOTE,Position[t] = Signal[t-1]  (1-day lag, no leakage),
PnL NOTE,Daily_PnL = Position * ΔF1_continuous  (roll cost captured),
Cum_PnL NOTE,Cum_PnL = cumsum(Daily_PnL)  [NOT Daily_change×abs(pos)],
,,
TRADEBOOK,,
Date,Strategy,F1_raw,F1_continuous,EWMA_10,EWMA_19,x_EWMA_diff,y_vol_norm,z_sig_norm,u_response,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cum_PnL
2006-01-17 00:00:00,CTA(10,19),4663.0,4663.0,4648.6184,4624.6303,23.988155,,,,,0.0,-48.0,-0.0,0.0,0.0
2006-01-18 00:00:00,CTA(10,19),4703.0,4699.0,4654.0566,4628.755,25.30159,,,,,0.0,36.0,0.0,0.0,0.0
2006-01-19 00:00:00,CTA(10,19),4695.0,4690.0,4658.1509,4632.2416,25.909352,,,,,0.0,-9.0,-0.0,0.0,0.0
2006-01-20 00:00:00,CTA(10,19),4636.0,4671.0,4655.9358,4632.4394,23.496447,,,,,0.0,-19.0,-0.0,0.0,0.0
2006-01-23 00:00:00,CTA(10,19),4703.0,4738.0,4660.6422,4636.1531,24.489148,,,,,0.0,67.0,0.0,0.0,0.0
2006-01-24 00:00:00,CTA(10,19),4743.0,4778.0,4668.878,4641.7766,27.101402,,,,,0.0,40.0,0.0,0.0,0.0
2006-01-25 00:00:00,CTA(10,19),4872.0,4907.0,4689.1902,4653.8936,35.296579,,,,,0.0,129.0,0.0,0.0,0.0
2006-01-26 00:00:00,CTA(10,19),4859.0,4894.0,4706.1712,4664.6887,41.482486,,,,,0.0,-13.0,-0.0,0.0,0.0
2006-01-27 00:00:00,CTA(10,19),4929.0,4964.0,4728.4541,4678.5998,49.854245,,,,,0.0,70.0,0.0,0.0,0.0
2006-01-30 00:00:00,CTA(10,19),4915.0,4950.0,4747.1087,4691.0419,56.066723,,,,,0.0,-14.0,-0.0,0.0,0.0
2006-01-31 00:00:00,CTA(10,19),4912.0,4947.0,4763.5978,4702.6713,60.926485,,,,,0.0,-3.0,-0.0,0.0,0.0
2006-02-01 00:00:00,CTA(10,19),4937.0,4972.0,4780.938,4715.0044,65.933616,,,,,0.0,25.0,0.0,0.0,0.0
2006-02-02 00:00:00,CTA(10,19),5065.5,5100.5,4809.3942,4733.4515,75.942677,,,,,0.0,128.5,0.0,0.0,0.0
2006-02-03 00:00:00,CTA(10,19),5092.0,5127.0,4837.6548,4752.3225,85.332284,,,,,0.0,26.5,0.0,0.0,0.0
2006-02-06 00:00:00,CTA(10,19),5129.5,5164.5,4866.8393,4772.174,94.665357,,,,,0.0,37.5,0.0,0.0,0.0
2006-02-07 00:00:00,CTA(10,19),5035.0,5070.0,4883.6554,4786.0069,97.648476,,,,,0.0,-94.5,-0.0,0.0,0.0
2006-02-08 00:00:00,CTA(10,19),5041.0,5076.0,4899.3898,4799.4276,99.962248,,,,,0.0,6.0,0.0,0.0,0.0
2006-02-09 00:00:00,CTA(10,19),5081.0,5116.0,4917.5509,4814.2472,103.303663,,,,,0.0,40.0,0.0,0.0,0.0
2006-02-10 00:00:00,CTA(10,19),4894.0,4929.0,4915.1958,4818.4447,96.751061,,,,,0.0,-187.0,-0.0,0.0,0.0
2006-02-13 00:00:00,CTA(10,19),4934.0,4969.0,4917.0762,4824.5266,92.549626,,,,,0.0,40.0,0.0,0.0,0.0
2006-02-14 00:00:00,CTA(10,19),4988.0,5019.0,4924.1686,4833.1304,91.038142,,,,,0.0,50.0,0.0,0.0,0.0
2006-02-15 00:00:00,CTA(10,19),4834.0,4863.0,4915.1517,4833.1762,81.975518,,,,,0.0,-156.0,-0.0,0.0,0.0
2006-02-16 00:00:00,CTA(10,19),4848.0,4876.0,4908.4365,4833.9564,74.480146,,,,,0.0,13.0,0.0,0.0,0.0
2006-02-17 00:00:00,CTA(10,19),4864.0,4918.0,4903.9929,4835.5376,68.455249,,,,,0.0,42.0,0.0,0.0,0.0
2006-02-20 00:00:00,CTA(10,19),4966.0,5020.0,4910.1936,4842.4041,67.78952,,,,,0.0,102.0,0.0,0.0,0.0
2006-02-21 00:00:00,CTA(10,19),5015.0,5069.0,4920.6742,4851.4881,69.186164,,,,,0.0,49.0,0.0,0.0,0.0
2006-02-22 00:00:00,CTA(10,19),5035.5,5089.5,4932.1568,4861.1729,70.983901,,,,,0.0,20.5,0.0,0.0,0.0
2006-02-23 00:00:00,CTA(10,19),4959.0,5013.0,4934.8411,4866.3217,68.519425,,,,,0.0,-76.5,-0.0,0.0,0.0
2006-02-24 00:00:00,CTA(10,19),4922.0,4976.0,4933.557,4869.2521,64.304875,,,,,0.0,-37.0,-0.0,0.0,0.0
2006-02-27 00:00:00,CTA(10,19),4734.0,4788.0,4913.6013,4862.1336,51.467707,,,,,0.0,-188.0,-0.0,0.0,0.0
2006-02-28 00:00:00,CTA(10,19),4881.0,4935.0,4910.3412,4863.1266,47.214607,,,,,0.0,147.0,0.0,0.0,0.0
2006-03-01 00:00:00,CTA(10,19),4940.0,4994.0,4913.3071,4867.1726,46.134519,,,,,0.0,59.0,0.0,0.0,0.0
2006-03-02 00:00:00,CTA(10,19),5056.0,5110.0,4927.5764,4877.1108,50.465525,,,,,0.0,116.0,0.0,0.0,0.0
2006-03-03 00:00:00,CTA(10,19),5046.0,5100.0,4939.4187,4885.9997,53.418986,,,,,0.0,-10.0,-0.0,0.0,0.0
2006-03-06 00:00:00,CTA(10,19),4953.0,5007.0,4940.7769,4889.5261,51.250783,,,,,0.0,-93.0,-0.0,0.0,0.0
2006-03-07 00:00:00,CTA(10,19),4844.0,4898.0,4931.0992,4887.13,43.969207,,,,,0.0,-109.0,-0.0,0.0,0.0
2006-03-08 00:00:00,CTA(10,19),4800.0,4854.0,4917.9893,4882.5442,35.445078,,,,,0.0,-44.0,-0.0,0.0,0.0
2006-03-09 00:00:00,CTA(10,19),4893.0,4947.0,4915.4903,4883.0945,32.395846,,,,,0.0,93.0,0.0,0.0,0.0
2006-03-10 00:00:00,CTA(10,19),4905.0,4959.0,4914.4413,4884.2474,30.193891,,,,,0.0,12.0,0.0,0.0,0.0
2006-03-13 00:00:00,CTA(10,19),4962.0,5016.0,4919.1972,4888.3396,30.85752,,,,,0.0,57.0,0.0,0.0,0.0
2006-03-14 00:00:00,CTA(10,19),4974.5,5018.5,4924.7274,4892.8744,31.853048,,,,,0.0,2.5,0.0,0.0,0.0
2006-03-15 00:00:00,CTA(10,19),5008.5,5052.5,4933.1047,4898.96,34.144745,,,,,0.0,34.0,0.0,0.0,0.0
2006-03-16 00:00:00,CTA(10,19),4981.0,5027.5,4937.8942,4903.2779,34.616378,,,,,0.0,-25.0,-0.0,0.0,0.0
2006-03-17 00:00:00,CTA(10,19),5189.0,5264.5,4963.0048,4918.3159,44.688947,,,,,0.0,237.0,0.0,0.0,0.0
2006-03-20 00:00:00,CTA(10,19),5164.0,5239.5,4983.1043,4931.2466,51.857722,,,,,0.0,-25.0,-0.0,0.0,0.0
2006-03-21 00:00:00,CTA(10,19),5161.0,5236.5,5000.8939,4943.3389,57.555005,,,,,0.0,-3.0,-0.0,0.0,0.0
2006-03-22 00:00:00,CTA(10,19),5163.0,5238.5,5017.1045,4954.9,62.204504,,,,,0.0,2.0,0.0,0.0,0.0
2006-03-23 00:00:00,CTA(10,19),5290.0,5365.5,5044.3941,4972.5368,71.857212,,,,,0.0,127.0,0.0,0.0,0.0
2006-03-24 00:00:00,CTA(10,19),5304.0,5379.5,5070.3547,4989.9823,80.372377,,,,,0.0,14.0,0.0,0.0,0.0
2006-03-27 00:00:00,CTA(10,19),5360.5,5436.0,5099.3692,5009.4832,89.885979,,,,,0.0,56.5,0.0,0.0,0.0
2006-03-28 00:00:00,CTA(10,19),5365.5,5441.0,5125.9823,5028.2209,97.761334,,,,,0.0,5.0,0.0,0.0,0.0
2006-03-29 00:00:00,CTA(10,19),5391.0,5466.5,5152.484,5047.3146,105.169473,,,,,0.0,25.5,0.0,0.0,0.0
2006-03-30 00:00:00,CTA(10,19),5466.0,5541.5,5183.8356,5069.3506,114.484993,0.547962,,,,0.0,75.0,0.0,0.0,0.0
2006-03-31 00:00:00,CTA(10,19),5440.0,5515.5,5209.4521,5088.8585,120.593569,0.564547,,,,0.0,-26.0,-0.0,0.0,0.0
2006-04-03 00:00:00,CTA(10,19),5661.5,5737.0,5254.6569,5118.9975,135.659335,0.592509,,,,0.0,221.5,0.0,0.0,0.0
2006-04-04 00:00:00,CTA(10,19),5588.0,5663.5,5287.9912,5143.6819,144.309308,0.605543,,,,0.0,-73.5,-0.0,0.0,0.0
2006-04-05 00:00:00,CTA(10,19),5742.5,5818.0,5333.4421,5175.1986,158.243447,0.625504,,,,0.0,154.5,0.0,0.0,0.0
2006-04-06 00:00:00,CTA(10,19),5802.5,5878.0,5380.3479,5208.2145,172.133378,0.638339,,,,0.0,60.0,0.0,0.0,0.0
2006-04-07 00:00:00,CTA(10,19),5751.0,5826.5,5417.4131,5236.7821,180.630934,0.640569,,,,0.0,-51.5,-0.0,0.0,0.0
2006-04-10 00:00:00,CTA(10,19),5937.5,6013.0,5469.4218,5273.662,195.759739,0.65097,,,,0.0,186.5,0.0,0.0,0.0
2006-04-11 00:00:00,CTA(10,19),6010.0,6085.5,5523.4796,5312.4167,211.062933,0.659671,,,,0.0,72.5,0.0,0.0,0.0
2006-04-12 00:00:00,CTA(10,19),6168.0,6243.5,5587.9316,5357.4474,230.484271,0.666591,,,,0.0,158.0,0.0,0.0,0.0
2006-04-13 00:00:00,CTA(10,19),6259.0,6334.5,5655.0385,5404.8975,250.14097,0.67221,,,,0.0,91.0,0.0,0.0,0.0
2006-04-18 00:00:00,CTA(10,19),6555.0,6630.5,5745.0346,5465.4292,279.605412,0.683197,,,,0.0,296.0,0.0,0.0,0.0
2006-04-19 00:00:00,CTA(10,19),6479.0,6554.5,5818.4312,5518.775,299.656119,0.6838,,,,0.0,-76.0,-0.0,0.0,0.0
2006-04-20 00:00:00,CTA(10,19),6370.0,6445.5,5873.588,5563.5764,310.01169,0.675623,,,,0.0,-109.0,-0.0,0.0,0.0
2006-04-21 00:00:00,CTA(10,19),6857.0,6932.5,5971.9292,5631.6513,340.277957,0.683014,,,,0.0,487.0,0.0,0.0,0.0
2006-04-24 00:00:00,CTA(10,19),6884.0,6959.5,6063.1363,5697.5644,365.571943,0.683543,,,,0.0,27.0,0.0,0.0,0.0
2006-04-25 00:00:00,CTA(10,19),7327.0,7402.5,6189.5227,5783.3241,406.198541,0.688742,,,,0.0,443.0,0.0,0.0,0.0
2006-04-26 00:00:00,CTA(10,19),7427.0,7502.5,6313.2704,5869.8334,443.437017,0.688344,,,,0.0,100.0,0.0,0.0,0.0
2006-04-27 00:00:00,CTA(10,19),7182.0,7257.5,6400.1434,5938.8948,461.248576,0.67749,,,,0.0,-245.0,-0.0,0.0,0.0
2006-04-28 00:00:00,CTA(10,19),7118.0,7193.5,6471.929,6000.953,470.97607,0.661505,,,,0.0,-64.0,-0.0,0.0,0.0
2006-05-02 00:00:00,CTA(10,19),7269.0,7344.5,6551.6361,6067.6923,483.943849,0.648996,,,,0.0,151.0,0.0,0.0,0.0
2006-05-03 00:00:00,CTA(10,19),7226.0,7301.5,6619.0725,6128.6558,490.416672,0.633203,,,,0.0,-43.0,-0.0,0.0,0.0
2006-05-04 00:00:00,CTA(10,19),7776.0,7851.5,6734.7653,6215.3582,519.407096,0.631646,,,,0.0,550.0,0.0,0.0,0.0
2006-05-05 00:00:00,CTA(10,19),7769.0,7844.5,6838.1887,6297.1288,541.059947,0.624619,,,,0.0,-7.0,-0.0,0.0,0.0
2006-05-08 00:00:00,CTA(10,19),7748.0,7823.5,6929.1699,6373.4904,555.67943,0.613725,,,,0.0,-21.0,-0.0,0.0,0.0
2006-05-09 00:00:00,CTA(10,19),7942.0,8017.5,7030.4529,6456.0436,574.409309,0.605519,,,,0.0,194.0,0.0,0.0,0.0
2006-05-10 00:00:00,CTA(10,19),8237.0,8312.5,7151.1076,6549.7781,601.329472,0.602383,,,,0.0,295.0,0.0,0.0,0.0
2006-05-11 00:00:00,CTA(10,19),8796.0,8871.5,7315.5968,6668.0003,647.596508,0.607239,,,,0.0,559.0,0.0,0.0,0.0
2006-05-12 00:00:00,CTA(10,19),8634.0,8709.5,7447.4371,6771.474,675.963158,0.602925,,,,0.0,-162.0,-0.0,0.0,0.0
2006-05-15 00:00:00,CTA(10,19),8345.0,8420.5,7537.1934,6854.2911,682.902285,0.589837,,,,0.0,-289.0,-0.0,0.0,0.0
2006-05-16 00:00:00,CTA(10,19),8435.0,8520.5,7626.9741,6937.4864,689.487739,0.57733,,,,0.0,100.0,0.0,0.0,0.0
2006-05-17 00:00:00,CTA(10,19),8231.0,8318.5,7687.3767,7005.566,681.810664,0.558125,,,,0.0,-202.0,-0.0,0.0,0.0
2006-05-18 00:00:00,CTA(10,19),8200.0,8290.5,7738.639,7068.431,670.208049,0.539169,,,,0.0,-28.0,-0.0,0.0,0.0
2006-05-19 00:00:00,CTA(10,19),7646.0,7771.5,7729.3751,7098.8293,630.545778,0.504797,,,,0.0,-519.0,-0.0,0.0,0.0
2006-05-22 00:00:00,CTA(10,19),7673.0,7798.5,7723.7376,7129.0488,594.688758,0.474106,,,,0.0,27.0,0.0,0.0,0.0
2006-05-23 00:00:00,CTA(10,19),8600.0,8725.5,7811.3638,7206.4673,604.896516,0.471681,,,,0.0,927.0,0.0,0.0,0.0
2006-05-24 00:00:00,CTA(10,19),7955.0,8080.5,7825.7275,7245.8638,579.863675,0.448838,,,,0.0,-645.0,-0.0,0.0,0.0
2006-05-25 00:00:00,CTA(10,19),8230.0,8355.5,7866.1547,7297.6604,568.494286,0.43527,,,,0.0,275.0,0.0,0.0,0.0
2006-05-26 00:00:00,CTA(10,19),8349.0,8474.5,7914.4392,7352.9941,561.445153,0.425453,,,,0.0,119.0,0.0,0.0,0.0
2006-05-30 00:00:00,CTA(10,19),8060.0,8185.5,7928.9953,7390.2049,538.790392,0.406976,,,,0.0,-289.0,-0.0,0.0,0.0
2006-05-31 00:00:00,CTA(10,19),8001.0,8126.5,7936.1958,7422.352,513.843751,0.388874,,,,0.0,-59.0,-0.0,0.0,0.0
2006-06-01 00:00:00,CTA(10,19),7807.0,7932.5,7923.2762,7442.5967,480.679543,0.36512,,,,0.0,-194.0,-0.0,0.0,0.0
2006-06-02 00:00:00,CTA(10,19),7967.0,8092.5,7927.6486,7470.1968,457.451747,0.348201,,,,0.0,160.0,0.0,0.0,0.0
2006-06-05 00:00:00,CTA(10,19),7855.0,7980.5,7920.3837,7490.4496,429.93409,0.32827,,,,0.0,-112.0,-0.0,0.0,0.0
2006-06-06 00:00:00,CTA(10,19),7603.0,7728.5,7888.6454,7496.3733,392.272014,0.301636,,,,0.0,-252.0,-0.0,0.0,0.0
2006-06-07 00:00:00,CTA(10,19),7890.0,8015.5,7888.7808,7517.0905,371.690286,0.287735,,,,0.0,287.0,0.0,0.0,0.0
2006-06-08 00:00:00,CTA(10,19),7407.0,7532.5,7840.6027,7511.2963,329.306443,0.258654,,,,0.0,-483.0,-0.0,0.0,0.0
2006-06-09 00:00:00,CTA(10,19),7311.0,7436.5,7787.6425,7500.7544,286.888079,0.229313,,,,0.0,-96.0,-0.0,0.0,0.0
2006-06-12 00:00:00,CTA(10,19),7137.0,7262.5,7722.5782,7481.6094,240.9688,0.196115,,,,0.0,-174.0,-0.0,0.0,0.0
2006-06-13 00:00:00,CTA(10,19),6677.5,6803.0,7618.0704,7439.2879,178.782527,0.148405,,,,0.0,-459.5,-0.0,0.0,0.0
2006-06-14 00:00:00,CTA(10,19),6766.0,6891.5,7532.8634,7403.8517,129.011691,0.109253,,,,0.0,88.5,0.0,0.0,0.0
2006-06-15 00:00:00,CTA(10,19),7140.0,7265.5,7493.577,7389.9647,103.612285,0.089594,,,,0.0,374.0,0.0,0.0,0.0
2006-06-16 00:00:00,CTA(10,19),7109.0,7234.5,7455.1193,7375.1771,79.942201,0.070661,,,,0.0,-31.0,-0.0,0.0,0.0
2006-06-19 00:00:00,CTA(10,19),6893.0,7018.5,7398.9074,7349.7994,49.108012,0.044494,,,,0.0,-216.0,-0.0,0.0,0.0
2006-06-20 00:00:00,CTA(10,19),6827.5,6938.5,7341.7666,7322.3099,19.456714,0.018007,,,,0.0,-80.0,-0.0,0.0,0.0
2006-06-21 00:00:00,CTA(10,19),6888.0,6998.5,7296.39,7299.4515,-3.061533,-0.002901,,,,0.0,60.0,0.0,0.0,0.0
2006-06-22 00:00:00,CTA(10,19),6812.0,6916.5,7247.951,7273.7962,-25.845188,-0.025119,,,,0.0,-82.0,-0.0,0.0,0.0
2006-06-23 00:00:00,CTA(10,19),6885.0,7035.5,7211.6559,7253.3332,-41.67733,-0.04164,,,,0.0,119.0,0.0,0.0,0.0
2006-06-26 00:00:00,CTA(10,19),7110.0,7260.5,7201.4903,7245.7894,-44.299065,-0.04544,,,,0.0,225.0,0.0,0.0,0.0
2006-06-27 00:00:00,CTA(10,19),6855.0,7005.5,7166.8413,7225.2215,-58.380234,-0.061564,,,,0.0,-255.0,-0.0,0.0,0.0
2006-06-28 00:00:00,CTA(10,19),7010.0,7160.5,7151.1571,7213.8941,-62.736913,-0.068084,,,,0.0,155.0,0.0,0.0,0.0
2006-06-29 00:00:00,CTA(10,19),7413.0,7563.5,7177.3414,7224.3733,-47.031888,-0.052636,,,,0.0,403.0,0.0,0.0,0.0
2006-06-30 00:00:00,CTA(10,19),7425.0,7575.5,7202.1073,7234.9326,-32.82533,-0.037976,,,,0.0,12.0,0.0,0.0,0.0
2006-07-03 00:00:00,CTA(10,19),7381.0,7531.5,7219.9966,7242.6204,-22.623815,-0.027081,,,,0.0,-44.0,-0.0,0.0,0.0
2006-07-04 00:00:00,CTA(10,19),7518.0,7668.5,7249.7969,7257.114,-7.317135,-0.009103,,,,0.0,137.0,0.0,0.0,0.0
2006-07-05 00:00:00,CTA(10,19),7477.0,7627.5,7272.5172,7268.687,3.830229,0.004927,,,,0.0,-41.0,-0.0,0.0,0.0
2006-07-06 00:00:00,CTA(10,19),7954.0,8104.5,7340.6655,7304.7561,35.909402,0.047872,,,,0.0,477.0,0.0,0.0,0.0
2006-07-07 00:00:00,CTA(10,19),7840.0,7990.5,7390.5989,7332.9268,57.672121,0.079615,,,,0.0,-114.0,-0.0,0.0,0.0
2006-07-10 00:00:00,CTA(10,19),7851.0,8001.5,7436.639,7360.1938,76.445217,0.109445,,,,0.0,11.0,0.0,0.0,0.0
2006-07-11 00:00:00,CTA(10,19),8022.0,8172.5,7495.1751,7395.0257,100.149409,0.149481,,,,0.0,171.0,0.0,0.0,0.0
2006-07-12 00:00:00,CTA(10,19),8159.0,8309.5,7561.5576,7435.2349,126.322723,0.194977,,,,0.0,137.0,0.0,0.0,0.0
2006-07-13 00:00:00,CTA(10,19),8035.0,8185.5,7608.9019,7466.8015,142.100376,0.227738,,,,0.0,-124.0,-0.0,0.0,0.0
2006-07-14 00:00:00,CTA(10,19),8196.0,8346.5,7667.6117,7505.1804,162.43132,0.268054,,,,0.0,161.0,0.0,0.0,0.0
2006-07-17 00:00:00,CTA(10,19),7838.0,7988.5,7684.6505,7522.6972,161.953329,0.277057,,,,0.0,-358.0,-0.0,0.0,0.0
2006-07-18 00:00:00,CTA(10,19),7890.5,8030.0,7705.2355,7542.0552,163.180235,0.285517,,,,0.0,41.5,0.0,0.0,0.0
2006-07-19 00:00:00,CTA(10,19),7870.0,8014.5,7721.7119,7559.3155,162.396438,0.2927,,,,0.0,-15.5,-0.0,0.0,0.0
2006-07-20 00:00:00,CTA(10,19),7430.0,7578.5,7692.5407,7552.5094,140.031324,0.263025,,,,0.0,-436.0,-0.0,0.0,0.0
2006-07-21 00:00:00,CTA(10,19),7102.0,7272.5,7633.4866,7528.7984,104.688273,0.198429,,,,0.0,-306.0,-0.0,0.0,0.0
2006-07-24 00:00:00,CTA(10,19),7223.0,7393.5,7592.438,7512.7037,79.734259,0.152866,,,,0.0,121.0,0.0,0.0,0.0
2006-07-25 00:00:00,CTA(10,19),7516.0,7686.5,7584.7942,7512.8772,71.916973,0.138206,,,,0.0,293.0,0.0,0.0,0.0
2006-07-26 00:00:00,CTA(10,19),7537.0,7707.5,7580.0148,7514.1468,65.867934,0.126708,,,,0.0,21.0,0.0,0.0,0.0
2006-07-27 00:00:00,CTA(10,19),7601.0,7771.5,7582.1133,7518.7181,63.395238,0.122714,,,,0.0,64.0,0.0,0.0,0.0
2006-07-28 00:00:00,CTA(10,19),7743.0,7913.5,7598.202,7530.5224,67.679596,0.132093,,,,0.0,142.0,0.0,0.0,0.0
2006-07-31 00:00:00,CTA(10,19),8032.0,8202.5,7641.5818,7556.9159,84.66584,0.165307,,,,0.0,289.0,0.0,0.0,0.0
2006-08-01 00:00:00,CTA(10,19),7849.0,8019.5,7662.3236,7572.2888,90.034817,0.176684,,,,0.0,-183.0,-0.0,0.0,0.0
2006-08-02 00:00:00,CTA(10,19),7884.0,8054.5,7684.4912,7588.6946,95.796604,0.187796,,,,0.0,35.0,0.0,0.0,0.0
2006-08-03 00:00:00,CTA(10,19),7550.0,7720.5,7671.0421,7586.6581,84.38404,0.16539,,,,0.0,-334.0,-0.0,0.0,0.0
2006-08-04 00:00:00,CTA(10,19),7915.0,8085.5,7695.4379,7603.9392,91.498675,0.179043,,,,0.0,365.0,0.0,0.0,0.0
2006-08-07 00:00:00,CTA(10,19),7966.0,8136.5,7722.4941,7622.9951,99.499055,0.194617,,,,0.0,51.0,0.0,0.0,0.0
2006-08-08 00:00:00,CTA(10,19),7955.0,8125.5,7745.7447,7640.469,105.2757,0.207448,,,,0.0,-11.0,-0.0,0.0,0.0
2006-08-09 00:00:00,CTA(10,19),8102.0,8272.5,7781.3702,7664.7601,116.610125,0.23803,,,,0.0,147.0,0.0,0.0,0.0
2006-08-10 00:00:00,CTA(10,19),7943.0,8113.5,7797.5332,7679.4043,118.128897,0.248559,,,,0.0,-159.0,-0.0,0.0,0.0
2006-08-11 00:00:00,CTA(10,19),7618.0,7788.5,7779.5799,7676.1725,103.407382,0.221506,,,,0.0,-325.0,-0.0,0.0,0.0
2006-08-14 00:00:00,CTA(10,19),7686.0,7856.5,7770.2219,7676.6897,93.532157,0.205293,,,,0.0,68.0,0.0,0.0,0.0
2006-08-15 00:00:00,CTA(10,19),7687.0,7839.5,7761.8997,7677.2324,84.667322,0.188546,,,,0.0,-17.0,-0.0,0.0,0.0
2006-08-16 00:00:00,CTA(10,19),7741.0,7892.5,7759.8097,7680.5886,79.221161,0.178778,,,,0.0,53.0,0.0,0.0,0.0
2006-08-17 00:00:00,CTA(10,19),7334.0,7484.5,7717.2288,7662.3471,54.881692,0.123481,,,,0.0,-408.0,-0.0,0.0,0.0
2006-08-18 00:00:00,CTA(10,19),7527.0,7689.5,7698.2059,7655.2235,42.982346,0.096704,,,,0.0,205.0,0.0,0.0,0.0
2006-08-21 00:00:00,CTA(10,19),7696.0,7858.5,7697.9853,7657.3697,40.615627,0.095351,,,,0.0,169.0,0.0,0.0,0.0
2006-08-22 00:00:00,CTA(10,19),7655.0,7817.5,7693.6868,7657.2449,36.441817,0.086057,,,,0.0,-41.0,-0.0,0.0,0.0
2006-08-23 00:00:00,CTA(10,19),7635.0,7797.5,7687.8181,7656.0742,31.743927,0.076424,,,,0.0,-20.0,-0.0,0.0,0.0
2006-08-24 00:00:00,CTA(10,19),7456.0,7618.5,7664.6363,7645.5439,19.092337,0.04731,,,,0.0,-179.0,-0.0,0.0,0.0
2006-08-25 00:00:00,CTA(10,19),7585.0,7747.5,7656.6727,7642.3574,14.315233,0.035926,,,,0.0,129.0,0.0,0.0,0.0
2006-08-29 00:00:00,CTA(10,19),7422.0,7584.5,7633.2054,7630.7597,2.445726,0.006198,,,,0.0,-163.0,-0.0,0.0,0.0
2006-08-30 00:00:00,CTA(10,19),7475.0,7637.5,7617.3848,7622.5618,-5.176936,-0.013165,,,,0.0,53.0,0.0,0.0,0.0
2006-08-31 00:00:00,CTA(10,19),7728.0,7890.5,7628.4464,7628.1112,0.3352,0.000859,,,,0.0,253.0,0.0,0.0,0.0
2006-09-01 00:00:00,CTA(10,19),7616.0,7778.5,7627.2017,7627.4737,-0.272007,-0.000701,,,,0.0,-112.0,-0.0,0.0,0.0
2006-09-04 00:00:00,CTA(10,19),7679.0,7841.5,7632.3816,7630.1856,2.195912,0.005652,,,,0.0,63.0,0.0,0.0,0.0
2006-09-05 00:00:00,CTA(10,19),7956.0,8118.5,7664.7434,7647.3338,17.409632,0.044689,,,,0.0,277.0,0.0,0.0,0.0
