PERFORMANCE SUMMARY,,
Metric,Value,
Start Date,2006-01-03,
End Date,2025-12-31,
Total Calendar Days,5053,
Active Trading Days,4739,
Warmup Days,314,
Total PnL (USD/MT),12332.26,
Annualized Return,655.78,
Annualized Std Dev,1764.05,
Sharpe Ratio,0.3717,
Sortino Ratio,0.5455,
Max Drawdown,-4245.65,
Calmar Ratio,0.1545,
Hit Rate,50.31%,
Avg Win (USD/MT),82.89,
Avg Loss (USD/MT),-79.04,
Profit Factor,1.0666,
Max Consecutive Wins,9,
Max Consecutive Losses,10,
POSITION NOTE,Position[t] = Signal[t-1]  (1-day lag, no leakage),
PnL NOTE,Daily_PnL = Position * ΔF1_continuous  (roll cost captured),
Cum_PnL NOTE,Cum_PnL = cumsum(Daily_PnL)  [NOT Daily_change×abs(pos)],
,,
TRADEBOOK,,
Date,Strategy,F1_raw,F1_continuous,EWMA_8,EWMA_21,x_EWMA_diff,y_vol_norm,z_sig_norm,u_response,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cum_PnL
2006-02-01 00:00:00,CTA(8,21),4937.0,4972.0,4805.2533,4705.8443,99.408967,,,,,0.0,25.0,0.0,0.0,0.0
2006-02-02 00:00:00,CTA(8,21),5065.5,5100.5,4837.7841,4722.9708,114.813345,,,,,0.0,128.5,0.0,0.0,0.0
2006-02-03 00:00:00,CTA(8,21),5092.0,5127.0,4869.5611,4740.5436,129.017509,,,,,0.0,26.5,0.0,0.0,0.0
2006-02-06 00:00:00,CTA(8,21),5129.5,5164.5,4902.0535,4759.0653,142.988136,,,,,0.0,37.5,0.0,0.0,0.0
2006-02-07 00:00:00,CTA(8,21),5035.0,5070.0,4918.6718,4772.2051,146.466706,,,,,0.0,-94.5,-0.0,0.0,0.0
2006-02-08 00:00:00,CTA(8,21),5041.0,5076.0,4933.9628,4785.0048,148.957974,,,,,0.0,6.0,0.0,0.0,0.0
2006-02-09 00:00:00,CTA(8,21),5081.0,5116.0,4952.3425,4799.0999,153.242614,,,,,0.0,40.0,0.0,0.0,0.0
2006-02-10 00:00:00,CTA(8,21),4894.0,4929.0,4945.0497,4803.6189,141.430751,,,,,0.0,-187.0,-0.0,0.0,0.0
2006-02-13 00:00:00,CTA(8,21),4934.0,4969.0,4943.6685,4809.8275,133.84092,,,,,0.0,40.0,0.0,0.0,0.0
2006-02-14 00:00:00,CTA(8,21),4988.0,5019.0,4949.2099,4818.3119,130.897961,,,,,0.0,50.0,0.0,0.0,0.0
2006-02-15 00:00:00,CTA(8,21),4834.0,4863.0,4934.8087,4819.059,115.749673,,,,,0.0,-156.0,-0.0,0.0,0.0
2006-02-16 00:00:00,CTA(8,21),4848.0,4876.0,4923.9576,4820.4371,103.520447,,,,,0.0,13.0,0.0,0.0,0.0
2006-02-17 00:00:00,CTA(8,21),4864.0,4918.0,4916.4629,4822.5116,93.951328,,,,,0.0,42.0,0.0,0.0,0.0
2006-02-20 00:00:00,CTA(8,21),4966.0,5020.0,4922.655,4829.3443,93.310685,,,,,0.0,102.0,0.0,0.0,0.0
2006-02-21 00:00:00,CTA(8,21),5015.0,5069.0,4934.1981,4838.1851,96.013062,,,,,0.0,49.0,0.0,0.0,0.0
2006-02-22 00:00:00,CTA(8,21),5035.5,5089.5,4946.8609,4847.581,99.279845,,,,,0.0,20.5,0.0,0.0,0.0
2006-02-23 00:00:00,CTA(8,21),4959.0,5013.0,4948.3783,4852.8867,95.491571,,,,,0.0,-76.5,-0.0,0.0,0.0
2006-02-24 00:00:00,CTA(8,21),4922.0,4976.0,4945.081,4856.1778,88.903178,,,,,0.0,-37.0,-0.0,0.0,0.0
2006-02-27 00:00:00,CTA(8,21),4734.0,4788.0,4918.6959,4850.3598,68.336046,,,,,0.0,-188.0,-0.0,0.0,0.0
2006-02-28 00:00:00,CTA(8,21),4881.0,4935.0,4913.9839,4851.8189,62.165007,,,,,0.0,147.0,0.0,0.0,0.0
2006-03-01 00:00:00,CTA(8,21),4940.0,4994.0,4917.2359,4856.018,61.217921,,,,,0.0,59.0,0.0,0.0,0.0
2006-03-02 00:00:00,CTA(8,21),5056.0,5110.0,4934.5814,4865.5409,69.040481,,,,,0.0,116.0,0.0,0.0,0.0
2006-03-03 00:00:00,CTA(8,21),5046.0,5100.0,4948.5087,4874.1342,74.374516,,,,,0.0,-10.0,-0.0,0.0,0.0
2006-03-06 00:00:00,CTA(8,21),4953.0,5007.0,4949.0701,4877.8897,71.180411,,,,,0.0,-93.0,-0.0,0.0,0.0
2006-03-07 00:00:00,CTA(8,21),4844.0,4898.0,4935.9364,4876.2759,59.66044,,,,,0.0,-109.0,-0.0,0.0,0.0
2006-03-08 00:00:00,CTA(8,21),4800.0,4854.0,4918.9443,4872.6437,46.300581,,,,,0.0,-44.0,-0.0,0.0,0.0
2006-03-09 00:00:00,CTA(8,21),4893.0,4947.0,4915.7013,4873.6131,42.088195,,,,,0.0,93.0,0.0,0.0,0.0
2006-03-10 00:00:00,CTA(8,21),4905.0,4959.0,4914.3636,4875.1077,39.25592,,,,,0.0,12.0,0.0,0.0,0.0
2006-03-13 00:00:00,CTA(8,21),4962.0,5016.0,4920.3182,4879.2454,41.072738,,,,,0.0,57.0,0.0,0.0,0.0
2006-03-14 00:00:00,CTA(8,21),4974.5,5018.5,4927.0909,4883.7814,43.309535,,,,,0.0,2.5,0.0,0.0,0.0
2006-03-15 00:00:00,CTA(8,21),5008.5,5052.5,4937.267,4889.7203,47.54669,,,,,0.0,34.0,0.0,0.0,0.0
2006-03-16 00:00:00,CTA(8,21),4981.0,5027.5,4942.7337,4894.067,48.66666,,,,,0.0,-25.0,-0.0,0.0,0.0
2006-03-17 00:00:00,CTA(8,21),5189.0,5264.5,4973.517,4908.1114,65.405524,,,,,0.0,237.0,0.0,0.0,0.0
2006-03-20 00:00:00,CTA(8,21),5164.0,5239.5,4997.3273,4920.2966,77.030735,,,,,0.0,-25.0,-0.0,0.0,0.0
2006-03-21 00:00:00,CTA(8,21),5161.0,5236.5,5017.7864,4931.7587,86.027752,,,,,0.0,-3.0,-0.0,0.0,0.0
2006-03-22 00:00:00,CTA(8,21),5163.0,5238.5,5035.9381,4942.7702,93.167958,,,,,0.0,2.0,0.0,0.0,0.0
2006-03-23 00:00:00,CTA(8,21),5290.0,5365.5,5067.6958,4959.3049,108.390939,,,,,0.0,127.0,0.0,0.0,0.0
2006-03-24 00:00:00,CTA(8,21),5304.0,5379.5,5097.2339,4975.719,121.514906,,,,,0.0,14.0,0.0,0.0,0.0
2006-03-27 00:00:00,CTA(8,21),5360.5,5436.0,5130.1421,4994.0419,136.100266,,,,,0.0,56.5,0.0,0.0,0.0
2006-03-28 00:00:00,CTA(8,21),5365.5,5441.0,5159.5619,5011.7304,147.831517,,,,,0.0,5.0,0.0,0.0,0.0
2006-03-29 00:00:00,CTA(8,21),5391.0,5466.5,5188.4916,5029.7908,158.700824,,,,,0.0,25.5,0.0,0.0,0.0
2006-03-30 00:00:00,CTA(8,21),5466.0,5541.5,5223.1802,5050.5627,172.617504,0.826202,,,,0.0,75.0,0.0,0.0,0.0
2006-03-31 00:00:00,CTA(8,21),5440.0,5515.5,5250.2827,5069.1073,181.175347,0.848155,,,,0.0,-26.0,-0.0,0.0,0.0
2006-04-03 00:00:00,CTA(8,21),5661.5,5737.0,5301.6848,5097.3165,204.368339,0.892605,,,,0.0,221.5,0.0,0.0,0.0
2006-04-04 00:00:00,CTA(8,21),5588.0,5663.5,5337.4742,5120.6824,216.791854,0.909691,,,,0.0,-73.5,-0.0,0.0,0.0
2006-04-05 00:00:00,CTA(8,21),5742.5,5818.0,5388.1024,5150.2927,237.809713,0.940014,,,,0.0,154.5,0.0,0.0,0.0
2006-04-06 00:00:00,CTA(8,21),5802.5,5878.0,5439.9021,5181.3502,258.551918,0.958813,,,,0.0,60.0,0.0,0.0,0.0
2006-04-07 00:00:00,CTA(8,21),5751.0,5826.5,5478.7894,5208.4764,270.312971,0.958607,,,,0.0,-51.5,-0.0,0.0,0.0
2006-04-10 00:00:00,CTA(8,21),5937.5,6013.0,5536.1282,5243.1918,292.93639,0.974116,,,,0.0,186.5,0.0,0.0,0.0
2006-04-11 00:00:00,CTA(8,21),6010.0,6085.5,5595.3622,5279.7065,315.655689,0.986572,,,,0.0,72.5,0.0,0.0,0.0
2006-04-12 00:00:00,CTA(8,21),6168.0,6243.5,5666.9419,5322.0062,344.935726,0.997599,,,,0.0,158.0,0.0,0.0,0.0
2006-04-13 00:00:00,CTA(8,21),6259.0,6334.5,5740.9492,5366.6249,374.324235,1.005931,,,,0.0,91.0,0.0,0.0,0.0
2006-04-18 00:00:00,CTA(8,21),6555.0,6630.5,5842.7055,5423.2142,419.4913,1.024999,,,,0.0,296.0,0.0,0.0,0.0
2006-04-19 00:00:00,CTA(8,21),6479.0,6554.5,5922.2423,5473.4897,448.752597,1.024031,,,,0.0,-76.0,-0.0,0.0,0.0
2006-04-20 00:00:00,CTA(8,21),6370.0,6445.5,5978.212,5516.1807,462.031341,1.006927,,,,0.0,-109.0,-0.0,0.0,0.0
2006-04-21 00:00:00,CTA(8,21),6857.0,6932.5,6088.0605,5580.0292,508.031298,1.019733,,,,0.0,487.0,0.0,0.0,0.0
2006-04-24 00:00:00,CTA(8,21),6884.0,6959.5,6187.553,5642.1231,545.429885,1.01984,,,,0.0,27.0,0.0,0.0,0.0
2006-04-25 00:00:00,CTA(8,21),7327.0,7402.5,6329.9838,5722.3553,607.62853,1.030282,,,,0.0,443.0,0.0,0.0,0.0
2006-04-26 00:00:00,CTA(8,21),7427.0,7502.5,6467.1109,5803.5289,663.581993,1.030073,,,,0.0,100.0,0.0,0.0,0.0
2006-04-27 00:00:00,CTA(8,21),7182.0,7257.5,6556.472,5869.1704,687.301652,1.009521,,,,0.0,-245.0,-0.0,0.0,0.0
2006-04-28 00:00:00,CTA(8,21),7118.0,7193.5,6626.663,5928.6384,698.024573,0.980404,,,,0.0,-64.0,-0.0,0.0,0.0
2006-05-02 00:00:00,CTA(8,21),7269.0,7344.5,6706.9551,5992.4652,714.489956,0.958171,,,,0.0,151.0,0.0,0.0,0.0
2006-05-03 00:00:00,CTA(8,21),7226.0,7301.5,6771.8357,6051.2049,720.630811,0.930445,,,,0.0,-43.0,-0.0,0.0,0.0
2006-05-04 00:00:00,CTA(8,21),7776.0,7851.5,6897.3563,6133.338,764.018245,0.929115,,,,0.0,550.0,0.0,0.0,0.0
2006-05-05 00:00:00,CTA(8,21),7769.0,7844.5,7006.3117,6211.2267,795.085046,0.917874,,,,0.0,-7.0,-0.0,0.0,0.0
2006-05-08 00:00:00,CTA(8,21),7748.0,7823.5,7099.0228,6284.4064,814.616397,0.89971,,,,0.0,-21.0,-0.0,0.0,0.0
2006-05-09 00:00:00,CTA(8,21),7942.0,8017.5,7204.3949,6363.3394,841.055521,0.886606,,,,0.0,194.0,0.0,0.0,0.0
2006-05-10 00:00:00,CTA(8,21),8237.0,8312.5,7333.4706,6452.5613,880.909222,0.882453,,,,0.0,295.0,0.0,0.0,0.0
2006-05-11 00:00:00,CTA(8,21),8796.0,8871.5,7516.2867,6564.1537,952.133085,0.892798,,,,0.0,559.0,0.0,0.0,0.0
2006-05-12 00:00:00,CTA(8,21),8634.0,8709.5,7656.0009,6662.7178,993.283131,0.885958,,,,0.0,-162.0,-0.0,0.0,0.0
2006-05-15 00:00:00,CTA(8,21),8345.0,8420.5,7742.1258,6742.8264,999.299341,0.863116,,,,0.0,-289.0,-0.0,0.0,0.0
2006-05-16 00:00:00,CTA(8,21),8435.0,8520.5,7828.7351,6823.4061,1005.328925,0.841794,,,,0.0,100.0,0.0,0.0,0.0
2006-05-17 00:00:00,CTA(8,21),8231.0,8318.5,7879.0182,6890.4344,988.583763,0.809247,,,,0.0,-202.0,-0.0,0.0,0.0
2006-05-18 00:00:00,CTA(8,21),8200.0,8290.5,7919.1409,6952.7947,966.346225,0.777406,,,,0.0,-28.0,-0.0,0.0,0.0
2006-05-19 00:00:00,CTA(8,21),7646.0,7771.5,7884.9983,6985.8045,899.193834,0.71987,,,,0.0,-519.0,-0.0,0.0,0.0
2006-05-22 00:00:00,CTA(8,21),7673.0,7798.5,7858.4985,7018.5281,839.970451,0.669653,,,,0.0,27.0,0.0,0.0,0.0
2006-05-23 00:00:00,CTA(8,21),8600.0,8725.5,7951.1862,7093.8362,857.349949,0.668536,,,,0.0,927.0,0.0,0.0,0.0
2006-05-24 00:00:00,CTA(8,21),7955.0,8080.5,7951.6629,7134.844,816.818877,0.632251,,,,0.0,-645.0,-0.0,0.0,0.0
2006-05-25 00:00:00,CTA(8,21),8230.0,8355.5,7986.4551,7186.9943,799.460729,0.61211,,,,0.0,275.0,0.0,0.0,0.0
2006-05-26 00:00:00,CTA(8,21),8349.0,8474.5,8031.7732,7242.3279,789.445243,0.598228,,,,0.0,119.0,0.0,0.0,0.0
2006-05-30 00:00:00,CTA(8,21),8060.0,8185.5,8035.3015,7281.2647,754.036832,0.569562,,,,0.0,-289.0,-0.0,0.0,0.0
2006-05-31 00:00:00,CTA(8,21),8001.0,8126.5,8031.0138,7315.5378,715.476031,0.541468,,,,0.0,-59.0,-0.0,0.0,0.0
2006-06-01 00:00:00,CTA(8,21),7807.0,7932.5,8003.0121,7338.9408,664.07134,0.504423,,,,0.0,-194.0,-0.0,0.0,0.0
2006-06-02 00:00:00,CTA(8,21),7967.0,8092.5,7998.5106,7368.8483,629.662244,0.479283,,,,0.0,160.0,0.0,0.0,0.0
2006-06-05 00:00:00,CTA(8,21),7855.0,7980.5,7980.5718,7391.9984,588.573342,0.449397,,,,0.0,-112.0,-0.0,0.0,0.0
2006-06-06 00:00:00,CTA(8,21),7603.0,7728.5,7933.3753,7402.0461,531.329176,0.408563,,,,0.0,-252.0,-0.0,0.0,0.0
2006-06-07 00:00:00,CTA(8,21),7890.0,8015.5,7927.9534,7425.282,502.671365,0.389131,,,,0.0,287.0,0.0,0.0,0.0
2006-06-08 00:00:00,CTA(8,21),7407.0,7532.5,7862.8342,7424.4114,438.422765,0.344359,,,,0.0,-483.0,-0.0,0.0,0.0
2006-06-09 00:00:00,CTA(8,21),7311.0,7436.5,7793.8549,7419.0109,374.844033,0.299617,,,,0.0,-96.0,-0.0,0.0,0.0
2006-06-12 00:00:00,CTA(8,21),7137.0,7262.5,7711.7481,7405.5818,306.166257,0.249177,,,,0.0,-174.0,-0.0,0.0,0.0
2006-06-13 00:00:00,CTA(8,21),6677.5,6803.0,7582.4671,7370.9112,211.555811,0.175609,,,,0.0,-459.5,-0.0,0.0,0.0
2006-06-14 00:00:00,CTA(8,21),6766.0,6891.5,7480.4087,7342.106,138.302726,0.117121,,,,0.0,88.5,0.0,0.0,0.0
2006-06-15 00:00:00,CTA(8,21),7140.0,7265.5,7437.8576,7332.4819,105.375734,0.091118,,,,0.0,374.0,0.0,0.0,0.0
2006-06-16 00:00:00,CTA(8,21),7109.0,7234.5,7396.7504,7321.8399,74.910528,0.066213,,,,0.0,-31.0,-0.0,0.0,0.0
2006-06-19 00:00:00,CTA(8,21),6893.0,7018.5,7333.7816,7301.4189,32.362675,0.029322,,,,0.0,-216.0,-0.0,0.0,0.0
2006-06-20 00:00:00,CTA(8,21),6827.5,6938.5,7270.4964,7278.8514,-8.354957,-0.007732,,,,0.0,-80.0,-0.0,0.0,0.0
2006-06-21 00:00:00,CTA(8,21),6888.0,6998.5,7222.6843,7260.2394,-37.555037,-0.035587,,,,0.0,60.0,0.0,0.0,0.0
2006-06-22 00:00:00,CTA(8,21),6812.0,6916.5,7171.3488,7238.8947,-67.545848,-0.065649,,,,0.0,-82.0,-0.0,0.0,0.0
2006-06-23 00:00:00,CTA(8,21),6885.0,7035.5,7135.5552,7222.0425,-86.487322,-0.08641,,,,0.0,119.0,0.0,0.0,0.0
2006-06-26 00:00:00,CTA(8,21),7110.0,7260.5,7132.3608,7216.7072,-84.346364,-0.08652,,,,0.0,225.0,0.0,0.0,0.0
2006-06-27 00:00:00,CTA(8,21),6855.0,7005.5,7097.6907,7199.483,-101.792313,-0.107344,,,,0.0,-255.0,-0.0,0.0,0.0
2006-06-28 00:00:00,CTA(8,21),7010.0,7160.5,7086.7294,7190.46,-103.73065,-0.112571,,,,0.0,155.0,0.0,0.0,0.0
2006-06-29 00:00:00,CTA(8,21),7413.0,7563.5,7127.5132,7201.0572,-73.543963,-0.082307,,,,0.0,403.0,0.0,0.0,0.0
2006-06-30 00:00:00,CTA(8,21),7425.0,7575.5,7164.699,7211.7211,-47.022057,-0.0544,,,,0.0,12.0,0.0,0.0,0.0
2006-07-03 00:00:00,CTA(8,21),7381.0,7531.5,7191.7367,7219.782,-28.045338,-0.033571,,,,0.0,-44.0,-0.0,0.0,0.0
2006-07-04 00:00:00,CTA(8,21),7518.0,7668.5,7232.5196,7233.9829,-1.463278,-0.00182,,,,0.0,137.0,0.0,0.0,0.0
2006-07-05 00:00:00,CTA(8,21),7477.0,7627.5,7263.0796,7245.5551,17.52453,0.022544,,,,0.0,-41.0,-0.0,0.0,0.0
2006-07-06 00:00:00,CTA(8,21),7954.0,8104.5,7349.4447,7279.2906,70.154104,0.093525,,,,0.0,477.0,0.0,0.0,0.0
2006-07-07 00:00:00,CTA(8,21),7840.0,7990.5,7410.7641,7305.991,104.773071,0.144636,,,,0.0,-114.0,-0.0,0.0,0.0
2006-07-10 00:00:00,CTA(8,21),7851.0,8001.5,7465.7936,7331.9438,133.849751,0.19163,,,,0.0,11.0,0.0,0.0,0.0
2006-07-11 00:00:00,CTA(8,21),8022.0,8172.5,7535.3194,7364.8036,170.515735,0.254509,,,,0.0,171.0,0.0,0.0,0.0
2006-07-12 00:00:00,CTA(8,21),8159.0,8309.5,7613.2795,7402.6225,210.656938,0.325145,,,,0.0,137.0,0.0,0.0,0.0
2006-07-13 00:00:00,CTA(8,21),8035.0,8185.5,7665.9945,7432.7357,233.258792,0.373833,,,,0.0,-124.0,-0.0,0.0,0.0
2006-07-14 00:00:00,CTA(8,21),8196.0,8346.5,7732.2452,7469.0817,263.163559,0.434289,,,,0.0,161.0,0.0,0.0,0.0
2006-07-17 00:00:00,CTA(8,21),7838.0,7988.5,7745.4646,7486.6492,258.815367,0.442762,,,,0.0,-358.0,-0.0,0.0,0.0
2006-07-18 00:00:00,CTA(8,21),7890.5,8030.0,7763.594,7505.8802,257.713806,0.450922,,,,0.0,41.5,0.0,0.0,0.0
2006-07-19 00:00:00,CTA(8,21),7870.0,8014.5,7776.8947,7523.2192,253.675519,0.45722,,,,0.0,-15.5,-0.0,0.0,0.0
2006-07-20 00:00:00,CTA(8,21),7430.0,7578.5,7733.5329,7518.7802,214.752686,0.403376,,,,0.0,-436.0,-0.0,0.0,0.0
2006-07-21 00:00:00,CTA(8,21),7102.0,7272.5,7654.5913,7498.9335,155.657751,0.295038,,,,0.0,-306.0,-0.0,0.0,0.0
2006-07-24 00:00:00,CTA(8,21),7223.0,7393.5,7600.6424,7485.7938,114.848532,0.220187,,,,0.0,121.0,0.0,0.0,0.0
2006-07-25 00:00:00,CTA(8,21),7516.0,7686.5,7590.0621,7487.2322,102.829847,0.197613,,,,0.0,293.0,0.0,0.0,0.0
2006-07-26 00:00:00,CTA(8,21),7537.0,7707.5,7583.4293,7489.6021,93.827193,0.180493,,,,0.0,21.0,0.0,0.0,0.0
2006-07-27 00:00:00,CTA(8,21),7601.0,7771.5,7585.6257,7494.9068,90.718868,0.175604,,,,0.0,64.0,0.0,0.0,0.0
2006-07-28 00:00:00,CTA(8,21),7743.0,7913.5,7605.2974,7506.7207,98.576698,0.192396,,,,0.0,142.0,0.0,0.0,0.0
2006-07-31 00:00:00,CTA(8,21),8032.0,8202.5,7658.6353,7531.734,126.90122,0.24777,,,,0.0,289.0,0.0,0.0,0.0
2006-08-01 00:00:00,CTA(8,21),7849.0,8019.5,7682.4309,7546.8419,135.588909,0.266079,,,,0.0,-183.0,-0.0,0.0,0.0
2006-08-02 00:00:00,CTA(8,21),7884.0,8054.5,7707.627,7562.8971,144.729906,0.283723,,,,0.0,35.0,0.0,0.0,0.0
2006-08-03 00:00:00,CTA(8,21),7550.0,7720.5,7687.9236,7562.2829,125.640679,0.246252,,,,0.0,-334.0,-0.0,0.0,0.0
2006-08-04 00:00:00,CTA(8,21),7915.0,8085.5,7716.3082,7579.079,137.229175,0.268527,,,,0.0,365.0,0.0,0.0,0.0
2006-08-07 00:00:00,CTA(8,21),7966.0,8136.5,7747.5197,7597.5038,150.015844,0.293426,,,,0.0,51.0,0.0,0.0,0.0
2006-08-08 00:00:00,CTA(8,21),7955.0,8125.5,7773.4547,7614.5274,158.927259,0.313169,,,,0.0,-11.0,-0.0,0.0,0.0
2006-08-09 00:00:00,CTA(8,21),8102.0,8272.5,7814.5229,7637.7404,176.782443,0.360857,,,,0.0,147.0,0.0,0.0,0.0
2006-08-10 00:00:00,CTA(8,21),7943.0,8113.5,7830.5825,7652.2766,178.305915,0.375179,,,,0.0,-159.0,-0.0,0.0,0.0
2006-08-11 00:00:00,CTA(8,21),7618.0,7788.5,7804.0097,7650.6444,153.365321,0.32852,,,,0.0,-325.0,-0.0,0.0,0.0
2006-08-14 00:00:00,CTA(8,21),7686.0,7856.5,7789.2585,7652.328,136.930508,0.300548,,,,0.0,68.0,0.0,0.0,0.0
2006-08-15 00:00:00,CTA(8,21),7687.0,7839.5,7776.4762,7653.979,122.49715,0.27279,,,,0.0,-17.0,-0.0,0.0,0.0
2006-08-16 00:00:00,CTA(8,21),7741.0,7892.5,7772.0416,7658.1229,113.918773,0.25708,,,,0.0,53.0,0.0,0.0,0.0
2006-08-17 00:00:00,CTA(8,21),7334.0,7484.5,7717.2864,7642.6885,74.597989,0.167841,,,,0.0,-408.0,-0.0,0.0,0.0
2006-08-18 00:00:00,CTA(8,21),7527.0,7689.5,7693.5006,7637.1795,56.321158,0.126714,,,,0.0,205.0,0.0,0.0,0.0
2006-08-21 00:00:00,CTA(8,21),7696.0,7858.5,7693.8131,7639.9805,53.832601,0.12638,,,,0.0,169.0,0.0,0.0,0.0
2006-08-22 00:00:00,CTA(8,21),7655.0,7817.5,7688.9614,7640.6957,48.265753,0.113979,,,,0.0,-41.0,-0.0,0.0,0.0
2006-08-23 00:00:00,CTA(8,21),7635.0,7797.5,7682.2162,7640.4244,41.791797,0.100615,,,,0.0,-20.0,-0.0,0.0,0.0
2006-08-24 00:00:00,CTA(8,21),7456.0,7618.5,7653.9392,7631.6423,22.296883,0.055251,,,,0.0,-179.0,-0.0,0.0,0.0
2006-08-25 00:00:00,CTA(8,21),7585.0,7747.5,7645.3218,7629.4213,15.900545,0.039905,,,,0.0,129.0,0.0,0.0,0.0
2006-08-29 00:00:00,CTA(8,21),7422.0,7584.5,7617.4066,7619.5441,-2.137479,-0.005417,,,,0.0,-163.0,-0.0,0.0,0.0
2006-08-30 00:00:00,CTA(8,21),7475.0,7637.5,7599.6058,7612.661,-13.055251,-0.0332,,,,0.0,53.0,0.0,0.0,0.0
2006-08-31 00:00:00,CTA(8,21),7728.0,7890.5,7615.655,7618.1533,-2.498304,-0.006403,,,,0.0,253.0,0.0,0.0,0.0
2006-09-01 00:00:00,CTA(8,21),7616.0,7778.5,7615.6982,7618.0508,-2.352644,-0.006061,,,,0.0,-112.0,-0.0,0.0,0.0
2006-09-04 00:00:00,CTA(8,21),7679.0,7841.5,7623.6109,7620.9531,2.657743,0.006841,,,,0.0,63.0,0.0,0.0,0.0
2006-09-05 00:00:00,CTA(8,21),7956.0,8118.5,7665.1595,7636.9078,28.251769,0.07252,,,,0.0,277.0,0.0,0.0,0.0
