PERFORMANCE SUMMARY,,
Metric,Value,
Start Date,2006-01-03,
End Date,2025-12-31,
Total Calendar Days,5053,
Active Trading Days,5006,
Warmup Days,47,
Total PnL (USD/MT),22651.58,
Annualized Return,1140.27,
Annualized Std Dev,1845.75,
Sharpe Ratio,0.6178,
Sortino Ratio,0.9042,
Max Drawdown,-5335.0,
Calmar Ratio,0.2137,
Hit Rate,51.12%,
Avg Win (USD/MT),86.2,
Avg Loss (USD/MT),-81.28,
Profit Factor,1.1144,
Max Consecutive Wins,10,
Max Consecutive Losses,14,
POSITION NOTE,Position[t] = Signal[t-1]  (1-day lag, no leakage),
PnL NOTE,Daily_PnL = Position * ΔF1_continuous  (roll cost captured),
Cum_PnL NOTE,Cum_PnL = cumsum(Daily_PnL)  [NOT Daily_change×abs(pos)],
,,
TRADEBOOK,,
Date,Strategy,F1_raw,F1_continuous,MA_34,MA_47,Crossover,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cum_PnL
2006-03-27 00:00:00,MA_Crossover(34,47),5360.5,5436.0,4999.7353,4974.8723,24.863,1.0,1.0,56.5,56.5,5436.0,582.0
2006-03-28 00:00:00,MA_Crossover(34,47),5365.5,5441.0,5009.2794,4990.3936,18.8858,1.0,1.0,5.0,5.0,5441.0,587.0
2006-03-29 00:00:00,MA_Crossover(34,47),5391.0,5466.5,5018.3971,5005.0319,13.3651,1.0,1.0,25.5,25.5,5466.5,612.5
2006-03-30 00:00:00,MA_Crossover(34,47),5466.0,5541.5,5035.2206,5020.4149,14.8057,1.0,1.0,75.0,75.0,5541.5,687.5
2006-03-31 00:00:00,MA_Crossover(34,47),5440.0,5515.5,5050.1029,5032.5,17.6029,1.0,1.0,-26.0,-26.0,5515.5,661.5
2006-04-03 00:00:00,MA_Crossover(34,47),5661.5,5737.0,5069.9118,5049.5745,20.3373,1.0,1.0,221.5,221.5,5737.0,883.0
2006-04-04 00:00:00,MA_Crossover(34,47),5588.0,5663.5,5092.0882,5063.5957,28.4925,1.0,1.0,-73.5,-73.5,5663.5,809.5
2006-04-05 00:00:00,MA_Crossover(34,47),5742.5,5818.0,5118.3971,5081.2021,37.1949,1.0,1.0,154.5,154.5,5818.0,964.0
2006-04-06 00:00:00,MA_Crossover(34,47),5802.5,5878.0,5146.0,5100.1489,45.8511,1.0,1.0,60.0,60.0,5878.0,1024.0
2006-04-07 00:00:00,MA_Crossover(34,47),5751.0,5826.5,5169.0882,5117.4681,51.6202,1.0,1.0,-51.5,-51.5,5826.5,972.5
2006-04-10 00:00:00,MA_Crossover(34,47),5937.5,6013.0,5196.2206,5136.0213,60.1993,1.0,1.0,186.5,186.5,6013.0,1159.0
2006-04-11 00:00:00,MA_Crossover(34,47),6010.0,6085.5,5224.8824,5155.5532,69.3292,1.0,1.0,72.5,72.5,6085.5,1231.5
2006-04-12 00:00:00,MA_Crossover(34,47),6168.0,6243.5,5260.4412,5177.6489,82.7922,1.0,1.0,158.0,158.0,6243.5,1389.5
2006-04-13 00:00:00,MA_Crossover(34,47),6259.0,6334.5,5299.7647,5203.6915,96.0732,1.0,1.0,91.0,91.0,6334.5,1480.5
2006-04-18 00:00:00,MA_Crossover(34,47),6555.0,6630.5,5353.3235,5235.9043,117.4193,1.0,1.0,296.0,296.0,6630.5,1776.5
2006-04-19 00:00:00,MA_Crossover(34,47),6479.0,6554.5,5400.3235,5265.6489,134.6746,1.0,1.0,-76.0,-76.0,6554.5,1700.5
2006-04-20 00:00:00,MA_Crossover(34,47),6370.0,6445.5,5442.3824,5297.0532,145.3292,1.0,1.0,-109.0,-109.0,6445.5,1591.5
2006-04-21 00:00:00,MA_Crossover(34,47),6857.0,6932.5,5495.3529,5337.9681,157.3849,1.0,1.0,487.0,487.0,6932.5,2078.5
2006-04-24 00:00:00,MA_Crossover(34,47),6884.0,6959.5,5549.4118,5378.3085,171.1033,1.0,1.0,27.0,27.0,6959.5,2105.5
2006-04-25 00:00:00,MA_Crossover(34,47),7327.0,7402.5,5619.2353,5431.3511,187.8842,1.0,1.0,443.0,443.0,7402.5,2548.5
2006-04-26 00:00:00,MA_Crossover(34,47),7427.0,7502.5,5695.2059,5486.2234,208.9825,1.0,1.0,100.0,100.0,7502.5,2648.5
2006-04-27 00:00:00,MA_Crossover(34,47),7182.0,7257.5,5765.2647,5535.5426,229.7222,1.0,1.0,-245.0,-245.0,7257.5,2403.5
2006-04-28 00:00:00,MA_Crossover(34,47),7118.0,7193.5,5830.7059,5581.3298,249.3761,1.0,1.0,-64.0,-64.0,7193.5,2339.5
2006-05-02 00:00:00,MA_Crossover(34,47),7269.0,7344.5,5900.2353,5629.2872,270.9481,1.0,1.0,151.0,151.0,7344.5,2490.5
2006-05-03 00:00:00,MA_Crossover(34,47),7226.0,7301.5,5966.8235,5675.8936,290.9299,1.0,1.0,-43.0,-43.0,7301.5,2447.5
2006-05-04 00:00:00,MA_Crossover(34,47),7776.0,7851.5,6049.2206,5735.8298,313.3908,1.0,1.0,550.0,550.0,7851.5,2997.5
2006-05-05 00:00:00,MA_Crossover(34,47),7769.0,7844.5,6130.4118,5796.4043,334.0075,1.0,1.0,-7.0,-7.0,7844.5,2990.5
2006-05-08 00:00:00,MA_Crossover(34,47),7748.0,7823.5,6211.7941,5860.5319,351.2622,1.0,1.0,-21.0,-21.0,7823.5,2969.5
2006-05-09 00:00:00,MA_Crossover(34,47),7942.0,8017.5,6292.7647,5925.6596,367.1051,1.0,1.0,194.0,194.0,8017.5,3163.5
2006-05-10 00:00:00,MA_Crossover(34,47),8237.0,8312.5,6383.1471,5995.8085,387.3385,1.0,1.0,295.0,295.0,8312.5,3458.5
2006-05-11 00:00:00,MA_Crossover(34,47),8796.0,8871.5,6490.0588,6075.383,414.6758,1.0,1.0,559.0,559.0,8871.5,4017.5
2006-05-12 00:00:00,MA_Crossover(34,47),8634.0,8709.5,6592.1471,6151.7234,440.4237,1.0,1.0,-162.0,-162.0,8709.5,3855.5
2006-05-15 00:00:00,MA_Crossover(34,47),8345.0,8420.5,6682.0,6223.8936,458.1064,1.0,1.0,-289.0,-289.0,8420.5,3566.5
2006-05-16 00:00:00,MA_Crossover(34,47),8435.0,8520.5,6774.0882,6300.2979,473.7904,1.0,1.0,100.0,100.0,8520.5,3666.5
2006-05-17 00:00:00,MA_Crossover(34,47),8231.0,8318.5,6858.5147,6373.2979,485.2168,1.0,1.0,-202.0,-202.0,8318.5,3464.5
2006-05-18 00:00:00,MA_Crossover(34,47),8200.0,8290.5,6941.8824,6443.6596,498.2228,1.0,1.0,-28.0,-28.0,8290.5,3436.5
2006-05-19 00:00:00,MA_Crossover(34,47),7646.0,7771.5,7008.2059,6501.9787,506.2272,1.0,1.0,-519.0,-519.0,7771.5,2917.5
2006-05-22 00:00:00,MA_Crossover(34,47),7673.0,7798.5,7073.1176,6559.6596,513.4581,1.0,1.0,27.0,27.0,7798.5,2944.5
2006-05-23 00:00:00,MA_Crossover(34,47),8600.0,8725.5,7166.0588,6636.7979,529.261,1.0,1.0,927.0,927.0,8725.5,3871.5
2006-05-24 00:00:00,MA_Crossover(34,47),7955.0,8080.5,7233.5147,6699.4894,534.0253,1.0,1.0,-645.0,-645.0,8080.5,3226.5
2006-05-25 00:00:00,MA_Crossover(34,47),8230.0,8355.5,7311.2206,6768.617,542.6036,1.0,1.0,275.0,275.0,8355.5,3501.5
2006-05-26 00:00:00,MA_Crossover(34,47),8349.0,8474.5,7387.8824,6835.8511,552.0313,1.0,1.0,119.0,119.0,8474.5,3620.5
2006-05-30 00:00:00,MA_Crossover(34,47),8060.0,8185.5,7454.2794,6897.4681,556.8113,1.0,1.0,-289.0,-289.0,8185.5,3331.5
2006-05-31 00:00:00,MA_Crossover(34,47),8001.0,8126.5,7520.4559,6957.8936,562.5623,1.0,1.0,-59.0,-59.0,8126.5,3272.5
2006-06-01 00:00:00,MA_Crossover(34,47),7807.0,7932.5,7575.4412,7014.1489,561.2922,1.0,1.0,-194.0,-194.0,7932.5,3078.5
2006-06-02 00:00:00,MA_Crossover(34,47),7967.0,8092.5,7633.0,7071.1064,561.8936,1.0,1.0,160.0,160.0,8092.5,3238.5
2006-06-05 00:00:00,MA_Crossover(34,47),7855.0,7980.5,7682.6176,7125.383,557.2347,1.0,1.0,-112.0,-112.0,7980.5,3126.5
2006-06-06 00:00:00,MA_Crossover(34,47),7603.0,7728.5,7722.1471,7173.0957,549.0513,1.0,1.0,-252.0,-252.0,7728.5,2874.5
2006-06-07 00:00:00,MA_Crossover(34,47),7890.0,8015.5,7761.4118,7226.8085,534.6033,1.0,1.0,287.0,287.0,8015.5,3161.5
2006-06-08 00:00:00,MA_Crossover(34,47),7407.0,7532.5,7788.7059,7269.7021,519.0038,1.0,1.0,-483.0,-483.0,7532.5,2678.5
2006-06-09 00:00:00,MA_Crossover(34,47),7311.0,7436.5,7816.3824,7308.9574,507.4249,1.0,1.0,-96.0,-96.0,7436.5,2582.5
2006-06-12 00:00:00,MA_Crossover(34,47),7137.0,7262.5,7824.6176,7345.0638,479.5538,1.0,1.0,-174.0,-174.0,7262.5,2408.5
2006-06-13 00:00:00,MA_Crossover(34,47),6677.5,6803.0,7818.5441,7366.6809,451.8633,1.0,1.0,-459.5,-459.5,6803.0,1949.0
2006-06-14 00:00:00,MA_Crossover(34,47),6766.0,6891.5,7802.0441,7391.7447,410.2994,1.0,1.0,88.5,88.5,6891.5,2037.5
2006-06-15 00:00:00,MA_Crossover(34,47),7140.0,7265.5,7793.6029,7421.4787,372.1242,1.0,1.0,374.0,374.0,7265.5,2411.5
2006-06-16 00:00:00,MA_Crossover(34,47),7109.0,7234.5,7791.4559,7449.2766,342.1793,1.0,1.0,-31.0,-31.0,7234.5,2380.5
2006-06-19 00:00:00,MA_Crossover(34,47),6893.0,7018.5,7784.8382,7473.5745,311.2638,1.0,1.0,-216.0,-216.0,7018.5,2164.5
2006-06-20 00:00:00,MA_Crossover(34,47),6827.5,6938.5,7771.8529,7492.5106,279.3423,1.0,1.0,-80.0,-80.0,6938.5,2084.5
2006-06-21 00:00:00,MA_Crossover(34,47),6888.0,6998.5,7761.9118,7511.1915,250.7203,1.0,1.0,60.0,60.0,6998.5,2144.5
2006-06-22 00:00:00,MA_Crossover(34,47),6812.0,6916.5,7733.5588,7524.8936,208.6652,1.0,1.0,-82.0,-82.0,6916.5,2062.5
2006-06-23 00:00:00,MA_Crossover(34,47),6885.0,7035.5,7707.5588,7538.2128,169.3461,1.0,1.0,119.0,119.0,7035.5,2181.5
2006-06-26 00:00:00,MA_Crossover(34,47),7110.0,7260.5,7688.7941,7550.0213,138.7728,1.0,1.0,225.0,225.0,7260.5,2406.5
2006-06-27 00:00:00,MA_Crossover(34,47),6855.0,7005.5,7656.8235,7558.0213,98.8023,1.0,1.0,-255.0,-255.0,7005.5,2151.5
2006-06-28 00:00:00,MA_Crossover(34,47),7010.0,7160.5,7620.7353,7571.6383,49.097,1.0,1.0,155.0,155.0,7160.5,2306.5
2006-06-29 00:00:00,MA_Crossover(34,47),7413.0,7563.5,7580.0588,7583.4681,-3.4093,-1.0,1.0,403.0,403.0,7563.5,2709.5
2006-06-30 00:00:00,MA_Crossover(34,47),7425.0,7575.5,7544.5,7594.9787,-50.4787,-1.0,-1.0,12.0,-12.0,-7575.5,2697.5
2006-07-03 00:00:00,MA_Crossover(34,47),7381.0,7531.5,7516.1471,7596.1277,-79.9806,-1.0,-1.0,-44.0,44.0,-7531.5,2741.5
2006-07-04 00:00:00,MA_Crossover(34,47),7518.0,7668.5,7489.1765,7598.0638,-108.8874,-1.0,-1.0,137.0,-137.0,-7668.5,2604.5
2006-07-05 00:00:00,MA_Crossover(34,47),7477.0,7627.5,7467.0,7604.3404,-137.3404,-1.0,-1.0,-41.0,41.0,-7627.5,2645.5
2006-07-06 00:00:00,MA_Crossover(34,47),7954.0,8104.5,7459.7647,7622.1277,-162.363,-1.0,-1.0,477.0,-477.0,-8104.5,2168.5
2006-07-07 00:00:00,MA_Crossover(34,47),7840.0,7990.5,7465.4706,7634.2766,-168.806,-1.0,-1.0,-114.0,114.0,-7990.5,2282.5
2006-07-10 00:00:00,MA_Crossover(34,47),7851.0,8001.5,7470.7059,7647.5745,-176.8686,-1.0,-1.0,11.0,-11.0,-8001.5,2271.5
2006-07-11 00:00:00,MA_Crossover(34,47),8022.0,8172.5,7453.7059,7652.8085,-199.1026,-1.0,-1.0,171.0,-171.0,-8172.5,2100.5
2006-07-12 00:00:00,MA_Crossover(34,47),8159.0,8309.5,7459.7059,7661.1064,-201.4005,-1.0,-1.0,137.0,-137.0,-8309.5,1963.5
2006-07-13 00:00:00,MA_Crossover(34,47),8035.0,8185.5,7453.9706,7667.2128,-213.2422,-1.0,-1.0,-124.0,124.0,-8185.5,2087.5
2006-07-14 00:00:00,MA_Crossover(34,47),8196.0,8346.5,7449.4706,7672.617,-223.1464,-1.0,-1.0,161.0,-161.0,-8346.5,1926.5
2006-07-17 00:00:00,MA_Crossover(34,47),7838.0,7988.5,7442.9412,7664.1277,-221.1865,-1.0,-1.0,-358.0,358.0,-7988.5,2284.5
2006-07-18 00:00:00,MA_Crossover(34,47),7890.5,8030.0,7439.6912,7644.8617,-205.1705,-1.0,-1.0,41.5,-41.5,-8030.0,2243.0
2006-07-19 00:00:00,MA_Crossover(34,47),7870.0,8014.5,7441.5441,7628.6064,-187.0623,-1.0,-1.0,-15.5,15.5,-8014.5,2258.5
2006-07-20 00:00:00,MA_Crossover(34,47),7430.0,7578.5,7425.75,7609.1383,-183.3883,-1.0,-1.0,-436.0,436.0,-7578.5,2694.5
2006-07-21 00:00:00,MA_Crossover(34,47),7102.0,7272.5,7403.6029,7580.7766,-177.1737,-1.0,-1.0,-306.0,306.0,-7272.5,3000.5
2006-07-24 00:00:00,MA_Crossover(34,47),7223.0,7393.5,7392.4265,7559.3298,-166.9033,-1.0,-1.0,121.0,-121.0,-7393.5,2879.5
2006-07-25 00:00:00,MA_Crossover(34,47),7516.0,7686.5,7381.4265,7544.7766,-163.3501,-1.0,-1.0,293.0,-293.0,-7686.5,2586.5
2006-07-26 00:00:00,MA_Crossover(34,47),7537.0,7707.5,7385.25,7542.4574,-157.2074,-1.0,-1.0,21.0,-21.0,-7707.5,2565.5
2006-07-27 00:00:00,MA_Crossover(34,47),7601.0,7771.5,7393.7794,7540.9255,-147.1461,-1.0,-1.0,64.0,-64.0,-7771.5,2501.5
2006-07-28 00:00:00,MA_Crossover(34,47),7743.0,7913.5,7411.6029,7522.6915,-111.0885,-1.0,-1.0,142.0,-142.0,-7913.5,2359.5
2006-07-31 00:00:00,MA_Crossover(34,47),8032.0,8202.5,7451.4412,7524.3298,-72.8886,-1.0,-1.0,289.0,-289.0,-8202.5,2070.5
2006-08-01 00:00:00,MA_Crossover(34,47),7849.0,8019.5,7483.2941,7516.2234,-32.9293,-1.0,-1.0,-183.0,183.0,-8019.5,2253.5
2006-08-02 00:00:00,MA_Crossover(34,47),7884.0,8054.5,7505.1765,7506.3298,-1.1533,-1.0,-1.0,35.0,-35.0,-8054.5,2218.5
2006-08-03 00:00:00,MA_Crossover(34,47),7550.0,7720.5,7518.1471,7495.4787,22.6683,1.0,-1.0,-334.0,334.0,-7720.5,2552.5
2006-08-04 00:00:00,MA_Crossover(34,47),7915.0,8085.5,7548.2059,7493.6489,54.5569,1.0,1.0,365.0,365.0,8085.5,2917.5
2006-08-07 00:00:00,MA_Crossover(34,47),7966.0,8136.5,7581.6912,7497.0319,84.6593,1.0,1.0,51.0,51.0,8136.5,2968.5
2006-08-08 00:00:00,MA_Crossover(34,47),7955.0,8125.5,7613.0735,7496.7766,116.2969,1.0,1.0,-11.0,-11.0,8125.5,2957.5
2006-08-09 00:00:00,MA_Crossover(34,47),8102.0,8272.5,7651.0147,7502.0319,148.9828,1.0,1.0,147.0,147.0,8272.5,3104.5
2006-08-10 00:00:00,MA_Crossover(34,47),7943.0,8113.5,7682.1324,7509.266,172.8664,1.0,1.0,-159.0,-159.0,8113.5,2945.5
2006-08-11 00:00:00,MA_Crossover(34,47),7618.0,7788.5,7697.0735,7503.4787,193.5948,1.0,1.0,-325.0,-325.0,7788.5,2620.5
2006-08-14 00:00:00,MA_Crossover(34,47),7686.0,7856.5,7721.5147,7509.4149,212.0998,1.0,1.0,68.0,68.0,7856.5,2688.5
2006-08-15 00:00:00,MA_Crossover(34,47),7687.0,7839.5,7741.4265,7517.4149,224.0116,1.0,1.0,-17.0,-17.0,7839.5,2671.5
2006-08-16 00:00:00,MA_Crossover(34,47),7741.0,7892.5,7751.0735,7530.266,220.8076,1.0,1.0,53.0,53.0,7892.5,2724.5
2006-08-17 00:00:00,MA_Crossover(34,47),7334.0,7484.5,7748.3971,7544.234,204.163,1.0,1.0,-408.0,-408.0,7484.5,2316.5
2006-08-18 00:00:00,MA_Crossover(34,47),7527.0,7689.5,7752.6912,7560.4255,192.2656,1.0,1.0,205.0,205.0,7689.5,2521.5
2006-08-21 00:00:00,MA_Crossover(34,47),7696.0,7858.5,7757.9265,7572.2553,185.6712,1.0,1.0,169.0,169.0,7858.5,2690.5
2006-08-22 00:00:00,MA_Crossover(34,47),7655.0,7817.5,7763.1618,7583.8723,179.2894,1.0,1.0,-41.0,-41.0,7817.5,2649.5
2006-08-23 00:00:00,MA_Crossover(34,47),7635.0,7797.5,7753.7794,7599.6596,154.1198,1.0,1.0,-20.0,-20.0,7797.5,2629.5
2006-08-24 00:00:00,MA_Crossover(34,47),7456.0,7618.5,7742.4853,7613.0319,129.4534,1.0,1.0,-179.0,-179.0,7618.5,2450.5
2006-08-25 00:00:00,MA_Crossover(34,47),7585.0,7747.5,7734.6618,7627.8617,106.8001,1.0,1.0,129.0,129.0,7747.5,2579.5
2006-08-29 00:00:00,MA_Crossover(34,47),7422.0,7584.5,7717.0147,7640.8404,76.1743,1.0,1.0,-163.0,-163.0,7584.5,2416.5
2006-08-30 00:00:00,MA_Crossover(34,47),7475.0,7637.5,7696.8971,7653.3936,43.5034,1.0,1.0,53.0,53.0,7637.5,2469.5
2006-08-31 00:00:00,MA_Crossover(34,47),7728.0,7890.5,7687.8676,7666.5426,21.3251,1.0,1.0,253.0,253.0,7890.5,2722.5
2006-09-01 00:00:00,MA_Crossover(34,47),7616.0,7778.5,7670.8088,7682.734,-11.9252,-1.0,1.0,-112.0,-112.0,7778.5,2610.5
2006-09-04 00:00:00,MA_Crossover(34,47),7679.0,7841.5,7666.1324,7696.9681,-30.8357,-1.0,-1.0,63.0,-63.0,-7841.5,2547.5
2006-09-05 00:00:00,MA_Crossover(34,47),7956.0,8118.5,7668.0588,7708.5213,-40.4625,-1.0,-1.0,277.0,-277.0,-8118.5,2270.5
2006-09-06 00:00:00,MA_Crossover(34,47),8076.0,8238.5,7674.1176,7722.3723,-48.2547,-1.0,-1.0,120.0,-120.0,-8238.5,2150.5
2006-09-07 00:00:00,MA_Crossover(34,47),8047.0,8209.5,7692.2647,7736.5426,-44.2778,-1.0,-1.0,-29.0,29.0,-8209.5,2179.5
2006-09-08 00:00:00,MA_Crossover(34,47),7844.0,8006.5,7714.0882,7743.4787,-29.3905,-1.0,-1.0,-203.0,203.0,-8006.5,2382.5
