PERFORMANCE SUMMARY,,
Metric,Value,
Start Date,2006-01-03,
End Date,2025-12-31,
Total Calendar Days,5053,
Active Trading Days,4739,
Warmup Days,314,
Total PnL (USD/MT),2898.7,
Annualized Return,154.14,
Annualized Std Dev,1764.51,
Sharpe Ratio,0.0874,
Sortino Ratio,0.1268,
Max Drawdown,-7611.1,
Calmar Ratio,0.0203,
Hit Rate,49.72%,
Avg Win (USD/MT),81.87,
Avg Loss (USD/MT),-80.1,
Profit Factor,1.0153,
Max Consecutive Wins,10,
Max Consecutive Losses,12,
POSITION NOTE,Position[t] = Signal[t-1]  (1-day lag, no leakage),
PnL NOTE,Daily_PnL = Position * ΔF1_continuous  (roll cost captured),
Cum_PnL NOTE,Cum_PnL = cumsum(Daily_PnL)  [NOT Daily_change×abs(pos)],
,,
TRADEBOOK,,
Date,Strategy,F1_raw,F1_continuous,u_1(S=8,L=24),u_2(S=16,L=48),u_3(S=32,L=96),S_CTA,Signal,Position,F1_cont_daily_change,Daily_PnL,MTM,Cum_PnL
2006-01-18 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4703.0,4699.0,,,,,,0.0,36.0,0.0,0.0,0.0
2006-01-19 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4695.0,4690.0,,,,,,0.0,-9.0,-0.0,0.0,0.0
2006-01-20 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4636.0,4671.0,,,,,,0.0,-19.0,-0.0,0.0,0.0
2006-01-23 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4703.0,4738.0,,,,,,0.0,67.0,0.0,0.0,0.0
2006-01-24 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4743.0,4778.0,,,,,,0.0,40.0,0.0,0.0,0.0
2006-01-25 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4872.0,4907.0,,,,,,0.0,129.0,0.0,0.0,0.0
2006-01-26 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4859.0,4894.0,,,,,,0.0,-13.0,-0.0,0.0,0.0
2006-01-27 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4929.0,4964.0,,,,,,0.0,70.0,0.0,0.0,0.0
2006-01-30 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4915.0,4950.0,,,,,,0.0,-14.0,-0.0,0.0,0.0
2006-01-31 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4912.0,4947.0,,,,,,0.0,-3.0,-0.0,0.0,0.0
2006-02-01 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4937.0,4972.0,,,,,,0.0,25.0,0.0,0.0,0.0
2006-02-02 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5065.5,5100.5,,,,,,0.0,128.5,0.0,0.0,0.0
2006-02-03 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5092.0,5127.0,,,,,,0.0,26.5,0.0,0.0,0.0
2006-02-06 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5129.5,5164.5,,,,,,0.0,37.5,0.0,0.0,0.0
2006-02-07 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5035.0,5070.0,,,,,,0.0,-94.5,-0.0,0.0,0.0
2006-02-08 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5041.0,5076.0,,,,,,0.0,6.0,0.0,0.0,0.0
2006-02-09 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5081.0,5116.0,,,,,,0.0,40.0,0.0,0.0,0.0
2006-02-10 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4894.0,4929.0,,,,,,0.0,-187.0,-0.0,0.0,0.0
2006-02-13 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4934.0,4969.0,,,,,,0.0,40.0,0.0,0.0,0.0
2006-02-14 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4988.0,5019.0,,,,,,0.0,50.0,0.0,0.0,0.0
2006-02-15 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4834.0,4863.0,,,,,,0.0,-156.0,-0.0,0.0,0.0
2006-02-16 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4848.0,4876.0,,,,,,0.0,13.0,0.0,0.0,0.0
2006-02-17 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4864.0,4918.0,,,,,,0.0,42.0,0.0,0.0,0.0
2006-02-20 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4966.0,5020.0,,,,,,0.0,102.0,0.0,0.0,0.0
2006-02-21 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5015.0,5069.0,,,,,,0.0,49.0,0.0,0.0,0.0
2006-02-22 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5035.5,5089.5,,,,,,0.0,20.5,0.0,0.0,0.0
2006-02-23 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4959.0,5013.0,,,,,,0.0,-76.5,-0.0,0.0,0.0
2006-02-24 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4922.0,4976.0,,,,,,0.0,-37.0,-0.0,0.0,0.0
2006-02-27 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4734.0,4788.0,,,,,,0.0,-188.0,-0.0,0.0,0.0
2006-02-28 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4881.0,4935.0,,,,,,0.0,147.0,0.0,0.0,0.0
2006-03-01 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4940.0,4994.0,,,,,,0.0,59.0,0.0,0.0,0.0
2006-03-02 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5056.0,5110.0,,,,,,0.0,116.0,0.0,0.0,0.0
2006-03-03 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5046.0,5100.0,,,,,,0.0,-10.0,-0.0,0.0,0.0
2006-03-06 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4953.0,5007.0,,,,,,0.0,-93.0,-0.0,0.0,0.0
2006-03-07 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4844.0,4898.0,,,,,,0.0,-109.0,-0.0,0.0,0.0
2006-03-08 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4800.0,4854.0,,,,,,0.0,-44.0,-0.0,0.0,0.0
2006-03-09 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4893.0,4947.0,,,,,,0.0,93.0,0.0,0.0,0.0
2006-03-10 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4905.0,4959.0,,,,,,0.0,12.0,0.0,0.0,0.0
2006-03-13 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4962.0,5016.0,,,,,,0.0,57.0,0.0,0.0,0.0
2006-03-14 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4974.5,5018.5,,,,,,0.0,2.5,0.0,0.0,0.0
2006-03-15 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5008.5,5052.5,,,,,,0.0,34.0,0.0,0.0,0.0
2006-03-16 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),4981.0,5027.5,,,,,,0.0,-25.0,-0.0,0.0,0.0
2006-03-17 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5189.0,5264.5,,,,,,0.0,237.0,0.0,0.0,0.0
2006-03-20 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5164.0,5239.5,,,,,,0.0,-25.0,-0.0,0.0,0.0
2006-03-21 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5161.0,5236.5,,,,,,0.0,-3.0,-0.0,0.0,0.0
2006-03-22 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5163.0,5238.5,,,,,,0.0,2.0,0.0,0.0,0.0
2006-03-23 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5290.0,5365.5,,,,,,0.0,127.0,0.0,0.0,0.0
2006-03-24 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5304.0,5379.5,,,,,,0.0,14.0,0.0,0.0,0.0
2006-03-27 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5360.5,5436.0,,,,,,0.0,56.5,0.0,0.0,0.0
2006-03-28 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5365.5,5441.0,,,,,,0.0,5.0,0.0,0.0,0.0
2006-03-29 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5391.0,5466.5,,,,,,0.0,25.5,0.0,0.0,0.0
2006-03-30 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5466.0,5541.5,,,,,,0.0,75.0,0.0,0.0,0.0
2006-03-31 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5440.0,5515.5,,,,,,0.0,-26.0,-0.0,0.0,0.0
2006-04-03 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5661.5,5737.0,,,,,,0.0,221.5,0.0,0.0,0.0
2006-04-04 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5588.0,5663.5,,,,,,0.0,-73.5,-0.0,0.0,0.0
2006-04-05 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5742.5,5818.0,,,,,,0.0,154.5,0.0,0.0,0.0
2006-04-06 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5802.5,5878.0,,,,,,0.0,60.0,0.0,0.0,0.0
2006-04-07 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5751.0,5826.5,,,,,,0.0,-51.5,-0.0,0.0,0.0
2006-04-10 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),5937.5,6013.0,,,,,,0.0,186.5,0.0,0.0,0.0
2006-04-11 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6010.0,6085.5,,,,,,0.0,72.5,0.0,0.0,0.0
2006-04-12 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6168.0,6243.5,,,,,,0.0,158.0,0.0,0.0,0.0
2006-04-13 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6259.0,6334.5,,,,,,0.0,91.0,0.0,0.0,0.0
2006-04-18 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6555.0,6630.5,,,,,,0.0,296.0,0.0,0.0,0.0
2006-04-19 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6479.0,6554.5,,,,,,0.0,-76.0,-0.0,0.0,0.0
2006-04-20 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6370.0,6445.5,,,,,,0.0,-109.0,-0.0,0.0,0.0
2006-04-21 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6857.0,6932.5,,,,,,0.0,487.0,0.0,0.0,0.0
2006-04-24 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6884.0,6959.5,,,,,,0.0,27.0,0.0,0.0,0.0
2006-04-25 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7327.0,7402.5,,,,,,0.0,443.0,0.0,0.0,0.0
2006-04-26 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7427.0,7502.5,,,,,,0.0,100.0,0.0,0.0,0.0
2006-04-27 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7182.0,7257.5,,,,,,0.0,-245.0,-0.0,0.0,0.0
2006-04-28 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7118.0,7193.5,,,,,,0.0,-64.0,-0.0,0.0,0.0
2006-05-02 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7269.0,7344.5,,,,,,0.0,151.0,0.0,0.0,0.0
2006-05-03 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7226.0,7301.5,,,,,,0.0,-43.0,-0.0,0.0,0.0
2006-05-04 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7776.0,7851.5,,,,,,0.0,550.0,0.0,0.0,0.0
2006-05-05 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7769.0,7844.5,,,,,,0.0,-7.0,-0.0,0.0,0.0
2006-05-08 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7748.0,7823.5,,,,,,0.0,-21.0,-0.0,0.0,0.0
2006-05-09 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7942.0,8017.5,,,,,,0.0,194.0,0.0,0.0,0.0
2006-05-10 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8237.0,8312.5,,,,,,0.0,295.0,0.0,0.0,0.0
2006-05-11 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8796.0,8871.5,,,,,,0.0,559.0,0.0,0.0,0.0
2006-05-12 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8634.0,8709.5,,,,,,0.0,-162.0,-0.0,0.0,0.0
2006-05-15 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8345.0,8420.5,,,,,,0.0,-289.0,-0.0,0.0,0.0
2006-05-16 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8435.0,8520.5,,,,,,0.0,100.0,0.0,0.0,0.0
2006-05-17 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8231.0,8318.5,,,,,,0.0,-202.0,-0.0,0.0,0.0
2006-05-18 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8200.0,8290.5,,,,,,0.0,-28.0,-0.0,0.0,0.0
2006-05-19 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7646.0,7771.5,,,,,,0.0,-519.0,-0.0,0.0,0.0
2006-05-22 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7673.0,7798.5,,,,,,0.0,27.0,0.0,0.0,0.0
2006-05-23 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8600.0,8725.5,,,,,,0.0,927.0,0.0,0.0,0.0
2006-05-24 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7955.0,8080.5,,,,,,0.0,-645.0,-0.0,0.0,0.0
2006-05-25 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8230.0,8355.5,,,,,,0.0,275.0,0.0,0.0,0.0
2006-05-26 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8349.0,8474.5,,,,,,0.0,119.0,0.0,0.0,0.0
2006-05-30 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8060.0,8185.5,,,,,,0.0,-289.0,-0.0,0.0,0.0
2006-05-31 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8001.0,8126.5,,,,,,0.0,-59.0,-0.0,0.0,0.0
2006-06-01 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7807.0,7932.5,,,,,,0.0,-194.0,-0.0,0.0,0.0
2006-06-02 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7967.0,8092.5,,,,,,0.0,160.0,0.0,0.0,0.0
2006-06-05 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7855.0,7980.5,,,,,,0.0,-112.0,-0.0,0.0,0.0
2006-06-06 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7603.0,7728.5,,,,,,0.0,-252.0,-0.0,0.0,0.0
2006-06-07 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7890.0,8015.5,,,,,,0.0,287.0,0.0,0.0,0.0
2006-06-08 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7407.0,7532.5,,,,,,0.0,-483.0,-0.0,0.0,0.0
2006-06-09 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7311.0,7436.5,,,,,,0.0,-96.0,-0.0,0.0,0.0
2006-06-12 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7137.0,7262.5,,,,,,0.0,-174.0,-0.0,0.0,0.0
2006-06-13 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6677.5,6803.0,,,,,,0.0,-459.5,-0.0,0.0,0.0
2006-06-14 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6766.0,6891.5,,,,,,0.0,88.5,0.0,0.0,0.0
2006-06-15 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7140.0,7265.5,,,,,,0.0,374.0,0.0,0.0,0.0
2006-06-16 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7109.0,7234.5,,,,,,0.0,-31.0,-0.0,0.0,0.0
2006-06-19 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6893.0,7018.5,,,,,,0.0,-216.0,-0.0,0.0,0.0
2006-06-20 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6827.5,6938.5,,,,,,0.0,-80.0,-0.0,0.0,0.0
2006-06-21 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6888.0,6998.5,,,,,,0.0,60.0,0.0,0.0,0.0
2006-06-22 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6812.0,6916.5,,,,,,0.0,-82.0,-0.0,0.0,0.0
2006-06-23 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6885.0,7035.5,,,,,,0.0,119.0,0.0,0.0,0.0
2006-06-26 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7110.0,7260.5,,,,,,0.0,225.0,0.0,0.0,0.0
2006-06-27 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),6855.0,7005.5,,,,,,0.0,-255.0,-0.0,0.0,0.0
2006-06-28 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7010.0,7160.5,,,,,,0.0,155.0,0.0,0.0,0.0
2006-06-29 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7413.0,7563.5,,,,,,0.0,403.0,0.0,0.0,0.0
2006-06-30 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7425.0,7575.5,,,,,,0.0,12.0,0.0,0.0,0.0
2006-07-03 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7381.0,7531.5,,,,,,0.0,-44.0,-0.0,0.0,0.0
2006-07-04 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7518.0,7668.5,,,,,,0.0,137.0,0.0,0.0,0.0
2006-07-05 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7477.0,7627.5,,,,,,0.0,-41.0,-0.0,0.0,0.0
2006-07-06 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7954.0,8104.5,,,,,,0.0,477.0,0.0,0.0,0.0
2006-07-07 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7840.0,7990.5,,,,,,0.0,-114.0,-0.0,0.0,0.0
2006-07-10 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7851.0,8001.5,,,,,,0.0,11.0,0.0,0.0,0.0
2006-07-11 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8022.0,8172.5,,,,,,0.0,171.0,0.0,0.0,0.0
2006-07-12 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8159.0,8309.5,,,,,,0.0,137.0,0.0,0.0,0.0
2006-07-13 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8035.0,8185.5,,,,,,0.0,-124.0,-0.0,0.0,0.0
2006-07-14 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8196.0,8346.5,,,,,,0.0,161.0,0.0,0.0,0.0
2006-07-17 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7838.0,7988.5,,,,,,0.0,-358.0,-0.0,0.0,0.0
2006-07-18 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7890.5,8030.0,,,,,,0.0,41.5,0.0,0.0,0.0
2006-07-19 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7870.0,8014.5,,,,,,0.0,-15.5,-0.0,0.0,0.0
2006-07-20 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7430.0,7578.5,,,,,,0.0,-436.0,-0.0,0.0,0.0
2006-07-21 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7102.0,7272.5,,,,,,0.0,-306.0,-0.0,0.0,0.0
2006-07-24 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7223.0,7393.5,,,,,,0.0,121.0,0.0,0.0,0.0
2006-07-25 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7516.0,7686.5,,,,,,0.0,293.0,0.0,0.0,0.0
2006-07-26 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7537.0,7707.5,,,,,,0.0,21.0,0.0,0.0,0.0
2006-07-27 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7601.0,7771.5,,,,,,0.0,64.0,0.0,0.0,0.0
2006-07-28 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7743.0,7913.5,,,,,,0.0,142.0,0.0,0.0,0.0
2006-07-31 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8032.0,8202.5,,,,,,0.0,289.0,0.0,0.0,0.0
2006-08-01 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7849.0,8019.5,,,,,,0.0,-183.0,-0.0,0.0,0.0
2006-08-02 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7884.0,8054.5,,,,,,0.0,35.0,0.0,0.0,0.0
2006-08-03 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7550.0,7720.5,,,,,,0.0,-334.0,-0.0,0.0,0.0
2006-08-04 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7915.0,8085.5,,,,,,0.0,365.0,0.0,0.0,0.0
2006-08-07 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7966.0,8136.5,,,,,,0.0,51.0,0.0,0.0,0.0
2006-08-08 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7955.0,8125.5,,,,,,0.0,-11.0,-0.0,0.0,0.0
2006-08-09 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8102.0,8272.5,,,,,,0.0,147.0,0.0,0.0,0.0
2006-08-10 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7943.0,8113.5,,,,,,0.0,-159.0,-0.0,0.0,0.0
2006-08-11 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7618.0,7788.5,,,,,,0.0,-325.0,-0.0,0.0,0.0
2006-08-14 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7686.0,7856.5,,,,,,0.0,68.0,0.0,0.0,0.0
2006-08-15 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7687.0,7839.5,,,,,,0.0,-17.0,-0.0,0.0,0.0
2006-08-16 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7741.0,7892.5,,,,,,0.0,53.0,0.0,0.0,0.0
2006-08-17 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7334.0,7484.5,,,,,,0.0,-408.0,-0.0,0.0,0.0
2006-08-18 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7527.0,7689.5,,,,,,0.0,205.0,0.0,0.0,0.0
2006-08-21 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7696.0,7858.5,,,,,,0.0,169.0,0.0,0.0,0.0
2006-08-22 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7655.0,7817.5,,,,,,0.0,-41.0,-0.0,0.0,0.0
2006-08-23 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7635.0,7797.5,,,,,,0.0,-20.0,-0.0,0.0,0.0
2006-08-24 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7456.0,7618.5,,,,,,0.0,-179.0,-0.0,0.0,0.0
2006-08-25 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7585.0,7747.5,,,,,,0.0,129.0,0.0,0.0,0.0
2006-08-29 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7422.0,7584.5,,,,,,0.0,-163.0,-0.0,0.0,0.0
2006-08-30 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7475.0,7637.5,,,,,,0.0,53.0,0.0,0.0,0.0
2006-08-31 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7728.0,7890.5,,,,,,0.0,253.0,0.0,0.0,0.0
2006-09-01 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7616.0,7778.5,,,,,,0.0,-112.0,-0.0,0.0,0.0
2006-09-04 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7679.0,7841.5,,,,,,0.0,63.0,0.0,0.0,0.0
2006-09-05 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7956.0,8118.5,,,,,,0.0,277.0,0.0,0.0,0.0
2006-09-06 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8076.0,8238.5,,,,,,0.0,120.0,0.0,0.0,0.0
2006-09-07 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),8047.0,8209.5,,,,,,0.0,-29.0,-0.0,0.0,0.0
2006-09-08 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7844.0,8006.5,,,,,,0.0,-203.0,-0.0,0.0,0.0
2006-09-11 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7485.0,7647.5,,,,,,0.0,-359.0,-0.0,0.0,0.0
2006-09-12 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7590.0,7752.5,,,,,,0.0,105.0,0.0,0.0,0.0
2006-09-13 00:00:00,CTA_Paper(S=8/16/32,L=24/48/96),7488.5,7651.0,,,,,,0.0,-101.5,-0.0,0.0,0.0
