date,Baltic_Dry_Index
2008-12-01 00:00:00,700.0
2008-12-02 00:00:00,684.0
2008-12-03 00:00:00,672.0
2008-12-04 00:00:00,666.0
2008-12-05 00:00:00,663.0
2008-12-08 00:00:00,671.0
2008-12-09 00:00:00,679.0
2008-12-10 00:00:00,691.0
2008-12-11 00:00:00,711.0
2008-12-12 00:00:00,764.0
2008-12-15 00:00:00,803.0
2008-12-16 00:00:00,828.0
2008-12-17 00:00:00,836.0
2008-12-18 00:00:00,829.0
2008-12-19 00:00:00,818.0
2008-12-22 00:00:00,801.0
2008-12-23 00:00:00,784.0
2008-12-24 00:00:00,774.0
2008-12-25 00:00:00,774.0
2008-12-26 00:00:00,774.0
2008-12-29 00:00:00,774.0
2008-12-30 00:00:00,774.0
2008-12-31 00:00:00,774.0
2009-01-01 00:00:00,774.0
2009-01-02 00:00:00,773.0
2009-01-05 00:00:00,772.0
2009-01-06 00:00:00,775.0
2009-01-07 00:00:00,789.0
2009-01-08 00:00:00,821.0
2009-01-09 00:00:00,872.0
2009-01-12 00:00:00,889.0
2009-01-13 00:00:00,911.0
2009-01-14 00:00:00,920.0
2009-01-15 00:00:00,908.0
2009-01-16 00:00:00,881.0
2009-01-19 00:00:00,868.0
2009-01-20 00:00:00,872.0
2009-01-21 00:00:00,900.0
2009-01-22 00:00:00,945.0
2009-01-23 00:00:00,980.0
2009-01-26 00:00:00,995.0
2009-01-27 00:00:00,1004.0
2009-01-28 00:00:00,1014.0
2009-01-29 00:00:00,1036.0
2009-01-30 00:00:00,1070.0
2009-02-02 00:00:00,1099.0
2009-02-03 00:00:00,1148.0
2009-02-04 00:00:00,1316.0
2009-02-05 00:00:00,1498.0
2009-02-06 00:00:00,1642.0
2009-02-09 00:00:00,1815.0
2009-02-10 00:00:00,1974.0
2009-02-11 00:00:00,2055.0
2009-02-12 00:00:00,1989.0
2009-02-13 00:00:00,1908.0
2009-02-16 00:00:00,1846.0
2009-02-17 00:00:00,1895.0
2009-02-18 00:00:00,1986.0
2009-02-19 00:00:00,2057.0
2009-02-20 00:00:00,2099.0
2009-02-23 00:00:00,2084.0
2009-02-24 00:00:00,2010.0
2009-02-25 00:00:00,1960.0
2009-02-26 00:00:00,1950.0
2009-02-27 00:00:00,1986.0
2009-03-02 00:00:00,2014.0
2009-03-03 00:00:00,2034.0
2009-03-04 00:00:00,2084.0
2009-03-05 00:00:00,2167.0
2009-03-06 00:00:00,2225.0
2009-03-09 00:00:00,2262.0
2009-03-10 00:00:00,2298.0
2009-03-11 00:00:00,2271.0
2009-03-12 00:00:00,2201.0
2009-03-13 00:00:00,2122.0
2009-03-16 00:00:00,2058.0
2009-03-17 00:00:00,1974.0
2009-03-18 00:00:00,1861.0
2009-03-19 00:00:00,1795.0
2009-03-20 00:00:00,1782.0
2009-03-23 00:00:00,1773.0
2009-03-24 00:00:00,1758.0
2009-03-25 00:00:00,1740.0
2009-03-26 00:00:00,1714.0
2009-03-27 00:00:00,1678.0
2009-03-30 00:00:00,1646.0
2009-03-31 00:00:00,1615.0
2009-04-01 00:00:00,1574.0
2009-04-02 00:00:00,1538.0
2009-04-03 00:00:00,1506.0
2009-04-06 00:00:00,1486.0
2009-04-07 00:00:00,1466.0
2009-04-08 00:00:00,1463.0
2009-04-09 00:00:00,1478.0
2009-04-10 00:00:00,1478.0
2009-04-13 00:00:00,1478.0
2009-04-14 00:00:00,1492.0
2009-04-15 00:00:00,1534.0
2009-04-16 00:00:00,1604.0
2009-04-17 00:00:00,1682.0
2009-04-20 00:00:00,1737.0
2009-04-21 00:00:00,1797.0
2009-04-22 00:00:00,1869.0
2009-04-23 00:00:00,1897.0
2009-04-24 00:00:00,1873.0
2009-04-27 00:00:00,1839.0
2009-04-28 00:00:00,1790.0
2009-04-29 00:00:00,1772.0
2009-04-30 00:00:00,1786.0
2009-05-01 00:00:00,1806.0
2009-05-04 00:00:00,1806.0
2009-05-05 00:00:00,1897.0
2009-05-06 00:00:00,2065.0
2009-05-07 00:00:00,2194.0
2009-05-08 00:00:00,2214.0
2009-05-11 00:00:00,2215.0
2009-05-12 00:00:00,2253.0
2009-05-13 00:00:00,2332.0
2009-05-14 00:00:00,2432.0
2009-05-15 00:00:00,2544.0
2009-05-18 00:00:00,2605.0
2009-05-19 00:00:00,2644.0
2009-05-20 00:00:00,2665.0
2009-05-21 00:00:00,2707.0
2009-05-22 00:00:00,2786.0
2009-05-25 00:00:00,2786.0
2009-05-26 00:00:00,2942.0
2009-05-27 00:00:00,3164.0
2009-05-28 00:00:00,3298.0
2009-05-29 00:00:00,3494.0
2009-06-01 00:00:00,3681.0
2009-06-02 00:00:00,4106.0
2009-06-03 00:00:00,4291.0
2009-06-04 00:00:00,4093.0
2009-06-05 00:00:00,3809.0
2009-06-08 00:00:00,3646.0
2009-06-09 00:00:00,3518.0
2009-06-10 00:00:00,3452.0
2009-06-11 00:00:00,3483.0
2009-06-12 00:00:00,3583.0
2009-06-15 00:00:00,3763.0
2009-06-16 00:00:00,3951.0
2009-06-17 00:00:00,4026.0
2009-06-18 00:00:00,4073.0
2009-06-19 00:00:00,4070.0
2009-06-22 00:00:00,4029.0
2009-06-23 00:00:00,3874.0
2009-06-24 00:00:00,3751.0
2009-06-25 00:00:00,3703.0
2009-06-26 00:00:00,3703.0
2009-06-29 00:00:00,3734.0
2009-06-30 00:00:00,3757.0
2009-07-01 00:00:00,3742.0
2009-07-02 00:00:00,3672.0
2009-07-03 00:00:00,3520.0
2009-07-06 00:00:00,3375.0
2009-07-07 00:00:00,3216.0
2009-07-08 00:00:00,3107.0
2009-07-09 00:00:00,3018.0
2009-07-10 00:00:00,2985.0
2009-07-13 00:00:00,2975.0
2009-07-14 00:00:00,3097.0
2009-07-15 00:00:00,3324.0
2009-07-16 00:00:00,3501.0
2009-07-17 00:00:00,3542.0
2009-07-20 00:00:00,3511.0
2009-07-21 00:00:00,3455.0
2009-07-22 00:00:00,3407.0
2009-07-23 00:00:00,3355.0
2009-07-24 00:00:00,3345.0
2009-07-27 00:00:00,3407.0
2009-07-28 00:00:00,3475.0
2009-07-29 00:00:00,3499.0
2009-07-30 00:00:00,3445.0
2009-07-31 00:00:00,3350.0
2009-08-03 00:00:00,3251.0
2009-08-04 00:00:00,3159.0
2009-08-05 00:00:00,3051.0
2009-08-06 00:00:00,2907.0
2009-08-07 00:00:00,2772.0
2009-08-10 00:00:00,2689.0
2009-08-11 00:00:00,2623.0
2009-08-12 00:00:00,2612.0
2009-08-13 00:00:00,2685.0
2009-08-14 00:00:00,2752.0
2009-08-17 00:00:00,2774.0
2009-08-18 00:00:00,2704.0
2009-08-19 00:00:00,2614.0
2009-08-20 00:00:00,2534.0
2009-08-21 00:00:00,2468.0
2009-08-24 00:00:00,2437.0
2009-08-25 00:00:00,2388.0
2009-08-26 00:00:00,2427.0
2009-08-27 00:00:00,2425.0
2009-08-28 00:00:00,2421.0
2009-08-31 00:00:00,2421.0
2009-09-01 00:00:00,2423.0
2009-09-02 00:00:00,2413.0
2009-09-03 00:00:00,2414.0
2009-09-04 00:00:00,2415.0
2009-09-07 00:00:00,2429.0
2009-09-08 00:00:00,2462.0
2009-09-09 00:00:00,2491.0
2009-09-10 00:00:00,2492.0
2009-09-11 00:00:00,2468.0
2009-09-14 00:00:00,2450.0
2009-09-15 00:00:00,2431.0
2009-09-16 00:00:00,2415.0
2009-09-17 00:00:00,2390.0
2009-09-18 00:00:00,2356.0
2009-09-21 00:00:00,2318.0
2009-09-22 00:00:00,2246.0
2009-09-23 00:00:00,2175.0
2009-09-24 00:00:00,2163.0
2009-09-25 00:00:00,2183.0
2009-09-28 00:00:00,2192.0
2009-09-29 00:00:00,2185.0
2009-09-30 00:00:00,2220.0
2009-10-01 00:00:00,2284.0
2009-10-02 00:00:00,2357.0
2009-10-05 00:00:00,2362.0
2009-10-06 00:00:00,2441.0
2009-10-07 00:00:00,2546.0
2009-10-08 00:00:00,2647.0
2009-10-09 00:00:00,2695.0
2009-10-12 00:00:00,2696.0
2009-10-13 00:00:00,2646.0
2009-10-14 00:00:00,2597.0
2009-10-15 00:00:00,2688.0
2009-10-16 00:00:00,2728.0
2009-10-19 00:00:00,2766.0
2009-10-20 00:00:00,2832.0
2009-10-21 00:00:00,2917.0
2009-10-22 00:00:00,3001.0
2009-10-23 00:00:00,3043.0
2009-10-26 00:00:00,3044.0
2009-10-27 00:00:00,3013.0
2009-10-28 00:00:00,2986.0
2009-10-29 00:00:00,3013.0
2009-10-30 00:00:00,3103.0
2009-11-02 00:00:00,3185.0
2009-11-03 00:00:00,3247.0
2009-11-04 00:00:00,3295.0
2009-11-05 00:00:00,3335.0
2009-11-06 00:00:00,3393.0
2009-11-09 00:00:00,3480.0
2009-11-10 00:00:00,3615.0
2009-11-11 00:00:00,3748.0
2009-11-12 00:00:00,3954.0
2009-11-13 00:00:00,4111.0
2009-11-16 00:00:00,4220.0
2009-11-17 00:00:00,4381.0
2009-11-18 00:00:00,4643.0
2009-11-19 00:00:00,4661.0
2009-11-20 00:00:00,4507.0
2009-11-23 00:00:00,4423.0
2009-11-24 00:00:00,4340.0
2009-11-25 00:00:00,4234.0
2009-11-26 00:00:00,4119.0
2009-11-27 00:00:00,3974.0
2009-11-30 00:00:00,3887.0
2009-12-01 00:00:00,3836.0
2009-12-02 00:00:00,3918.0
2009-12-03 00:00:00,4062.0
2009-12-04 00:00:00,4107.0
2009-12-07 00:00:00,4036.0
2009-12-08 00:00:00,3902.0
2009-12-09 00:00:00,3791.0
2009-12-10 00:00:00,3671.0
2009-12-11 00:00:00,3579.0
2009-12-14 00:00:00,3530.0
2009-12-15 00:00:00,3518.0
2009-12-16 00:00:00,3474.0
2009-12-17 00:00:00,3376.0
2009-12-18 00:00:00,3258.0
2009-12-21 00:00:00,3154.0
2009-12-22 00:00:00,3063.0
2009-12-23 00:00:00,3023.0
2009-12-24 00:00:00,3005.0
2009-12-25 00:00:00,3005.0
2009-12-28 00:00:00,3005.0
2009-12-29 00:00:00,3005.0
2009-12-30 00:00:00,3005.0
2009-12-31 00:00:00,3005.0
2010-01-01 00:00:00,3005.0
2010-01-04 00:00:00,3140.0
2010-01-05 00:00:00,3270.0
2010-01-06 00:00:00,3259.0
2010-01-07 00:00:00,3149.0
2010-01-08 00:00:00,3140.0
2010-01-11 00:00:00,3148.0
2010-01-12 00:00:00,3160.0
2010-01-13 00:00:00,3175.0
2010-01-14 00:00:00,3235.0
2010-01-15 00:00:00,3299.0
2010-01-18 00:00:00,3295.0
2010-01-19 00:00:00,3208.0
2010-01-20 00:00:00,3158.0
2010-01-21 00:00:00,3170.0
2010-01-22 00:00:00,3204.0
2010-01-25 00:00:00,3223.0
2010-01-26 00:00:00,3205.0
2010-01-27 00:00:00,3118.0
2010-01-28 00:00:00,2963.0
2010-01-29 00:00:00,2848.0
2010-02-01 00:00:00,2745.0
2010-02-02 00:00:00,2691.0
2010-02-03 00:00:00,2673.0
2010-02-04 00:00:00,2685.0
2010-02-05 00:00:00,2715.0
2010-02-08 00:00:00,2722.0
2010-02-09 00:00:00,2706.0
2010-02-10 00:00:00,2630.0
2010-02-11 00:00:00,2575.0
2010-02-12 00:00:00,2571.0
2010-02-15 00:00:00,2566.0
2010-02-16 00:00:00,2598.0
2010-02-17 00:00:00,2661.0
2010-02-18 00:00:00,2704.0
2010-02-19 00:00:00,2714.0
2010-02-22 00:00:00,2721.0
2010-02-23 00:00:00,2724.0
2010-02-24 00:00:00,2707.0
2010-02-25 00:00:00,2711.0
2010-02-26 00:00:00,2738.0
2010-03-01 00:00:00,2760.0
2010-03-02 00:00:00,2792.0
2010-03-03 00:00:00,2911.0
2010-03-04 00:00:00,3121.0
2010-03-05 00:00:00,3242.0
2010-03-08 00:00:00,3259.0
2010-03-09 00:00:00,3210.0
2010-03-10 00:00:00,3230.0
2010-03-11 00:00:00,3316.0
2010-03-12 00:00:00,3506.0
2010-03-15 00:00:00,3574.0
2010-03-16 00:00:00,3498.0
2010-03-17 00:00:00,3427.0
2010-03-18 00:00:00,3396.0
2010-03-19 00:00:00,3379.0
2010-03-22 00:00:00,3337.0
2010-03-23 00:00:00,3280.0
2010-03-24 00:00:00,3243.0
2010-03-25 00:00:00,3177.0
2010-03-26 00:00:00,3098.0
2010-03-29 00:00:00,3021.0
2010-03-30 00:00:00,2982.0
2010-03-31 00:00:00,2998.0
2010-04-01 00:00:00,2991.0
2010-04-02 00:00:00,2991.0
2010-04-05 00:00:00,2991.0
2010-04-06 00:00:00,2981.0
2010-04-07 00:00:00,2947.0
2010-04-08 00:00:00,2922.0
2010-04-09 00:00:00,2913.0
2010-04-12 00:00:00,2911.0
2010-04-13 00:00:00,2928.0
2010-04-14 00:00:00,2966.0
2010-04-15 00:00:00,3001.0
2010-04-16 00:00:00,3009.0
2010-04-19 00:00:00,3002.0
2010-04-20 00:00:00,2998.0
2010-04-21 00:00:00,3009.0
2010-04-22 00:00:00,3006.0
2010-04-23 00:00:00,3013.0
2010-04-26 00:00:00,3020.0
2010-04-27 00:00:00,3203.0
2010-04-28 00:00:00,3329.0
2010-04-29 00:00:00,3359.0
2010-04-30 00:00:00,3354.0
2010-05-03 00:00:00,3354.0
2010-05-04 00:00:00,3352.0
2010-05-05 00:00:00,3379.0
2010-05-06 00:00:00,3468.0
2010-05-07 00:00:00,3608.0
2010-05-10 00:00:00,3707.0
2010-05-11 00:00:00,3822.0
2010-05-12 00:00:00,3888.0
2010-05-13 00:00:00,3914.0
2010-05-14 00:00:00,3929.0
2010-05-17 00:00:00,3922.0
2010-05-18 00:00:00,3882.0
2010-05-19 00:00:00,3832.0
2010-05-20 00:00:00,3803.0
2010-05-21 00:00:00,3844.0
2010-05-24 00:00:00,3943.0
2010-05-25 00:00:00,4187.0
2010-05-26 00:00:00,4209.0
2010-05-27 00:00:00,4156.0
2010-05-28 00:00:00,4078.0
2010-05-31 00:00:00,4078.0
2010-06-01 00:00:00,4074.0
2010-06-02 00:00:00,4041.0
2010-06-03 00:00:00,3933.0
2010-06-04 00:00:00,3844.0
2010-06-07 00:00:00,3733.0
2010-06-08 00:00:00,3579.0
2010-06-09 00:00:00,3514.0
2010-06-10 00:00:00,3423.0
2010-06-11 00:00:00,3288.0
2010-06-14 00:00:00,3115.0
2010-06-15 00:00:00,3020.0
2010-06-16 00:00:00,2893.0
2010-06-17 00:00:00,2784.0
2010-06-18 00:00:00,2694.0
2010-06-21 00:00:00,2601.0
2010-06-22 00:00:00,2547.0
2010-06-23 00:00:00,2515.0
2010-06-24 00:00:00,2502.0
2010-06-25 00:00:00,2501.0
2010-06-28 00:00:00,2482.0
2010-06-29 00:00:00,2447.0
2010-06-30 00:00:00,2406.0
2010-07-01 00:00:00,2351.0
2010-07-02 00:00:00,2280.0
2010-07-05 00:00:00,2216.0
2010-07-06 00:00:00,2127.0
2010-07-07 00:00:00,2018.0
2010-07-08 00:00:00,1940.0
2010-07-09 00:00:00,1902.0
2010-07-12 00:00:00,1840.0
2010-07-13 00:00:00,1790.0
2010-07-14 00:00:00,1709.0
2010-07-15 00:00:00,1700.0
2010-07-16 00:00:00,1720.0
2010-07-19 00:00:00,1732.0
2010-07-20 00:00:00,1761.0
2010-07-21 00:00:00,1781.0
2010-07-22 00:00:00,1801.0
2010-07-23 00:00:00,1826.0
2010-07-26 00:00:00,1841.0
2010-07-27 00:00:00,1869.0
2010-07-28 00:00:00,1901.0
2010-07-29 00:00:00,1942.0
2010-07-30 00:00:00,1967.0
2010-08-02 00:00:00,1977.0
2010-08-03 00:00:00,1964.0
2010-08-04 00:00:00,1957.0
2010-08-05 00:00:00,1978.0
2010-08-06 00:00:00,2030.0
2010-08-09 00:00:00,2114.0
2010-08-10 00:00:00,2212.0
2010-08-11 00:00:00,2378.0
2010-08-12 00:00:00,2437.0
2010-08-13 00:00:00,2468.0
2010-08-16 00:00:00,2488.0
2010-08-17 00:00:00,2515.0
2010-08-18 00:00:00,2558.0
2010-08-19 00:00:00,2644.0
2010-08-20 00:00:00,2756.0
2010-08-23 00:00:00,2841.0
2010-08-24 00:00:00,2861.0
2010-08-25 00:00:00,2773.0
2010-08-26 00:00:00,2703.0
2010-08-27 00:00:00,2712.0
2010-08-30 00:00:00,2712.0
2010-08-31 00:00:00,2713.0
2010-09-01 00:00:00,2741.0
2010-09-02 00:00:00,2835.0
2010-09-03 00:00:00,2876.0
2010-09-06 00:00:00,2881.0
2010-09-07 00:00:00,2918.0
2010-09-08 00:00:00,2975.0
2010-09-09 00:00:00,2988.0
2010-09-10 00:00:00,2995.0
2010-09-13 00:00:00,2976.0
2010-09-14 00:00:00,2940.0
2010-09-15 00:00:00,2840.0
2010-09-16 00:00:00,2737.0
2010-09-17 00:00:00,2676.0
2010-09-20 00:00:00,2628.0
2010-09-21 00:00:00,2562.0
2010-09-22 00:00:00,2486.0
2010-09-23 00:00:00,2461.0
2010-09-24 00:00:00,2444.0
2010-09-27 00:00:00,2451.0
2010-09-28 00:00:00,2504.0
2010-09-29 00:00:00,2468.0
2010-09-30 00:00:00,2446.0
2010-10-01 00:00:00,2452.0
2010-10-04 00:00:00,2478.0
2010-10-05 00:00:00,2569.0
2010-10-06 00:00:00,2639.0
2010-10-07 00:00:00,2662.0
2010-10-08 00:00:00,2696.0
2010-10-11 00:00:00,2695.0
2010-10-12 00:00:00,2719.0
2010-10-13 00:00:00,2748.0
2010-10-14 00:00:00,2769.0
2010-10-15 00:00:00,2762.0
2010-10-18 00:00:00,2756.0
2010-10-19 00:00:00,2744.0
2010-10-20 00:00:00,2729.0
2010-10-21 00:00:00,2720.0
2010-10-22 00:00:00,2727.0
2010-10-25 00:00:00,2748.0
2010-10-26 00:00:00,2778.0
2010-10-27 00:00:00,2784.0
2010-10-28 00:00:00,2707.0
2010-10-29 00:00:00,2678.0
2010-11-01 00:00:00,2648.0
2010-11-02 00:00:00,2600.0
2010-11-03 00:00:00,2542.0
2010-11-04 00:00:00,2510.0
2010-11-05 00:00:00,2495.0
2010-11-08 00:00:00,2482.0
2010-11-09 00:00:00,2467.0
2010-11-10 00:00:00,2454.0
2010-11-11 00:00:00,2366.0
2010-11-12 00:00:00,2313.0
2010-11-15 00:00:00,2261.0
2010-11-16 00:00:00,2219.0
2010-11-17 00:00:00,2188.0
2010-11-18 00:00:00,2164.0
2010-11-19 00:00:00,2155.0
2010-11-22 00:00:00,2179.0
2010-11-23 00:00:00,2199.0
2010-11-24 00:00:00,2213.0
2010-11-25 00:00:00,2200.0
2010-11-26 00:00:00,2170.0
2010-11-29 00:00:00,2145.0
2010-11-30 00:00:00,2099.0
2010-12-01 00:00:00,2096.0
2010-12-02 00:00:00,2133.0
2010-12-03 00:00:00,2168.0
2010-12-06 00:00:00,2179.0
2010-12-07 00:00:00,2173.0
2010-12-08 00:00:00,2144.0
2010-12-09 00:00:00,2111.0
2010-12-10 00:00:00,2095.0
2010-12-13 00:00:00,2076.0
2010-12-14 00:00:00,2069.0
2010-12-15 00:00:00,2047.0
2010-12-16 00:00:00,2028.0
2010-12-17 00:00:00,1999.0
2010-12-20 00:00:00,1955.0
2010-12-21 00:00:00,1886.0
2010-12-22 00:00:00,1830.0
2010-12-23 00:00:00,1795.0
2010-12-24 00:00:00,1773.0
2010-12-27 00:00:00,1773.0
2010-12-28 00:00:00,1773.0
2010-12-29 00:00:00,1773.0
2010-12-30 00:00:00,1773.0
2010-12-31 00:00:00,1773.0
2011-01-03 00:00:00,1773.0
2011-01-04 00:00:00,1693.0
2011-01-05 00:00:00,1621.0
2011-01-06 00:00:00,1544.0
2011-01-07 00:00:00,1519.0
2011-01-10 00:00:00,1495.0
2011-01-11 00:00:00,1480.0
2011-01-12 00:00:00,1453.0
2011-01-13 00:00:00,1438.0
2011-01-14 00:00:00,1439.0
2011-01-17 00:00:00,1439.0
2011-01-18 00:00:00,1432.0
2011-01-19 00:00:00,1411.0
2011-01-20 00:00:00,1393.0
2011-01-21 00:00:00,1370.0
2011-01-24 00:00:00,1345.0
2011-01-25 00:00:00,1292.0
2011-01-26 00:00:00,1234.0
2011-01-27 00:00:00,1186.0
2011-01-28 00:00:00,1137.0
2011-01-31 00:00:00,1107.0
2011-02-01 00:00:00,1084.0
2011-02-02 00:00:00,1064.0
2011-02-03 00:00:00,1045.0
2011-02-04 00:00:00,1043.0
2011-02-07 00:00:00,1045.0
2011-02-08 00:00:00,1064.0
2011-02-09 00:00:00,1092.0
2011-02-10 00:00:00,1136.0
2011-02-11 00:00:00,1178.0
2011-02-14 00:00:00,1206.0
2011-02-15 00:00:00,1236.0
2011-02-16 00:00:00,1271.0
2011-02-17 00:00:00,1292.0
2011-02-18 00:00:00,1301.0
2011-02-21 00:00:00,1295.0
2011-02-22 00:00:00,1279.0
2011-02-23 00:00:00,1253.0
2011-02-24 00:00:00,1242.0
2011-02-25 00:00:00,1245.0
2011-02-28 00:00:00,1251.0
2011-03-01 00:00:00,1262.0
2011-03-02 00:00:00,1281.0
2011-03-03 00:00:00,1317.0
2011-03-04 00:00:00,1346.0
2011-03-07 00:00:00,1382.0
2011-03-08 00:00:00,1424.0
2011-03-09 00:00:00,1472.0
2011-03-10 00:00:00,1538.0
2011-03-11 00:00:00,1562.0
2011-03-14 00:00:00,1559.0
2011-03-15 00:00:00,1548.0
2011-03-16 00:00:00,1538.0
2011-03-17 00:00:00,1533.0
2011-03-18 00:00:00,1531.0
2011-03-21 00:00:00,1531.0
2011-03-22 00:00:00,1543.0
2011-03-23 00:00:00,1565.0
2011-03-24 00:00:00,1583.0
2011-03-25 00:00:00,1585.0
2011-03-28 00:00:00,1585.0
2011-03-29 00:00:00,1572.0
2011-03-30 00:00:00,1545.0
2011-03-31 00:00:00,1530.0
2011-04-01 00:00:00,1520.0
2011-04-04 00:00:00,1498.0
2011-04-05 00:00:00,1462.0
2011-04-06 00:00:00,1430.0
2011-04-07 00:00:00,1401.0
2011-04-08 00:00:00,1376.0
2011-04-11 00:00:00,1359.0
2011-04-12 00:00:00,1342.0
2011-04-13 00:00:00,1324.0
2011-04-14 00:00:00,1309.0
2011-04-15 00:00:00,1296.0
2011-04-18 00:00:00,1284.0
2011-04-19 00:00:00,1271.0
2011-04-20 00:00:00,1262.0
2011-04-21 00:00:00,1254.0
2011-04-22 00:00:00,1254.0
2011-04-25 00:00:00,1254.0
2011-04-26 00:00:00,1250.0
2011-04-27 00:00:00,1259.0
2011-04-28 00:00:00,1269.0
2011-04-29 00:00:00,1269.0
2011-05-02 00:00:00,1269.0
2011-05-03 00:00:00,1292.0
2011-05-04 00:00:00,1302.0
2011-05-05 00:00:00,1314.0
2011-05-06 00:00:00,1340.0
2011-05-09 00:00:00,1348.0
2011-05-10 00:00:00,1344.0
2011-05-11 00:00:00,1334.0
2011-05-12 00:00:00,1320.0
2011-05-13 00:00:00,1306.0
2011-05-16 00:00:00,1291.0
2011-05-17 00:00:00,1274.0
2011-05-18 00:00:00,1271.0
2011-05-19 00:00:00,1329.0
2011-05-20 00:00:00,1349.0
2011-05-23 00:00:00,1369.0
2011-05-24 00:00:00,1398.0
2011-05-25 00:00:00,1446.0
2011-05-26 00:00:00,1467.0
2011-05-27 00:00:00,1474.0
2011-05-30 00:00:00,1474.0
2011-05-31 00:00:00,1480.0
2011-06-01 00:00:00,1485.0
2011-06-02 00:00:00,1489.0
2011-06-03 00:00:00,1489.0
2011-06-06 00:00:00,1484.0
2011-06-07 00:00:00,1456.0
2011-06-08 00:00:00,1434.0
2011-06-09 00:00:00,1428.0
2011-06-10 00:00:00,1418.0
2011-06-13 00:00:00,1412.0
2011-06-14 00:00:00,1400.0
2011-06-15 00:00:00,1405.0
2011-06-16 00:00:00,1424.0
2011-06-17 00:00:00,1423.0
2011-06-20 00:00:00,1418.0
2011-06-21 00:00:00,1409.0
2011-06-22 00:00:00,1406.0
2011-06-23 00:00:00,1414.0
2011-06-24 00:00:00,1424.0
2011-06-27 00:00:00,1442.0
2011-06-28 00:00:00,1438.0
2011-06-29 00:00:00,1420.0
2011-06-30 00:00:00,1413.0
2011-07-01 00:00:00,1422.0
2011-07-04 00:00:00,1419.0
2011-07-05 00:00:00,1428.0
2011-07-06 00:00:00,1443.0
2011-07-07 00:00:00,1453.0
2011-07-08 00:00:00,1449.0
2011-07-11 00:00:00,1437.0
2011-07-12 00:00:00,1411.0
2011-07-13 00:00:00,1383.0
2011-07-14 00:00:00,1367.0
2011-07-15 00:00:00,1353.0
2011-07-18 00:00:00,1340.0
2011-07-19 00:00:00,1330.0
2011-07-20 00:00:00,1328.0
2011-07-21 00:00:00,1325.0
2011-07-22 00:00:00,1323.0
2011-07-25 00:00:00,1317.0
2011-07-26 00:00:00,1310.0
2011-07-27 00:00:00,1296.0
2011-07-28 00:00:00,1278.0
2011-07-29 00:00:00,1264.0
2011-08-01 00:00:00,1256.0
2011-08-02 00:00:00,1253.0
2011-08-03 00:00:00,1260.0
2011-08-04 00:00:00,1268.0
2011-08-05 00:00:00,1268.0
2011-08-08 00:00:00,1264.0
2011-08-09 00:00:00,1257.0
2011-08-10 00:00:00,1265.0
2011-08-11 00:00:00,1277.0
2011-08-12 00:00:00,1287.0
2011-08-15 00:00:00,1306.0
2011-08-16 00:00:00,1344.0
2011-08-17 00:00:00,1371.0
2011-08-18 00:00:00,1414.0
2011-08-19 00:00:00,1462.0
2011-08-22 00:00:00,1515.0
2011-08-23 00:00:00,1565.0
2011-08-24 00:00:00,1602.0
2011-08-25 00:00:00,1582.0
2011-08-26 00:00:00,1541.0
2011-08-29 00:00:00,1541.0
2011-08-30 00:00:00,1537.0
2011-08-31 00:00:00,1619.0
2011-09-01 00:00:00,1682.0
2011-09-02 00:00:00,1740.0
2011-09-05 00:00:00,1750.0
2011-09-06 00:00:00,1767.0
2011-09-07 00:00:00,1744.0
2011-09-08 00:00:00,1782.0
2011-09-09 00:00:00,1838.0
2011-09-12 00:00:00,1876.0
2011-09-13 00:00:00,1901.0
2011-09-14 00:00:00,1927.0
2011-09-15 00:00:00,1907.0
2011-09-16 00:00:00,1814.0
2011-09-19 00:00:00,1764.0
2011-09-20 00:00:00,1795.0
2011-09-21 00:00:00,1811.0
2011-09-22 00:00:00,1884.0
2011-09-23 00:00:00,1920.0
2011-09-26 00:00:00,1928.0
2011-09-27 00:00:00,1927.0
2011-09-28 00:00:00,1920.0
2011-09-29 00:00:00,1913.0
2011-09-30 00:00:00,1899.0
2011-10-03 00:00:00,1886.0
2011-10-04 00:00:00,1885.0
2011-10-05 00:00:00,1908.0
2011-10-06 00:00:00,1967.0
2011-10-07 00:00:00,2000.0
2011-10-10 00:00:00,2032.0
2011-10-11 00:00:00,2106.0
2011-10-12 00:00:00,2127.0
2011-10-13 00:00:00,2155.0
2011-10-14 00:00:00,2173.0
2011-10-17 00:00:00,2160.0
2011-10-18 00:00:00,2136.0
2011-10-19 00:00:00,2140.0
2011-10-20 00:00:00,2161.0
2011-10-21 00:00:00,2153.0
2011-10-24 00:00:00,2153.0
2011-10-25 00:00:00,2161.0
2011-10-26 00:00:00,2145.0
2011-10-27 00:00:00,2091.0
2011-10-28 00:00:00,2018.0
2011-10-31 00:00:00,1965.0
2011-11-01 00:00:00,1912.0
2011-11-02 00:00:00,1859.0
2011-11-03 00:00:00,1817.0
2011-11-04 00:00:00,1784.0
2011-11-07 00:00:00,1766.0
2011-11-08 00:00:00,1759.0
2011-11-09 00:00:00,1802.0
2011-11-10 00:00:00,1840.0
2011-11-11 00:00:00,1835.0
2011-11-14 00:00:00,1818.0
2011-11-15 00:00:00,1846.0
2011-11-16 00:00:00,1884.0
2011-11-17 00:00:00,1898.0
2011-11-18 00:00:00,1895.0
2011-11-21 00:00:00,1874.0
2011-11-22 00:00:00,1854.0
2011-11-23 00:00:00,1830.0
2011-11-24 00:00:00,1814.0
